origin_date,horizon_days,target_date,calendar_block_6m,es_arm_a_rc1,es_arm_b_equal,es_arm_c_precision,es_sens_c25,rel_es_improvement_precision,rel_es_improvement_equal,crps_arm_a_rc1,crps_arm_b_equal,crps_arm_c_precision,crps_sens_c25,rel_crps_improvement_precision,crps_rest_rc1,crps_rest_precision,n_eff_rc1,n_eff_precision
2025-12-17,7,2025-12-24,2025_H2,0.3289507721107947,0.3250464152472421,0.3244012377126947,0.3259468578929624,0.013830441463647574,0.011869122052820657,0.07726716063823069,0.0763397349510703,0.07618724686030456,0.07655322015568025,0.013976361613471818,0.1388871548792534,0.13702885700504636,5.48649874002985,5.672615739986423
2025-12-17,14,2025-12-31,2025_H2,0.42096290488278576,0.41819263043766564,0.41773711596190954,0.41882944825500656,0.007662881654084021,0.006580804182476573,0.10290575672915975,0.10224247748648792,0.10213332960405712,0.10239519737821565,0.007506160487557554,0.1844694927178171,0.18329409759522158,5.48649874002985,5.672615739986423
2025-12-17,28,2026-01-14,2025_H2,0.5413478855104097,0.5390242273370982,0.5386424394192657,0.5395581112332393,0.004997610895982631,0.0042923566074717775,0.1430691561904866,0.1425622581291922,0.14247945416163316,0.14267780921663528,0.00412179707042025,0.1667521075715374,0.1651952264810264,5.48649874002985,5.672615739986423
2025-12-17,56,2026-02-11,2025_H2,0.9394271431614625,0.9380997030414204,0.9378819810275916,0.9384043414501937,0.0016447918767505008,0.0014130314731750234,0.2620086832675676,0.2617603737050426,0.26172055150983015,0.2618162953025954,0.0010997030867225428,0.14941886940913401,0.14752225076508313,5.48649874002985,5.672615739986423
2025-12-17,84,2026-03-11,2025_H2,1.7180107724168754,1.718192997643445,1.7182237102438793,1.7181504160497,-0.0001239444073475603,-0.0001060675692464775,0.47622404762592907,0.47619903679460507,0.47619546126278534,0.47620431090669657,6.00271306882613e-05,0.18121852541031314,0.17967135682261337,5.48649874002985,5.672615739986423
2025-12-17,112,2026-04-08,2025_H2,2.2549595812334786,2.255347554162842,2.2554116617576745,2.255258077689783,-0.0002004827616238618,-0.00017205316343230765,0.6372392437409344,0.6373416479027852,0.6373583585866185,0.6373182107729937,-0.00018692327387871837,0.18475564289567786,0.18309082638612667,5.48649874002985,5.672615739986423
2025-12-24,7,2025-12-31,2025_H2,0.3614813893934088,0.36011430689224666,0.36153175584670794,0.36152035810699856,-0.00013933346163038382,0.0037818890301826932,0.08971144313907048,0.08939977397153895,0.08972291611795431,0.08972031632335706,-0.0001278875746770476,0.1587294955168671,0.15875226015369048,6.6434933132611125,6.640316789043792
2025-12-24,14,2026-01-07,2025_H2,0.39521899681600614,0.39401245579084854,0.39526345437779864,0.39525339376177926,-0.00011248842325561678,0.0030528416773430247,0.10088420176023831,0.10062961286407272,0.10089359320108482,0.1008914676821616,-9.309129360838166e-05,0.15720811700574622,0.15722844618962606,6.6434933132611125,6.640316789043792
2025-12-24,28,2026-01-21,2025_H2,0.5817590482517456,0.5808313927896436,0.5817932510579753,0.5817855109299952,-5.8792048585167284e-05,0.0015945698909020226,0.15965795970553237,0.15947982142815362,0.1596645419814119,0.15966305273689868,-4.122735810766199e-05,0.13536884364629365,0.13539318144292162,6.6434933132611125,6.640316789043792
2025-12-24,56,2026-02-18,2025_H2,1.0569395044950112,1.0566608538739033,1.0569498155458692,1.0569474819145308,-9.755573345658548e-06,0.00026363913915869154,0.3014096789675524,0.301372735684864,0.3014110059311205,0.30141070593003794,-4.402524738698706e-06,0.13652398940431915,0.13654747956800278,6.6434933132611125,6.640316789043792
2025-12-24,84,2026-03-18,2025_H2,1.675448478081377,1.6754556398790674,1.6754482389164496,1.6754482928849224,1.427468111057181e-07,-4.274555609521496e-06,0.47469713312106926,0.4747255007054863,0.47469609107583843,0.47469632714273274,2.1951791113092105e-06,0.15189871855113407,0.15192278430935946,6.6434933132611125,6.640316789043792
2025-12-24,112,2026-04-15,2025_H2,2.3307846545191166,2.33101231706071,2.330776277266675,2.330778172942904,3.594176933194359e-06,-9.767635167493156e-05,0.6641247788430608,0.6641875585119433,0.6641225170792919,0.6641230291217624,3.4056307502476703e-06,0.16800827424989007,0.16803351531719418,6.6434933132611125,6.640316789043792
2025-12-31,7,2026-01-07,2025_H2,0.32390076385401867,0.3222669056799653,0.32396090122076493,0.3239472927162197,-0.0001856660232310039,0.0050443171377939295,0.07712526743722997,0.07677770732232016,0.07713804830036153,0.07713515632008541,-0.00016571564101165959,0.1361318660506406,0.1361618433683755,6.643493313261112,6.640316789043794
2025-12-31,14,2026-01-14,2025_H2,0.396469347574284,0.3951132833604114,0.3965193017123443,0.3965079973170005,-0.00012599747840769593,0.0034203507084958167,0.10086825662494124,0.10059224384499144,0.10087845426366285,0.10087614692676852,-0.00010109859199336369,0.13722698433466446,0.13725248927794703,6.643493313261112,6.640316789043794
2025-12-31,28,2026-01-28,2025_H2,0.6517984394441101,0.6509447525305267,0.6518299417752855,0.6518228126017327,-4.8331400121644864e-05,0.0013097406528180889,0.17848608095799232,0.1783879236935177,0.17848969702097772,0.1784888789228186,-2.0259635743011075e-05,0.20597441749756523,0.2059925843817414,6.643493313261112,6.640316789043794
2025-12-31,56,2026-02-25,2025_H2,1.1255176847064494,1.1251375418751466,1.1255317267050158,1.1255285488251487,-1.2476035478752384e-05,0.0003377493187963356,0.3171565320616714,0.3170941163560177,0.31715884213654777,0.31715831968252517,-7.283705813566655e-06,0.21422743280328932,0.2142455148173073,6.643493313261112,6.640316789043794
2025-12-31,84,2026-03-25,2025_H2,1.7942118913148515,1.7942496627201039,1.7942105328585098,1.7942108400659582,7.571326152801755e-07,-2.105180856020688e-05,0.512141165857036,0.5121835915821951,0.5121395948431824,0.5121399499519679,3.067540667100954e-06,0.18747139904033971,0.18749733329705237,6.643493313261112,6.640316789043794
2025-12-31,112,2026-04-22,2025_H2,2.2580895413744937,2.258195207252557,2.258085657502103,2.258086536350882,1.71998156833252e-06,-4.679437025294321e-05,0.6522029090931383,0.6522442975529216,0.652201350851391,0.6522017036755269,2.389197787339113e-06,0.1650169594425926,0.16504434699059428,6.643493313261112,6.640316789043794
2026-01-07,7,2026-01-14,2026_H1,0.34424997191221884,0.3419079955421678,0.3441556083279105,0.3441950664044039,0.0002741135570300865,0.006803127265463525,0.08124743809438956,0.08073106787291512,0.08122661592589617,0.08123532324436598,0.0002562809238267838,0.14407479742061458,0.14402959910093371,6.024323854160761,6.028478189666132
2026-01-07,14,2026-01-21,2026_H1,0.4480792885085675,0.4463115055863467,0.44800793372477266,0.4480377693971347,0.00015924588711148597,0.003945245780283358,0.10423032645760137,0.10382962284279917,0.10421403850544884,0.10422085014222954,0.000156268839464422,0.20712662351638889,0.20710008317935596,6.024323854160761,6.028478189666132
2026-01-07,28,2026-02-04,2026_H1,0.5989254511834423,0.5976875054285129,0.5988754227967348,0.5988963406217358,8.353024004687294e-05,0.002066944646421863,0.1647292218334635,0.1645580000099378,0.1647223091211048,0.164725200590434,4.196409284131851e-05,0.16128767617046252,0.16125207241804473,6.024323854160761,6.028478189666132
2026-01-07,56,2026-03-04,2026_H1,1.1949556425482837,1.194754739077387,1.1949474338442763,1.1949508651457157,6.869463363436759e-06,0.00016812630004265852,0.33807338995638014,0.33810325315374856,0.3380746679670044,0.3380741346126369,-3.7802757100686933e-06,0.16979804677816712,0.16976383212258683,6.024323854160761,6.028478189666132
2026-01-07,84,2026-04-01,2026_H1,1.9501835040127733,1.9504313421919308,1.9501934391636206,1.9501892842647859,-5.094469739338954e-06,-0.00012708454288920038,0.5697901932733285,0.5699298707432049,0.5697958595517174,0.5697934908917812,-9.944499669934087e-06,0.2155085996625863,0.21548221175816057,6.024323854160761,6.028478189666132
2026-01-07,112,2026-04-29,2026_H1,2.350959325381172,2.3512701921396117,2.3509718187843616,2.350966594344732,-5.314172412462326e-06,-0.00013222974769652404,0.6755574897993541,0.6757096754645457,0.6755636147273161,0.6755610543438098,-9.066479247746798e-06,0.2124407948685752,0.2123984759575982,6.024323854160761,6.028478189666132
2026-01-14,7,2026-01-21,2026_H1,0.40121267710069686,0.39627530681728673,0.3953708329037071,0.39732593059657495,0.014560467628303653,0.012306117341778156,0.09296304972004725,0.09182603247807225,0.09161796662548242,0.09206762840331163,0.014469007832848251,0.17836349820731645,0.17593121692859348,4.506499398395918,4.679458795546434
2026-01-14,14,2026-01-28,2026_H1,0.49082929880253556,0.4868490357616261,0.48612206205570374,0.4876943285043809,0.00959037440983241,0.00810926130656836,0.12559031293419345,0.12481145121830006,0.12466913335313065,0.12497674355357599,0.007334798039284136,0.18247170771324767,0.17998786809765843,4.506499398395918,4.679458795546434
2026-01-14,28,2026-02-11,2026_H1,0.6218395708669846,0.6186533613280654,0.6180726541740242,0.619329063651086,0.0060576985921118424,0.005123844940387025,0.16365561228879527,0.16305704361133458,0.16295024330317948,0.16318259886778713,0.004310081247754976,0.1946013271063644,0.19216107880602779,4.506499398395918,4.679458795546434
2026-01-14,56,2026-03-11,2026_H1,1.3559650272995425,1.3559875886247015,1.3559948039226253,1.3559804055813864,-2.1959727930513265e-05,-1.6638574524240576e-05,0.3825264908807206,0.3827151355803448,0.38274937141351395,0.3826747731909915,-0.0005826538504044271,0.1709226745751279,0.1682207299506741,4.506499398395918,4.679458795546434
2026-01-14,84,2026-04-08,2026_H1,1.9397722154718893,1.9403957640586573,1.9405112531018984,1.9402621011508496,-0.00038099196602286,-0.000321454540793266,0.5597756796668659,0.560113932084471,0.5601756211471418,0.5600419579705849,-0.0007144674104346635,0.17787944331323496,0.17541044995972088,4.506499398395918,4.679458795546434
2026-01-14,112,2026-05-06,2026_H1,2.341254008057413,2.342236943055619,2.3424180182985896,2.3420269994651663,-0.0004971738381100817,-0.0004198327028264525,0.6662854164142054,0.666748262517379,0.6668324745948258,0.6666502051309688,-0.0008210568131065179,0.19187359679170934,0.18930653223393584,4.506499398395918,4.679458795546434
2026-01-21,7,2026-01-28,2026_H1,0.4085822462866371,0.4065004187520913,0.40766801367914496,0.4079784433373579,0.0022375730120460387,0.00509524717108068,0.1042572886185237,0.10383201881143314,0.104070458381402,0.10413390415687165,0.0017920112789937023,0.15291399937736178,0.15244201551712405,4.456184692470033,4.483914238930245
2026-01-21,14,2026-02-04,2026_H1,0.45019420981265856,0.44837621435284447,0.44939556703713135,0.4496667003320929,0.0017739961068347749,0.004038247094671927,0.1189819862562479,0.11859566709378543,0.11881234600108793,0.11886992850238076,0.0014257641891656794,0.1553297173853187,0.15488825681927065,4.456184692470033,4.483914238930245
2026-01-21,28,2026-02-18,2026_H1,0.6711566098257229,0.6702568953823083,0.6707607445000723,0.6708950288361213,0.000589825563594473,0.001340543220826299,0.18288000573826718,0.1827093698244429,0.18280468919761778,0.18283010384374623,0.0004118358392726487,0.14926010120589372,0.14889741001419865,4.456184692470033,4.483914238930245
2026-01-21,56,2026-03-18,2026_H1,1.3334068762315863,1.3332646044103718,1.333343827953795,1.3333651360751488,4.7283600313678156e-05,0.00010669798075182765,0.37749081154595354,0.3775323327485084,0.3775091869188113,0.37750292924815243,-4.867766921930145e-05,0.16402485056214844,0.16359550353800872,4.456184692470033,4.483914238930245
2026-01-21,84,2026-04-15,2026_H1,2.0181239023467965,2.018613745962584,2.0183386633916354,2.018265678704832,-0.0001064161841545633,-0.00024272227052947102,0.5679313469406033,0.5681129610310854,0.5680114296347488,0.5679842584945346,-0.00014100770203458337,0.18908750759771775,0.1887582917289934,4.456184692470033,4.483914238930245
2026-01-21,112,2026-05-13,2026_H1,2.408629943897922,2.4090442199892643,2.408811793886009,2.4087500323533173,-7.549934706562779e-05,-0.0001719965710763938,0.6773506313253758,0.6774993257826295,0.6774162421575286,0.6773940253438605,-9.686391230559463e-05,0.21675186954797376,0.21649548698640608,4.456184692470033,4.483914238930245
2026-01-28,7,2026-02-04,2026_H1,0.37047387086190964,0.36822053292093815,0.3694846848004403,0.3698206288047986,0.0026700562152143503,0.006082312730258372,0.08905613378934385,0.08852150073633935,0.08882133061615453,0.088901058469919,0.002636574969049594,0.15182661250121715,0.15140197301018743,4.456184692470034,4.483914238930246
2026-01-28,14,2026-02-11,2026_H1,0.4513414488287074,0.449543674851662,0.4505517649660187,0.4508198699590231,0.0017496373637698832,0.003983179434795674,0.11221383605249344,0.111838528582028,0.11204864794043044,0.11210463083588049,0.0014720832820091787,0.14083889238460168,0.1404344718887779,4.456184692470034,4.483914238930246
2026-01-28,28,2026-02-25,2026_H1,0.7137678732376616,0.7129541385380065,0.7134097445905334,0.7135312116067638,0.0005017438589714961,0.0011400550937715281,0.19519233485984291,0.19505029136270355,0.1951292229001872,0.19515052640675956,0.00032333216210071915,0.14168168257271962,0.14127569712260396,4.456184692470034,4.483914238930246
2026-01-28,56,2026-03-25,2026_H1,1.4521660825468612,1.4522717458604777,1.4522118334651186,1.4521961843459392,-3.1505293235596026e-05,-7.27625544257194e-05,0.41831539661925876,0.4184293256041624,0.4183643265445311,0.4183475339098277,-0.00011696898002745282,0.17172491577557225,0.17131025749723933,4.456184692470034,4.483914238930246
2026-01-28,84,2026-04-22,2026_H1,2.0671625697274276,2.0674954913611456,2.0673085502172404,2.0672589431642288,-7.061877568341645e-05,-0.00016105246805136713,0.5805457816664696,0.580697903669994,0.5806128197226555,0.5805900417745014,-0.00011547419394466064,0.21348698885117995,0.21321614996672245,4.456184692470034,4.483914238930246
2026-01-28,112,2026-05-20,2026_H1,2.444466440473873,2.444973922246416,2.4446891302128417,2.444613485394109,-9.109952801208493e-05,-0.00020760431157509682,0.6981323779386823,0.6983096572064531,0.6982104579196899,0.698183996410521,-0.00011184122592646032,0.2223217606720439,0.22203929029432834,4.456184692470034,4.483914238930246
2026-02-04,7,2026-02-11,2026_H1,0.37296705089834237,0.37444294702388004,0.3721976490851997,0.3724595424583138,0.002062921674419918,-0.003957175632492922,0.09261723867311314,0.0929398081925267,0.09244906594361808,0.09250634737263934,0.0018157821578832763,0.14428365074108312,0.14391789364688362,5.292790455779012,5.324115078683881
2026-02-04,14,2026-02-18,2026_H1,0.5056718604985238,0.5066711930317606,0.5051523139463252,0.5053290505590337,0.00102743813287602,-0.001976247071078073,0.1325719502442408,0.132754676225895,0.13247637639582927,0.13250895327938464,0.0007209205886723771,0.13954698983998337,0.13914962326720504,5.292790455779012,5.324115078683881
2026-02-04,28,2026-03-04,2026_H1,0.8033140244346542,0.8036428639877065,0.8031446221593346,0.8032021280479673,0.00021087927033118257,-0.00040935368118802883,0.22555438779970172,0.22554569073875336,0.22556066430654534,0.2255583793328103,-2.7827021699067263e-05,0.1422722864908894,0.14189405276674305,5.292790455779012,5.324115078683881
2026-02-04,56,2026-04-01,2026_H1,1.6779826946151593,1.6776782462722435,1.6781423984184063,1.6780879613215738,-9.517607288772613e-05,0.00018143711725560342,0.5002841705190122,0.5000994969979093,0.5003804428381741,0.5003477327339382,-0.00019243526946294485,0.1784853646038091,0.17810639177985632,5.292790455779012,5.324115078683881
2026-02-04,84,2026-04-29,2026_H1,2.072886114670353,2.072604777718738,2.073033316309385,2.0729831697427175,-7.101289259937097e-05,0.0001357223388319104,0.5947135117342219,0.5945638604845453,0.5947910809296647,0.5947647305610018,-0.00013043119739549215,0.1681767811002478,0.1677955308219704,5.292790455779012,5.324115078683881
2026-02-04,112,2026-05-27,2026_H1,2.446662980838046,2.446351809260043,2.4468253364564703,2.44677006244413,-6.635798215611624e-05,0.00012718203546623427,0.7054784751347378,0.7053595135230779,0.7055401813273899,0.7055192276499516,-8.746715148229868e-05,0.1843469290581674,0.18401298442730518,5.292790455779012,5.324115078683881
2026-02-11,7,2026-02-18,2026_H1,0.4261682813774046,0.42812856440720826,0.4260403882198055,0.4260843780630358,0.00030010013224290454,-0.004599786317902167,0.10562338381096681,0.10608948862627543,0.10559302833129244,0.10560347044062192,0.00028739355414604393,0.16623513743263285,0.1661719911004465,3.821883391376412,3.825177514275837
2026-02-11,14,2026-02-25,2026_H1,0.5127753730660716,0.5143145386406948,0.5126750943789672,0.5127095840690011,0.0001955606535953153,-0.003001637082178805,0.13496641162331136,0.1352747139211436,0.1349462936569399,0.1349532146889994,0.00014905905943189677,0.15032927593253842,0.15026621300536508,3.821883391376412,3.825177514275837
2026-02-11,28,2026-03-11,2026_H1,0.9601677184597481,0.9604301114677631,0.9601509024961319,0.9601566822782857,1.7513569028566196e-05,-0.00027327830645662864,0.26370722894142057,0.26370581984140107,0.26370738782731507,0.2637073352299185,-6.02508680306396e-07,0.17986605113012705,0.17981627503204167,3.821883391376412,3.825177514275837
2026-02-11,56,2026-04-08,2026_H1,1.5467243924155802,1.5465117447942827,1.5467384689693033,1.5467336244233318,-9.10088041031861e-06,0.0001374825549660331,0.4379040467468076,0.43774733404804306,0.4379144146693155,0.43791085001596675,-2.3676242740705163e-05,0.18203751130015605,0.18197968506232542,3.821883391376412,3.825177514275837
2026-02-11,84,2026-05-06,2026_H1,1.9876160360203103,1.9873022728930398,1.9876365801371696,1.987629512815694,-1.0336059121554499e-05,0.00015785902386797215,0.5603453423691075,0.5601769455759154,0.5603562930392798,0.5603525279593686,-1.9542716507675972e-05,0.19205062612971846,0.1920002696673666,3.821883391376412,3.825177514275837
2026-02-11,112,2026-06-03,2026_H1,2.309961658332987,2.309606889809797,2.309984874479781,2.3099768881373604,-1.0050446815925576e-05,0.0001535819964415281,0.6694671219298933,0.6692641448905051,0.669480369809739,0.6694758145970924,-1.9788693741225478e-05,0.18782948680011874,0.18776808795368183,3.821883391376412,3.825177514275837
2026-02-18,7,2026-02-25,2026_H1,0.38390689797731437,0.38300358436035076,0.38399008056429385,0.38396132209122924,-0.00021667385352475585,0.0023529496909872826,0.09488417074444429,0.0946842799112537,0.09490260318479812,0.09489623104058023,-0.0001942625435751598,0.14865828918523594,0.14869723602570295,5.228854945155539,5.225723899917385
2026-02-18,14,2026-03-04,2026_H1,0.4921369172752422,0.4915166748877957,0.49219408290701927,0.49217431824940894,-0.0001161579832164342,0.0012603045324877007,0.130761580040346,0.13064092402095448,0.13077268828419292,0.13076884845722725,-8.495036419334442e-05,0.14092238558840775,0.14096278962166564,5.228854945155539,5.225723899917385
2026-02-18,28,2026-03-18,2026_H1,0.8252650351745632,0.8250456442760579,0.8252853167684582,0.8252783033718176,-2.457585506540887e-05,0.00026584295850957176,0.23463314163044863,0.23463451882736303,0.23463303043884576,0.23463306961264302,4.738955549794892e-07,0.14792183172132206,0.1479570377723542,5.228854945155539,5.225723899917385
2026-02-18,56,2026-04-15,2026_H1,1.4765646589392314,1.4767054639798525,1.4765517381861164,1.476556204373704,8.75055016166305e-06,-9.53598880811887e-05,0.4197200751610465,0.4197848929209791,0.4197140801355619,0.41971615332654244,1.4283389905271998e-05,0.15763839087592602,0.15767354704023984,5.228854945155539,5.225723899917385
2026-02-18,84,2026-05-13,2026_H1,1.9167125645280816,1.9167667701800264,1.9167075860755838,1.9167093070101298,2.597391278139597e-06,-2.828053248461457e-05,0.5348871565451793,0.5349274334780926,0.5348834320431526,0.5348847203457591,6.963154716103454e-06,0.19181560557497845,0.19184245497420632,5.228854945155539,5.225723899917385
2026-02-18,112,2026-06-10,2026_H1,2.3002053321473483,2.3003422783904846,2.3001927324856375,2.300197088316254,5.477624773216413e-06,-5.953652972726519e-05,0.67597248297663,0.6760446557302864,0.6759658100900167,0.6759681176913794,9.871535870802402e-06,0.1642827975757153,0.1643158871766573,5.228854945155539,5.225723899917385
2026-02-25,7,2026-03-04,2026_H1,0.3634418834394185,0.36530083434132476,0.3681572160714466,0.36652600582837525,-0.012974103555167295,-0.005114850507360711,0.091470663779104,0.0918808817633432,0.09251464880463561,0.09215193052509976,-0.011413331689084219,0.1351841852663348,0.1375537119668634,5.907068646121122,5.67820507871513
2026-02-25,14,2026-03-11,2026_H1,0.5666283900595431,0.5673460900293924,0.5684680329206849,0.5678245026127715,-0.0032466478796596893,-0.0012666149145365878,0.15123153621650579,0.15137630131800203,0.15159897654435717,0.15147169204295152,-0.0024296541385742947,0.14962407028232383,0.15130256576287415,5.907068646121122,5.67820507871513
2026-02-25,28,2026-03-25,2026_H1,0.8110718774434575,0.8114478055637109,0.8120397988801318,0.8116996037215845,-0.0011933855230256236,-0.00046349544437205545,0.22405063932953165,0.22405497255440776,0.22406655866011116,0.22405825730440937,-7.105237738731614e-05,0.14331897949659395,0.14555907555691666,5.907068646121122,5.67820507871513
2026-02-25,56,2026-04-22,2026_H1,1.4036610182332845,1.4034599500045093,1.4031586800720213,1.4033295868347806,0.00035787711900376283,0.00014324557436828025,0.38049283894638375,0.38041247286769225,0.3802917811661472,0.3803605683530463,0.000528414097866578,0.20968510887207614,0.2112505078200546,5.907068646121122,5.67820507871513
2026-02-25,84,2026-05-20,2026_H1,1.8832172193645964,1.8829456981673212,1.8825322601657262,1.8827678015935878,0.0003637175742803297,0.00014417943638326576,0.5259515233903999,0.5258526322025812,0.5256966800465778,0.5257865214323723,0.0004845377045004261,0.19566216125341068,0.19702959161138311,5.907068646121122,5.67820507871513
2026-02-25,112,2026-06-17,2026_H1,2.222561630008592,2.222378397536461,2.222099428718927,2.222258356102434,0.00020795881807036048,8.244202080031264e-05,0.6427514998923489,0.642626422560507,0.6424344221466608,0.6425438740608034,0.0004933131167196451,0.16103881358471406,0.16314310547919825,5.907068646121122,5.67820507871513
2026-03-04,7,2026-03-11,2026_H1,0.40394455149491704,0.40425613054464404,0.4044671408852082,0.4042923178258231,-0.0012937156556689599,-0.0007713411372276605,0.1049857646467695,0.10504813084501635,0.10509039838308099,0.10505538617942216,-0.000996646894591251,0.1319978844157102,0.13236190947472903,6.610663870364244,6.5698228613474665
2026-03-04,14,2026-03-18,2026_H1,0.5534241957957948,0.5536228329569142,0.5537574881109347,0.5536459181056398,-0.0006022366164541151,-0.00035892388267143223,0.146777024611353,0.146811546134762,0.1468349485681439,0.14681556012343538,-0.00039463912655463,0.1270581775850846,0.12738747042161097,6.610663870364244,6.5698228613474665
2026-03-04,28,2026-04-01,2026_H1,0.9811991692642943,0.9811772965413184,0.9811627231945443,0.9811747835657616,3.7144415620814995e-05,2.2291827858288402e-05,0.28282038386107144,0.28279157657413945,0.28277219761648226,0.28278825071053937,0.0001703775517568711,0.12914558477135513,0.12943760318884961,6.610663870364244,6.5698228613474665
2026-03-04,56,2026-04-29,2026_H1,1.410391903873509,1.410388190360582,1.4103857545963823,1.410387768101028,4.359977613274664e-06,2.632965289266532e-06,0.38540624840575943,0.38538516575760307,0.38537103373658,0.38538273296952874,9.137026014784631e-05,0.1437977892657425,0.14413438922547,6.610663870364244,6.5698228613474665
2026-03-04,84,2026-05-27,2026_H1,1.7910902013241663,1.7910642067566083,1.7910466501774827,1.7910611931512879,2.4315440200299545e-05,1.4513265461902355e-05,0.49861677541973815,0.49860423765062667,0.4985957034560408,0.4986027795687832,4.2260839859608195e-05,0.17633097083945232,0.17659510187791577,6.610663870364244,6.5698228613474665
2026-03-04,112,2026-06-24,2026_H1,2.0158642731017684,2.015836766917282,2.0158182142900123,2.015833580913104,2.284817106523373e-05,1.3644859355647208e-05,0.5752607561266971,0.5752399776258654,0.5752258641243573,0.5752375604771218,6.065423717548777e-05,0.1792240917116552,0.17950681673489577,6.610663870364244,6.5698228613474665
2026-03-11,7,2026-03-18,2026_H1,0.4343388565721509,0.4345017146661452,0.43494826942362685,0.43474476564277587,-0.0014030815853905605,-0.00037495630779984536,0.10551585993675837,0.10555071725177535,0.10564620682601772,0.1056026787804269,-0.0012353298294443546,0.16728078514576622,0.16757065582786435,6.054977689473852,6.019977610012502
2026-03-11,14,2026-03-25,2026_H1,0.47657292687949715,0.4767210676201986,0.47712727704104696,0.4769421576846036,-0.00116320111840927,-0.000310845900692385,0.12039109465689149,0.1204229186325939,0.12051019302417186,0.12047043019603547,-0.0009892622674442417,0.1467500296633346,0.14709944045203732,6.054977689473852,6.019977610012502
2026-03-11,28,2026-04-08,2026_H1,0.7365657767710483,0.7366285447529148,0.7368009580173349,0.7367223306474517,-0.0003192942893947867,-8.521707612008999e-05,0.19687732514032744,0.19688538479787723,0.19690738087620957,0.1968973423870451,-0.00015266225229701468,0.13963867292414606,0.1400011741227738,6.054977689473852,6.019977610012502
2026-03-11,56,2026-05-06,2026_H1,1.2467697815629328,1.2467872052492186,1.2468351911519133,1.2468132848136708,-5.246324537838512e-05,-1.3975063033629805e-05,0.33563080027651404,0.33562889249225053,0.33562368995701763,0.3356260342684754,2.1184943367975275e-05,0.15520337305533777,0.15555363459860094,6.054977689473852,6.019977610012502
2026-03-11,84,2026-06-03,2026_H1,1.6206087586621254,1.6206084172831368,1.6206076356459405,1.6206079637999022,6.929594690461488e-07,2.1064861386710574e-07,0.4729793629933217,0.4729650836271173,0.47292592845038167,0.4729437558766277,0.00011297436446672115,0.17210276385761197,0.17246161774295382,6.054977689473852,6.019977610012502
2026-03-11,112,2026-07-01,2026_H1,1.9217638208431018,1.9217608695938697,1.9217528932259973,1.9217565071523781,5.68624353628115e-06,1.5356981956364757e-06,0.5569126763001281,0.5569060852588387,0.5568878650960115,0.5568961939575493,4.45513366321713e-05,0.18070869749488988,0.18103704548755706,6.054977689473852,6.019977610012502
2026-03-18,7,2026-03-25,2026_H1,0.35342046989035647,0.35204456244077265,0.35350192451543383,0.35347542613257665,-0.0002304751196291196,0.0038931175944921337,0.08787764796829677,0.08755928144810707,0.08789649239221796,0.08789036256963859,-0.00021443932964605752,0.1310645947779503,0.13110112956654157,5.825964936177314,5.822151370663608
2026-03-18,14,2026-04-01,2026_H1,0.5502059683313087,0.5494979826103057,0.5502479966621455,0.5502343228228067,-7.63865411424738e-05,0.00128676488761158,0.15416728127332194,0.15405028905353874,0.1541742958166958,0.15417201466372427,-4.5499559413240726e-05,0.12488588909611237,0.12492307755348037,5.825964936177314,5.822151370663608
2026-03-18,28,2026-04-15,2026_H1,0.7412672330283203,0.7409348327809597,0.7412870449182971,0.7412805981849648,-2.672705482455644e-05,0.0004484216117345733,0.19408235869880652,0.19403879746088068,0.19408494393068973,0.19408410375006674,-1.332028269101189e-05,0.16172203089834697,0.16175299061404308,5.825964936177314,5.822151370663608
2026-03-18,56,2026-05-13,2026_H1,1.210559810411106,1.21044960860422,1.2105663872381376,1.2105642470513236,-5.432880701212325e-06,9.103375639779326e-05,0.3294740069348373,0.3294639811323225,0.3294745882041905,0.32947439984728566,-1.7642343279628326e-06,0.20457543604237577,0.204600470342639,5.825964936177314,5.822151370663608
2026-03-18,84,2026-06-10,2026_H1,1.6755264273872146,1.6754597008777363,1.6755304040004426,1.675529110025551,-2.373351540770149e-06,3.982420592571997e-05,0.502411449635793,0.5024763038871767,0.5024076084542128,0.5024088566512273,7.645489733422234e-06,0.13867058396364024,0.13870677245945362,5.825964936177314,5.822151370663608
2026-03-18,112,2026-07-08,2026_H1,1.9690831028595026,1.9692622996892948,1.9690725261425577,1.9690759665125612,5.371391857241942e-06,-9.100521432129621e-05,0.5697781983365362,0.5698782856461019,0.5697722913375121,0.5697742134653492,1.0367190323158386e-05,0.15563070816156838,0.1556649407813589,5.825964936177314,5.822151370663608
2026-03-25,7,2026-04-01,2026_H1,0.44141105100792877,0.4417185174431044,0.44250954622972016,0.44212695951515657,-0.00248859927562544,-0.0006965535513294817,0.12483071229954563,0.12487918224425985,0.1250031703591059,0.12494326727608861,-0.0013815354922147747,0.12151998713471474,0.12224937546306064,6.908049160442006,6.802115655863936
2026-03-25,14,2026-04-08,2026_H1,0.46310447853389336,0.46337549140119305,0.46407284596769394,0.46373554524809846,-0.0020910344829016903,-0.0005852089104334946,0.12322841008439389,0.1232934133701474,0.12346024123459834,0.123379701741483,-0.0018813125158855543,0.11915078163549503,0.11988013774506251,6.908049160442006,6.802115655863936
