origin_date,horizon_days,target_date,calendar_block_6m,calendar_block_12m,pool_size,es_arm_a_v2,crps_arm_a_v2,es_arm_b_recent,crps_arm_b_recent,es_arm_c_50nn,crps_arm_c_50nn,es_arm_d_raw,crps_arm_d_raw,es_arm_c_25nn,crps_arm_c_25nn,es_arm_c_100nn,crps_arm_c_100nn,diff_es_v2_minus_50nn,diff_es_recent_minus_50nn,diff_es_50nn_minus_raw,diff_crps_v2_minus_50nn,diff_crps_recent_minus_50nn
2024-05-08,7,2024-05-15,2024-H1,2024,3517,0.36861,0.10264,0.37515,0.10633,0.37924,0.10971,0.30635,0.08895,0.38587,0.11139,0.38492,0.10899,-0.01063,-0.00409,0.07289,-0.00707,-0.00338
2024-05-08,14,2024-05-22,2024-H1,2024,3510,0.71302,0.19513,0.74603,0.21382,0.73941,0.21121,0.62257,0.17718,0.74255,0.21398,0.7231,0.2043,-0.02638,0.00662,0.11684,-0.01608,0.00261
2024-05-08,28,2024-06-05,2024-H1,2024,3496,1.57847,0.42834,1.6971,0.47852,1.65962,0.46536,1.56815,0.43413,1.72986,0.48155,1.61684,0.45623,-0.08115,0.03747,0.09147,-0.03703,0.01316
2024-05-08,56,2024-07-03,2024-H1,2024,3468,1.52024,0.40291,1.53881,0.42242,1.59054,0.45363,2.22615,0.54615,1.59143,0.44937,1.57254,0.45084,-0.0703,-0.05173,-0.63561,-0.05071,-0.03121
2024-05-08,84,2024-07-31,2024-H1,2024,3440,1.62198,0.4121,1.70044,0.45343,1.87588,0.48984,3.49698,0.76302,1.96893,0.51169,1.69198,0.45526,-0.2539,-0.17544,-1.6211,-0.07775,-0.03641
2024-05-08,112,2024-08-28,2024-H1,2024,3412,1.41383,0.34292,1.86927,0.43636,1.55165,0.35676,3.34506,0.67528,1.59789,0.36741,1.46647,0.35014,-0.13782,0.31761,-1.79341,-0.01384,0.0796
2024-05-15,7,2024-05-22,2024-H1,2024,3524,0.3394,0.09123,0.33597,0.09468,0.33255,0.09351,0.23402,0.0631,0.32293,0.08959,0.3436,0.09707,0.00685,0.00342,0.09853,-0.00227,0.00117
2024-05-15,14,2024-05-29,2024-H1,2024,3517,0.80462,0.22652,0.83759,0.23882,0.81955,0.23698,0.69223,0.20174,0.81822,0.23453,0.80647,0.23854,-0.01494,0.01803,0.12732,-0.01046,0.00184
2024-05-15,28,2024-06-12,2024-H1,2024,3503,1.45488,0.38675,1.52047,0.41264,1.48199,0.40583,1.36687,0.36567,1.50801,0.40845,1.48626,0.4171,-0.0271,0.03849,0.11512,-0.01908,0.00681
2024-05-15,56,2024-07-10,2024-H1,2024,3475,1.28482,0.34728,1.24642,0.361,1.40172,0.40593,2.22147,0.5399,1.39678,0.40694,1.33817,0.38966,-0.1169,-0.1553,-0.81975,-0.05865,-0.04492
2024-05-15,84,2024-08-07,2024-H1,2024,3447,1.24074,0.30974,1.24815,0.32657,1.50216,0.35773,3.44675,0.69004,1.68242,0.39688,1.26016,0.31356,-0.26142,-0.25401,-1.94459,-0.04799,-0.03116
2024-05-15,112,2024-09-04,2024-H1,2024,3419,1.29014,0.30286,1.62693,0.37446,1.41834,0.30813,3.301,0.66763,1.5575,0.34033,1.40427,0.31166,-0.1282,0.20858,-1.88265,-0.00527,0.06633
2024-05-22,7,2024-05-29,2024-H1,2024,3531,0.46921,0.13482,0.45156,0.12977,0.44881,0.12919,0.32323,0.09344,0.44563,0.13052,0.46548,0.1373,0.02041,0.00275,0.12557,0.00564,0.00058
2024-05-22,14,2024-06-05,2024-H1,2024,3524,0.87461,0.23074,0.86388,0.23483,0.84979,0.23274,0.64309,0.17609,0.8204,0.22417,0.85351,0.23541,0.02482,0.01409,0.2067,-0.002,0.00209
2024-05-22,28,2024-06-19,2024-H1,2024,3510,1.5805,0.43031,1.57724,0.43712,1.5255,0.43052,1.40792,0.39385,1.52606,0.42225,1.5543,0.44549,0.055,0.05174,0.11757,-0.00021,0.0066
2024-05-22,56,2024-07-17,2024-H1,2024,3482,1.02719,0.25902,1.02574,0.30249,1.20817,0.30992,2.21131,0.48705,1.18108,0.30572,1.11933,0.29443,-0.18098,-0.18243,-1.00314,-0.0509,-0.00743
2024-05-22,84,2024-08-14,2024-H1,2024,3454,1.04272,0.25319,1.20367,0.29291,1.32985,0.29145,3.5823,0.7091,1.66716,0.3554,1.15806,0.25119,-0.28712,-0.12618,-2.25245,-0.03826,0.00146
2024-05-22,112,2024-09-11,2024-H1,2024,3426,1.17117,0.27826,1.5203,0.35685,1.292,0.28414,3.07937,0.65635,1.65307,0.36307,1.2641,0.27816,-0.12084,0.22829,-1.78737,-0.00588,0.07271
2024-05-29,7,2024-06-05,2024-H1,2024,3538,0.45245,0.1233,0.43419,0.11921,0.43649,0.11997,0.25589,0.06387,0.40314,0.10888,0.44742,0.12322,0.01596,-0.0023,0.1806,0.00333,-0.00075
2024-05-29,14,2024-06-12,2024-H1,2024,3531,0.68181,0.17775,0.60264,0.15986,0.6063,0.16038,0.35594,0.09536,0.54712,0.14386,0.62838,0.17225,0.07552,-0.00365,0.25036,0.01737,-0.00052
2024-05-29,28,2024-06-26,2024-H1,2024,3517,0.43851,0.10865,0.4806,0.127,0.47926,0.12613,0.57735,0.15544,0.58379,0.15433,0.47698,0.11456,-0.04076,0.00133,-0.09809,-0.01747,0.00087
2024-05-29,56,2024-07-24,2024-H1,2024,3489,0.83628,0.21534,0.84265,0.2307,0.94037,0.21922,1.44943,0.31896,0.98225,0.25662,0.90615,0.21243,-0.1041,-0.09772,-0.50906,-0.00388,0.01148
2024-05-29,84,2024-08-21,2024-H1,2024,3461,1.01237,0.24591,1.20251,0.28078,1.22045,0.26974,2.58787,0.54222,1.39478,0.29999,1.16644,0.26707,-0.20808,-0.01794,-1.36742,-0.02383,0.01104
2024-05-29,112,2024-09-18,2024-H1,2024,3433,1.23407,0.32001,1.57367,0.4032,1.34075,0.35726,2.77963,0.67212,1.58701,0.40309,1.30145,0.34643,-0.10668,0.23293,-1.43888,-0.03725,0.04594
2024-06-05,7,2024-06-12,2024-H1,2024,3545,0.27986,0.07966,0.27274,0.07135,0.27002,0.07077,0.18428,0.05166,0.28847,0.0737,0.26999,0.07516,0.00985,0.00272,0.08573,0.00889,0.00058
2024-06-05,14,2024-06-19,2024-H1,2024,3538,0.67538,0.19111,0.60407,0.16815,0.60541,0.16854,0.30354,0.09137,0.58384,0.16299,0.6415,0.18732,0.06997,-0.00134,0.30187,0.02257,-0.00039
2024-06-05,28,2024-07-03,2024-H1,2024,3524,0.45493,0.1239,0.55532,0.15072,0.55333,0.14548,1.00159,0.26513,0.72728,0.20316,0.51514,0.13218,-0.09841,0.00198,-0.44826,-0.02159,0.00523
2024-06-05,56,2024-07-31,2024-H1,2024,3496,0.78146,0.19827,0.95647,0.25419,1.0453,0.23389,1.95763,0.4502,1.11128,0.25254,0.97118,0.223,-0.26385,-0.08883,-0.91232,-0.03562,0.0203
2024-06-05,84,2024-08-28,2024-H1,2024,3468,1.09406,0.27057,1.30693,0.32394,1.63453,0.40875,3.61552,0.7911,1.86944,0.46591,1.35192,0.32938,-0.54047,-0.3276,-1.98099,-0.13818,-0.08481
2024-06-05,112,2024-09-25,2024-H1,2024,3440,1.27255,0.3233,1.63496,0.41904,1.64718,0.41353,3.43262,0.80638,1.83172,0.44627,1.47296,0.37522,-0.37463,-0.01222,-1.78544,-0.09023,0.00551
2024-06-12,7,2024-06-19,2024-H1,2024,3552,0.43264,0.12388,0.3896,0.11233,0.38854,0.11171,0.15683,0.04332,0.35822,0.10294,0.41338,0.11947,0.0441,0.00106,0.23171,0.01216,0.00062
2024-06-12,14,2024-06-26,2024-H1,2024,3545,0.4062,0.10312,0.40905,0.11249,0.40833,0.11213,1.11561,0.30578,0.52666,0.14734,0.39967,0.10878,-0.00213,0.00072,-0.70728,-0.00901,0.00035
2024-06-12,28,2024-07-10,2024-H1,2024,3531,0.45337,0.11702,0.62422,0.16517,0.62381,0.16465,1.37952,0.35757,0.87315,0.23722,0.55306,0.14133,-0.17044,0.00041,-0.75571,-0.04763,0.00052
2024-06-12,56,2024-08-07,2024-H1,2024,3503,0.89104,0.22379,1.11928,0.29127,1.17544,0.28972,2.37943,0.59756,1.3381,0.33983,1.11648,0.28082,-0.2844,-0.05616,-1.20398,-0.06594,0.00155
2024-06-12,84,2024-09-04,2024-H1,2024,3475,1.18131,0.29225,1.43092,0.363,1.52626,0.37447,3.09611,0.71169,1.70992,0.41644,1.4226,0.35114,-0.34495,-0.09534,-1.56985,-0.08223,-0.01148
2024-06-12,112,2024-10-02,2024-H1,2024,3447,1.41445,0.37213,1.78504,0.48064,1.71992,0.46078,3.32338,0.8081,1.95122,0.50483,1.57661,0.42383,-0.30547,0.06512,-1.60346,-0.08866,0.01985
2024-06-19,7,2024-06-26,2024-H1,2024,3559,0.93401,0.2549,0.83495,0.23019,0.8324,0.22897,1.44229,0.4018,0.81815,0.22769,0.87486,0.24144,0.10162,0.00255,-0.6099,0.02593,0.00122
2024-06-19,14,2024-07-03,2024-H1,2024,3552,0.76955,0.19272,0.68051,0.17359,0.68002,0.17369,1.63882,0.43445,0.69473,0.18018,0.7191,0.18361,0.08953,0.00049,-0.95881,0.01903,-0.0001
2024-06-19,28,2024-07-17,2024-H1,2024,3538,0.68124,0.17325,0.78964,0.19829,0.78636,0.19735,2.18363,0.57539,1.01069,0.25873,0.73428,0.18926,-0.10512,0.00328,-1.39727,-0.0241,0.00094
2024-06-19,56,2024-08-14,2024-H1,2024,3510,1.20366,0.30741,1.29616,0.32676,1.33434,0.33624,3.2014,0.83082,1.52441,0.38798,1.25824,0.32498,-0.13068,-0.03818,-1.86707,-0.02883,-0.00948
2024-06-19,84,2024-09-11,2024-H1,2024,3482,1.38403,0.34858,1.5725,0.40485,1.65521,0.42541,3.0502,0.74652,1.7393,0.44049,1.47952,0.38269,-0.27118,-0.08271,-1.39499,-0.07683,-0.02056
2024-06-19,112,2024-10-09,2024-H1,2024,3454,1.78582,0.44548,1.94257,0.50609,1.89117,0.48728,2.37527,0.6057,2.20711,0.57293,1.76203,0.46378,-0.10535,0.0514,-0.48411,-0.0418,0.0188
2024-06-26,7,2024-07-03,2024-H1,2024,3566,0.20164,0.05523,0.26993,0.07162,0.26674,0.07016,0.30259,0.07081,0.26762,0.07126,0.22109,0.05844,-0.0651,0.00319,-0.03585,-0.01493,0.00146
2024-06-26,14,2024-07-10,2024-H1,2024,3559,0.3078,0.08114,0.45263,0.12001,0.44983,0.12002,0.53626,0.12274,0.48457,0.13065,0.34793,0.0933,-0.14204,0.00279,-0.08643,-0.03888,-1e-05
2024-06-26,28,2024-07-24,2024-H1,2024,3545,0.43821,0.11668,0.74017,0.2053,0.73327,0.20318,1.15341,0.3141,0.88427,0.24138,0.54442,0.14213,-0.29506,0.0069,-0.42014,-0.08649,0.00212
2024-06-26,56,2024-08-21,2024-H1,2024,3517,0.76211,0.18739,1.19669,0.30032,1.18793,0.29373,2.68628,0.68759,1.51029,0.39092,1.00466,0.23601,-0.42582,0.00876,-1.49835,-0.10634,0.00659
2024-06-26,84,2024-09-18,2024-H1,2024,3489,1.05084,0.27756,1.547,0.41087,1.49565,0.37322,2.7528,0.68571,1.67609,0.43584,1.30641,0.33039,-0.44481,0.05135,-1.25715,-0.09566,0.03764
2024-06-26,112,2024-10-16,2024-H1,2024,3461,1.29006,0.31563,1.75892,0.43168,1.41481,0.33874,2.69638,0.64154,1.72601,0.40519,1.40254,0.3343,-0.12475,0.34411,-1.28157,-0.02312,0.09294
2024-07-03,7,2024-07-10,2024-H2,2024,3573,0.15747,0.0394,0.24013,0.06339,0.23501,0.06175,0.25359,0.06378,0.23196,0.05943,0.18332,0.04656,-0.07754,0.00512,-0.01859,-0.02235,0.00164
2024-07-03,14,2024-07-17,2024-H2,2024,3566,0.26403,0.07071,0.46109,0.13093,0.4453,0.12614,0.58886,0.16884,0.41951,0.1205,0.32068,0.08931,-0.18127,0.01579,-0.14356,-0.05542,0.00479
2024-07-03,28,2024-07-31,2024-H2,2024,3552,0.4111,0.10938,0.68023,0.18223,0.67653,0.18079,1.21506,0.34335,0.5897,0.15916,0.5154,0.12842,-0.26543,0.0037,-0.53853,-0.07141,0.00144
2024-07-03,56,2024-08-28,2024-H2,2024,3524,0.79939,0.20861,1.22914,0.32591,1.22843,0.32489,3.08953,0.84182,1.37123,0.36797,1.0379,0.26544,-0.42904,0.00071,-1.8611,-0.11628,0.00102
2024-07-03,84,2024-09-25,2024-H2,2024,3496,1.12657,0.31149,1.62527,0.44607,1.52788,0.40337,2.86233,0.77162,1.67731,0.46972,1.2874,0.34784,-0.40132,0.09739,-1.33445,-0.09188,0.0427
2024-07-03,112,2024-10-23,2024-H2,2024,3468,1.38898,0.36483,1.9263,0.49877,1.49203,0.38382,2.52344,0.6375,1.63762,0.4141,1.453,0.37439,-0.10305,0.43427,-1.03141,-0.01898,0.11496
2024-07-10,7,2024-07-17,2024-H2,2024,3580,0.2017,0.05472,0.26456,0.07479,0.26481,0.07473,0.35499,0.10515,0.24131,0.06785,0.22555,0.06314,-0.06311,-0.00026,-0.09018,-0.02001,5e-05
2024-07-10,14,2024-07-24,2024-H2,2024,3573,0.25915,0.07007,0.45115,0.1228,0.44984,0.12272,0.55215,0.15464,0.41247,0.11034,0.33053,0.08935,-0.19069,0.00131,-0.10231,-0.05265,8e-05
2024-07-10,28,2024-08-07,2024-H2,2024,3559,0.57162,0.15575,0.68111,0.1959,0.68525,0.19708,1.38883,0.40485,0.56824,0.17608,0.6007,0.17138,-0.11363,-0.00414,-0.70359,-0.04133,-0.00117
2024-07-10,56,2024-09-04,2024-H2,2024,3531,0.85355,0.23172,1.21117,0.32962,1.18864,0.32379,3.21522,0.90271,1.17929,0.32411,1.04764,0.27743,-0.33509,0.02254,-2.02659,-0.09207,0.00583
2024-07-10,84,2024-10-02,2024-H2,2024,3503,1.25088,0.35152,1.74954,0.49231,1.59025,0.4394,3.30501,0.92323,1.74098,0.50323,1.42614,0.39858,-0.33937,0.15929,-1.71477,-0.08787,0.05291
2024-07-10,112,2024-10-30,2024-H2,2024,3475,1.5388,0.39707,1.92725,0.5039,1.6424,0.41601,2.87833,0.75236,1.69744,0.42706,1.57269,0.40483,-0.1036,0.28485,-1.23593,-0.01894,0.08789
2024-07-17,7,2024-07-24,2024-H2,2024,3587,0.26725,0.06872,0.29738,0.07938,0.2974,0.07953,0.31598,0.08583,0.29093,0.07797,0.28752,0.07542,-0.03015,-1e-05,-0.01858,-0.01081,-0.00015
2024-07-17,14,2024-07-31,2024-H2,2024,3580,0.26002,0.0719,0.3932,0.10842,0.38618,0.10694,0.48344,0.13492,0.35589,0.09783,0.33077,0.09225,-0.12616,0.00703,-0.09726,-0.03503,0.00148
2024-07-17,28,2024-08-14,2024-H2,2024,3566,0.543,0.13844,0.6039,0.1663,0.60165,0.16452,1.10887,0.31578,0.49111,0.13712,0.56438,0.15213,-0.05865,0.00225,-0.50723,-0.02607,0.00178
2024-07-17,56,2024-09-11,2024-H2,2024,3538,0.79965,0.20327,1.13254,0.30893,1.13047,0.3076,2.94205,0.82249,0.99861,0.27192,1.02004,0.25998,-0.33082,0.00207,-1.81158,-0.10433,0.00134
2024-07-17,84,2024-10-09,2024-H2,2024,3510,1.22752,0.31379,1.70515,0.45228,1.47142,0.37767,3.18683,0.86956,1.56784,0.42515,1.44375,0.36149,-0.24391,0.23373,-1.71541,-0.06388,0.07461
2024-07-17,112,2024-11-06,2024-H2,2024,3482,1.47042,0.3594,2.04338,0.52821,1.61214,0.40512,2.75374,0.72399,1.66012,0.41636,1.61773,0.40369,-0.14172,0.43124,-1.1416,-0.04572,0.12308
2024-07-24,7,2024-07-31,2024-H2,2024,3594,0.22258,0.0628,0.24107,0.06675,0.24409,0.06887,0.28281,0.08164,0.23085,0.0655,0.24147,0.06771,-0.02151,-0.00302,-0.03872,-0.00607,-0.00212
2024-07-24,14,2024-08-07,2024-H2,2024,3587,0.44357,0.12888,0.44665,0.1281,0.46882,0.13398,0.54277,0.15982,0.44034,0.12953,0.43884,0.12647,-0.02525,-0.02217,-0.07395,-0.0051,-0.00589
2024-07-24,28,2024-08-21,2024-H2,2024,3573,0.6283,0.16829,0.60807,0.16202,0.61511,0.16293,0.90478,0.25545,0.5593,0.14459,0.62178,0.16556,0.01319,-0.00704,-0.28967,0.00537,-0.00091
2024-07-24,56,2024-09-18,2024-H2,2024,3545,0.96515,0.27865,1.11533,0.31946,1.12447,0.32296,2.90863,0.82596,0.98434,0.27732,1.06505,0.30377,-0.15932,-0.00914,-1.78416,-0.04432,-0.0035
2024-07-24,84,2024-10-16,2024-H2,2024,3517,1.27618,0.32969,1.58906,0.43192,1.57647,0.42799,4.31111,1.18554,1.47976,0.40893,1.39873,0.36341,-0.30029,0.01259,-2.73464,-0.09829,0.00394
2024-07-24,112,2024-11-13,2024-H2,2024,3489,1.53668,0.3865,1.89526,0.49011,1.57581,0.39708,2.67102,0.72228,1.69862,0.45066,1.47324,0.37325,-0.03912,0.31945,-1.09522,-0.01058,0.09303
2024-07-31,7,2024-08-07,2024-H2,2024,3601,0.29561,0.07805,0.2756,0.07301,0.2843,0.07467,0.395,0.10709,0.31614,0.08586,0.25851,0.06755,0.01131,-0.0087,-0.1107,0.00339,-0.00166
2024-07-31,14,2024-08-14,2024-H2,2024,3594,0.38468,0.10273,0.37249,0.09973,0.36425,0.09803,0.45479,0.12729,0.39792,0.1064,0.38048,0.103,0.02043,0.00825,-0.09054,0.0047,0.00171
2024-07-31,28,2024-08-28,2024-H2,2024,3580,0.60907,0.15731,0.58375,0.14432,0.58311,0.14461,0.73917,0.19881,0.59144,0.1447,0.58295,0.14966,0.02595,0.00064,-0.15606,0.0127,-0.00029
2024-07-31,56,2024-09-25,2024-H2,2024,3552,0.95187,0.26792,0.96632,0.27731,0.96797,0.27808,2.43345,0.68193,0.841,0.24371,1.03562,0.28976,-0.01609,-0.00165,-1.46548,-0.01015,-0.00077
2024-07-31,84,2024-10-23,2024-H2,2024,3524,1.29345,0.33628,1.43127,0.38359,1.41577,0.3782,4.05528,1.08736,1.34501,0.36794,1.39295,0.35704,-0.12232,0.0155,-2.63951,-0.04192,0.0054
2024-07-31,112,2024-11-20,2024-H2,2024,3496,1.48681,0.35006,1.85042,0.46584,1.50705,0.36071,3.19639,0.84513,1.70559,0.435,1.45341,0.34589,-0.02023,0.34337,-1.68934,-0.01065,0.10512
2024-08-07,7,2024-08-14,2024-H2,2024,3608,0.15961,0.04219,0.16307,0.044,0.15926,0.04477,0.20626,0.05808,0.14922,0.04072,0.18149,0.0517,0.00035,0.00381,-0.047,-0.00258,-0.00077
2024-08-07,14,2024-08-21,2024-H2,2024,3601,0.26189,0.06743,0.25866,0.06918,0.26898,0.07279,0.34445,0.09784,0.23641,0.06595,0.30875,0.08283,-0.00709,-0.01032,-0.07547,-0.00536,-0.00361
2024-08-07,28,2024-09-04,2024-H2,2024,3587,0.42697,0.11653,0.34431,0.09189,0.34944,0.09355,0.44012,0.12645,0.33303,0.09152,0.45054,0.12447,0.07753,-0.00513,-0.09068,0.02298,-0.00167
2024-08-07,56,2024-10-02,2024-H2,2024,3559,0.89026,0.25661,0.89554,0.2627,0.89638,0.26367,1.81803,0.52168,0.82495,0.24165,1.01267,0.28596,-0.00612,-0.00084,-0.92165,-0.00706,-0.00097
2024-08-07,84,2024-10-30,2024-H2,2024,3531,1.14907,0.29879,1.33359,0.35657,1.34427,0.36086,3.61373,0.96754,1.21197,0.33361,1.31165,0.33424,-0.19521,-0.01068,-2.26946,-0.06207,-0.00429
2024-08-07,112,2024-11-27,2024-H2,2024,3503,1.40119,0.34045,1.75292,0.43308,1.53591,0.36936,3.09803,0.83025,1.62559,0.40592,1.45178,0.33799,-0.13472,0.21702,-1.56212,-0.0289,0.06372
2024-08-14,7,2024-08-21,2024-H2,2024,3615,0.16382,0.04268,0.17349,0.0442,0.1642,0.04212,0.18645,0.04985,0.16378,0.04075,0.18538,0.04846,-0.00037,0.0093,-0.02225,0.00056,0.00208
2024-08-14,14,2024-08-28,2024-H2,2024,3608,0.26945,0.0738,0.26117,0.06746,0.27049,0.0729,0.37551,0.10139,0.27372,0.07222,0.3148,0.0841,-0.00105,-0.00933,-0.10502,0.0009,-0.00543
2024-08-14,28,2024-09-11,2024-H2,2024,3594,0.38258,0.10091,0.28018,0.07668,0.28714,0.08124,0.43181,0.12055,0.26931,0.07873,0.39989,0.11007,0.09544,-0.00696,-0.14467,0.01968,-0.00456
2024-08-14,56,2024-10-09,2024-H2,2024,3566,0.79695,0.21205,0.67902,0.18153,0.70128,0.18774,1.35907,0.36602,0.65167,0.16935,0.88328,0.23438,0.09566,-0.02227,-0.65779,0.02431,-0.0062
2024-08-14,84,2024-11-06,2024-H2,2024,3538,1.10137,0.27804,1.18348,0.31204,1.1851,0.31259,3.08424,0.8111,1.0364,0.27558,1.24993,0.31051,-0.08373,-0.00162,-1.89914,-0.03455,-0.00056
2024-08-14,112,2024-12-04,2024-H2,2024,3510,1.46182,0.35106,1.68433,0.40898,1.46749,0.34293,2.84679,0.74225,1.5355,0.37028,1.40273,0.31989,-0.00567,0.21684,-1.3793,0.00813,0.06605
2024-08-21,7,2024-08-28,2024-H2,2024,3622,0.18068,0.05331,0.17241,0.05036,0.17212,0.0492,0.18119,0.05164,0.1738,0.04766,0.18693,0.05235,0.00857,0.00029,-0.00908,0.00411,0.00116
2024-08-21,14,2024-09-04,2024-H2,2024,3615,0.24949,0.07229,0.22508,0.05736,0.23185,0.06005,0.25271,0.06323,0.2281,0.06034,0.30175,0.08161,0.01765,-0.00677,-0.02087,0.01223,-0.00269
2024-08-21,28,2024-09-18,2024-H2,2024,3601,0.49991,0.14706,0.45872,0.12309,0.45344,0.12524,0.61834,0.17386,0.47718,0.13025,0.53041,0.14884,0.04647,0.00528,-0.1649,0.02182,-0.00216
2024-08-21,56,2024-10-16,2024-H2,2024,3573,0.81511,0.20598,0.62554,0.1602,0.64334,0.16576,1.10231,0.28157,0.61147,0.1503,0.80498,0.2132,0.17176,-0.01781,-0.45896,0.04021,-0.00556
2024-08-21,84,2024-11-13,2024-H2,2024,3545,1.05988,0.2605,0.99696,0.25801,0.99814,0.25892,2.53069,0.65054,0.85845,0.21811,1.18061,0.2884,0.06174,-0.00118,-1.53255,0.00158,-0.00091
2024-08-21,112,2024-12-11,2024-H2,2024,3517,1.36681,0.3269,1.46653,0.36874,1.41138,0.3502,3.41197,0.89987,1.31853,0.33326,1.28759,0.30711,-0.04457,0.05515,-2.00059,-0.0233,0.01854
2024-08-28,7,2024-09-04,2024-H2,2024,3629,0.1314,0.03026,0.11795,0.02631,0.13101,0.03034,0.14991,0.03414,0.11713,0.02306,0.14748,0.03674,0.00038,-0.01306,-0.01889,-8e-05,-0.00403
2024-08-28,14,2024-09-11,2024-H2,2024,3622,0.2228,0.05249,0.19389,0.05132,0.24886,0.06458,0.29654,0.07815,0.19539,0.05287,0.27112,0.07076,-0.02607,-0.05497,-0.04768,-0.01209,-0.01326
2024-08-28,28,2024-09-25,2024-H2,2024,3608,0.52501,0.14798,0.52756,0.1385,0.50393,0.13436,0.71626,0.19988,0.53018,0.14267,0.56204,0.15221,0.02108,0.02363,-0.21233,0.01362,0.00414
2024-08-28,56,2024-10-23,2024-H2,2024,3580,0.78992,0.20186,0.64592,0.1666,0.61774,0.16114,1.0871,0.29008,0.59225,0.15092,0.7933,0.20961,0.17218,0.02818,-0.46936,0.04072,0.00546
2024-08-28,84,2024-11-20,2024-H2,2024,3552,1.05878,0.25213,0.89265,0.22006,0.89263,0.21955,2.05666,0.50419,0.78848,0.1792,1.10642,0.25861,0.16615,3e-05,-1.16403,0.03257,0.0005
2024-08-28,112,2024-12-18,2024-H2,2024,3524,1.31559,0.30792,1.2994,0.32425,1.24504,0.30625,3.06223,0.79428,1.15151,0.2883,1.23588,0.29038,0.07055,0.05436,-1.8172,0.00167,0.01799
2024-09-04,7,2024-09-11,2024-H2,2024,3636,0.13027,0.02846,0.12194,0.02902,0.13605,0.0314,0.15303,0.03628,0.1155,0.02537,0.14279,0.03327,-0.00577,-0.0141,-0.01698,-0.00294,-0.00238
2024-09-04,14,2024-09-18,2024-H2,2024,3629,0.29963,0.08211,0.29011,0.07861,0.32635,0.08592,0.40188,0.10735,0.29732,0.08108,0.33075,0.08709,-0.02672,-0.03624,-0.07553,-0.00382,-0.00731
2024-09-04,28,2024-10-02,2024-H2,2024,3615,0.5534,0.15658,0.5675,0.14847,0.54818,0.14816,0.7281,0.20193,0.5433,0.14763,0.57663,0.15561,0.00522,0.01932,-0.17992,0.00841,0.00031
2024-09-04,56,2024-10-30,2024-H2,2024,3587,0.8293,0.20609,0.71138,0.17722,0.69522,0.17196,1.0704,0.27441,0.6657,0.1635,0.81458,0.20894,0.13408,0.01616,-0.37518,0.03414,0.00527
2024-09-04,84,2024-11-27,2024-H2,2024,3559,1.12003,0.26783,0.9516,0.21991,0.94444,0.21848,1.85242,0.44732,0.95361,0.20751,1.08085,0.24915,0.17559,0.00716,-0.90798,0.04935,0.00144
2024-09-04,112,2024-12-25,2024-H2,2024,3531,1.40597,0.327,1.18169,0.2995,1.14783,0.28928,3.09051,0.79906,1.07117,0.27243,1.28437,0.30814,0.25814,0.03387,-1.94269,0.03772,0.01022
2024-09-11,7,2024-09-18,2024-H2,2024,3643,0.24321,0.06748,0.23632,0.06311,0.24354,0.06623,0.27146,0.07463,0.25726,0.07397,0.24429,0.06472,-0.00033,-0.00722,-0.02792,0.00125,-0.00312
2024-09-11,14,2024-09-25,2024-H2,2024,3636,0.3995,0.11728,0.4027,0.11328,0.41603,0.12,0.48918,0.14111,0.41822,0.12294,0.41604,0.11567,-0.01653,-0.01333,-0.07315,-0.00272,-0.00673
2024-09-11,28,2024-10-09,2024-H2,2024,3622,0.49397,0.12746,0.41245,0.10865,0.43403,0.11206,0.52186,0.14015,0.41891,0.10948,0.44293,0.11414,0.05994,-0.02159,-0.08783,0.01541,-0.00341
2024-09-11,56,2024-11-06,2024-H2,2024,3594,0.83079,0.20622,0.73229,0.17468,0.6852,0.16684,1.04483,0.26143,0.69565,0.17002,0.77141,0.19401,0.1456,0.04709,-0.35963,0.03938,0.00784
2024-09-11,84,2024-12-04,2024-H2,2024,3566,1.17194,0.27911,1.02003,0.22986,1.00034,0.22414,1.68585,0.39615,1.08003,0.23033,1.08404,0.24935,0.1716,0.01969,-0.68551,0.05497,0.00572
2024-09-11,112,2025-01-01,2024-H2,2024,3538,1.40883,0.33894,1.15577,0.31162,1.15404,0.30955,2.98777,0.78299,1.10473,0.30775,1.24814,0.31394,0.25479,0.00173,-1.83372,0.02939,0.00207
2024-09-18,7,2024-09-25,2024-H2,2024,3650,0.18114,0.04921,0.17384,0.04991,0.1802,0.05098,0.22151,0.05964,0.17096,0.05135,0.18369,0.05054,0.00095,-0.00635,-0.04131,-0.00176,-0.00107
2024-09-18,14,2024-10-02,2024-H2,2024,3643,0.30151,0.08171,0.28258,0.07682,0.3183,0.09119,0.41605,0.11499,0.29419,0.08463,0.31582,0.08666,-0.01679,-0.03572,-0.09775,-0.00948,-0.01437
2024-09-18,28,2024-10-16,2024-H2,2024,3629,0.49441,0.12883,0.45695,0.12358,0.48419,0.12204,0.61901,0.15466,0.52491,0.13598,0.47795,0.12512,0.01022,-0.02724,-0.13482,0.00679,0.00155
2024-09-18,56,2024-11-13,2024-H2,2024,3601,0.78249,0.1992,0.71313,0.185,0.66099,0.16382,0.9984,0.24534,0.66797,0.16225,0.72115,0.18855,0.12151,0.05214,-0.33741,0.03537,0.02118
