wave,survey_date,period,donor_party,donor_party_code_raw,recipient_party,recipient_party_code_raw,vote_estimate_pct,vote_margin_error_pp,vote_value_status,second_choice_estimate_pct,second_choice_margin_error_pp,second_choice_value_status,donor_overall_sympathy_pct,donor_overall_sympathy_margin_error_pp,donor_overall_sympathy_value_status,recipient_overall_sympathy_pct,recipient_overall_sympathy_margin_error_pp,recipient_overall_sympathy_value_status,recipient_overall_vote_pct,recipient_overall_vote_margin_error_pp,recipient_overall_vote_value_status
2015M05,2015-05-01,2015-05,L,l,KD,kd,,,suppressed,5.9,2.7,observed,5.0,0.5,observed,3.8,0.4,observed,3.8,0.4,observed
2015M05,2015-05-01,2015-05,L,l,L,l,69.5,5.4,observed,0.0,0.0,observed,5.0,0.5,observed,5.0,0.5,observed,4.6,0.5,observed
2015M05,2015-05-01,2015-05,L,l,M,m,13.1,3.9,observed,43.3,5.9,observed,5.0,0.5,observed,25.8,0.9,observed,26.2,0.9,observed
2015M05,2015-05-01,2015-05,L,l,MP,mp,,,suppressed,6.5,2.9,observed,5.0,0.5,observed,7.1,0.6,observed,6.7,0.6,observed
2015M05,2015-05-01,2015-05,L,l,S,s,,,suppressed,10.1,3.8,observed,5.0,0.5,observed,31.2,1.0,observed,29.3,1.0,observed
2015M05,2015-05-01,2015-05,L,l,SD,SD,1.3,1.3,observed,1.5,1.2,observed,5.0,0.5,observed,13.4,0.8,observed,14.8,0.8,observed
2015M05,2015-05-01,2015-05,L,l,V,v,0.0,0.0,observed,,,suppressed,5.0,0.5,observed,6.0,0.5,observed,6.0,0.5,observed
2015M05,2015-05-01,2015-05,M,m,C,c,1.7,0.7,observed,18.9,2.1,observed,25.8,0.9,observed,5.7,0.5,observed,6.5,0.5,observed
2015M05,2015-05-01,2015-05,M,m,KD,kd,1.5,0.6,observed,8.8,1.6,observed,25.8,0.9,observed,3.8,0.4,observed,3.8,0.4,observed
2015M05,2015-05-01,2015-05,M,m,L,l,0.9,0.5,observed,28.6,2.5,observed,25.8,0.9,observed,5.0,0.5,observed,4.6,0.5,observed
2015M05,2015-05-01,2015-05,M,m,M,m,82.4,2.2,observed,0.0,0.0,observed,25.8,0.9,observed,25.8,0.9,observed,26.2,0.9,observed
2015M05,2015-05-01,2015-05,M,m,MP,mp,,,suppressed,3.9,1.1,observed,25.8,0.9,observed,7.1,0.6,observed,6.7,0.6,observed
2015M05,2015-05-01,2015-05,M,m,S,s,0.3,0.3,observed,8.3,1.8,observed,25.8,0.9,observed,31.2,1.0,observed,29.3,1.0,observed
2015M05,2015-05-01,2015-05,M,m,SD,SD,3.0,0.9,observed,8.1,1.5,observed,25.8,0.9,observed,13.4,0.8,observed,14.8,0.8,observed
2015M05,2015-05-01,2015-05,M,m,V,v,0.0,0.0,observed,,,suppressed,25.8,0.9,observed,6.0,0.5,observed,6.0,0.5,observed
2015M05,2015-05-01,2015-05,MP,mp,C,c,,,suppressed,7.4,3.0,observed,7.1,0.6,observed,5.7,0.5,observed,6.5,0.5,observed
2015M05,2015-05-01,2015-05,MP,mp,KD,kd,0.0,0.0,observed,0.9,0.9,observed,7.1,0.6,observed,3.8,0.4,observed,3.8,0.4,observed
2015M05,2015-05-01,2015-05,MP,mp,L,l,,,suppressed,5.2,2.2,observed,7.1,0.6,observed,5.0,0.5,observed,4.6,0.5,observed
2015M05,2015-05-01,2015-05,MP,mp,M,m,2.7,1.6,observed,5.9,3.0,observed,7.1,0.6,observed,25.8,0.9,observed,26.2,0.9,observed
2015M05,2015-05-01,2015-05,MP,mp,MP,mp,73.8,4.7,observed,0.0,0.0,observed,7.1,0.6,observed,7.1,0.6,observed,6.7,0.6,observed
2015M05,2015-05-01,2015-05,MP,mp,S,s,6.3,2.4,observed,36.2,5.3,observed,7.1,0.6,observed,31.2,1.0,observed,29.3,1.0,observed
2015M05,2015-05-01,2015-05,MP,mp,SD,SD,,,suppressed,,,suppressed,7.1,0.6,observed,13.4,0.8,observed,14.8,0.8,observed
2015M05,2015-05-01,2015-05,MP,mp,V,v,2.4,1.4,observed,16.6,3.9,observed,7.1,0.6,observed,6.0,0.5,observed,6.0,0.5,observed
2015M05,2015-05-01,2015-05,S,s,C,c,0.7,0.5,observed,5.3,1.3,observed,31.2,1.0,observed,5.7,0.5,observed,6.5,0.5,observed
2015M05,2015-05-01,2015-05,S,s,KD,kd,,,suppressed,1.6,0.7,observed,31.2,1.0,observed,3.8,0.4,observed,3.8,0.4,observed
2015M05,2015-05-01,2015-05,S,s,L,l,0.4,0.3,observed,5.5,1.1,observed,31.2,1.0,observed,5.0,0.5,observed,4.6,0.5,observed
2015M05,2015-05-01,2015-05,S,s,M,m,2.4,0.8,observed,12.6,1.9,observed,31.2,1.0,observed,25.8,0.9,observed,26.2,0.9,observed
2015M05,2015-05-01,2015-05,S,s,MP,mp,0.7,0.4,observed,19.0,2.0,observed,31.2,1.0,observed,7.1,0.6,observed,6.7,0.6,observed
2015M05,2015-05-01,2015-05,S,s,S,s,79.8,2.2,observed,0.0,0.0,observed,31.2,1.0,observed,31.2,1.0,observed,29.3,1.0,observed
2015M05,2015-05-01,2015-05,S,s,SD,SD,1.7,0.7,observed,4.0,1.1,observed,31.2,1.0,observed,13.4,0.8,observed,14.8,0.8,observed
2015M05,2015-05-01,2015-05,S,s,V,v,1.7,0.6,observed,19.5,2.0,observed,31.2,1.0,observed,6.0,0.5,observed,6.0,0.5,observed
2015M05,2015-05-01,2015-05,SD,SD,C,c,0.0,0.0,observed,3.9,1.7,observed,13.4,0.8,observed,5.7,0.5,observed,6.5,0.5,observed
2015M05,2015-05-01,2015-05,SD,SD,KD,kd,,,suppressed,7.4,2.3,observed,13.4,0.8,observed,3.8,0.4,observed,3.8,0.4,observed
2015M05,2015-05-01,2015-05,SD,SD,L,l,0.0,0.0,observed,4.5,1.9,observed,13.4,0.8,observed,5.0,0.5,observed,4.6,0.5,observed
2015M05,2015-05-01,2015-05,SD,SD,M,m,1.9,1.3,observed,34.4,4.2,observed,13.4,0.8,observed,25.8,0.9,observed,26.2,0.9,observed
2015M05,2015-05-01,2015-05,SD,SD,MP,mp,0.0,0.0,observed,,,suppressed,13.4,0.8,observed,7.1,0.6,observed,6.7,0.6,observed
2015M05,2015-05-01,2015-05,SD,SD,S,s,,,suppressed,14.5,3.1,observed,13.4,0.8,observed,31.2,1.0,observed,29.3,1.0,observed
2015M05,2015-05-01,2015-05,SD,SD,SD,SD,90.8,2.8,observed,0.0,0.0,observed,13.4,0.8,observed,13.4,0.8,observed,14.8,0.8,observed
2015M05,2015-05-01,2015-05,SD,SD,V,v,,,suppressed,3.7,1.7,observed,13.4,0.8,observed,6.0,0.5,observed,6.0,0.5,observed
2015M05,2015-05-01,2015-05,V,v,C,c,0.0,0.0,observed,0.0,0.0,observed,6.0,0.5,observed,5.7,0.5,observed,6.5,0.5,observed
2015M05,2015-05-01,2015-05,V,v,KD,kd,0.0,0.0,observed,,,suppressed,6.0,0.5,observed,3.8,0.4,observed,3.8,0.4,observed
2015M05,2015-05-01,2015-05,V,v,L,l,,,suppressed,,,suppressed,6.0,0.5,observed,5.0,0.5,observed,4.6,0.5,observed
2015M05,2015-05-01,2015-05,V,v,M,m,,,suppressed,1.1,1.1,observed,6.0,0.5,observed,25.8,0.9,observed,26.2,0.9,observed
2015M05,2015-05-01,2015-05,V,v,MP,mp,1.3,1.2,observed,28.9,5.3,observed,6.0,0.5,observed,7.1,0.6,observed,6.7,0.6,observed
2015M05,2015-05-01,2015-05,V,v,S,s,6.3,2.6,observed,45.8,5.7,observed,6.0,0.5,observed,31.2,1.0,observed,29.3,1.0,observed
2015M05,2015-05-01,2015-05,V,v,SD,SD,,,suppressed,,,suppressed,6.0,0.5,observed,13.4,0.8,observed,14.8,0.8,observed
2015M05,2015-05-01,2015-05,V,v,V,v,82.6,4.5,observed,0.0,0.0,observed,6.0,0.5,observed,6.0,0.5,observed,6.0,0.5,observed
2015M11,2015-11-01,2015-11,C,c,C,c,78.8,4.9,observed,0.0,0.0,observed,6.1,0.5,observed,6.1,0.5,observed,6.5,0.5,observed
2015M11,2015-11-01,2015-11,C,c,KD,kd,1.7,1.7,observed,4.6,2.4,observed,6.1,0.5,observed,3.6,0.5,observed,3.7,0.5,observed
2015M11,2015-11-01,2015-11,C,c,L,l,,,suppressed,19.0,4.7,observed,6.1,0.5,observed,5.9,0.7,observed,5.5,0.6,observed
2015M11,2015-11-01,2015-11,C,c,M,m,3.9,2.3,observed,40.0,5.8,observed,6.1,0.5,observed,23.3,1.1,observed,23.6,1.1,observed
2015M11,2015-11-01,2015-11,C,c,MP,mp,,,suppressed,4.6,2.4,observed,6.1,0.5,observed,6.2,0.6,observed,5.7,0.5,observed
2015M11,2015-11-01,2015-11,C,c,S,s,,,suppressed,7.6,3.0,observed,6.1,0.5,observed,29.4,1.1,observed,27.8,1.1,observed
2015M11,2015-11-01,2015-11,C,c,SD,SD,2.0,1.6,observed,2.3,1.7,observed,6.1,0.5,observed,17.5,1.0,observed,19.6,1.0,observed
2015M11,2015-11-01,2015-11,C,c,V,v,0.0,0.0,observed,,,suppressed,6.1,0.5,observed,6.1,0.6,observed,5.7,0.5,observed
2015M11,2015-11-01,2015-11,KD,kd,C,c,,,suppressed,25.1,7.7,observed,3.6,0.5,observed,6.1,0.5,observed,6.5,0.5,observed
2015M11,2015-11-01,2015-11,KD,kd,KD,kd,77.8,6.9,observed,0.0,0.0,observed,3.6,0.5,observed,3.6,0.5,observed,3.7,0.5,observed
2015M11,2015-11-01,2015-11,KD,kd,L,l,0.0,0.0,observed,10.0,4.9,observed,3.6,0.5,observed,5.9,0.7,observed,5.5,0.6,observed
2015M11,2015-11-01,2015-11,KD,kd,M,m,5.0,3.6,observed,37.7,8.2,observed,3.6,0.5,observed,23.3,1.1,observed,23.6,1.1,observed
2015M11,2015-11-01,2015-11,KD,kd,MP,mp,0.0,0.0,observed,,,suppressed,3.6,0.5,observed,6.2,0.6,observed,5.7,0.5,observed
2015M11,2015-11-01,2015-11,KD,kd,S,s,,,suppressed,4.4,3.2,observed,3.6,0.5,observed,29.4,1.1,observed,27.8,1.1,observed
2015M11,2015-11-01,2015-11,KD,kd,SD,SD,3.3,2.9,observed,6.1,3.9,observed,3.6,0.5,observed,17.5,1.0,observed,19.6,1.0,observed
2015M11,2015-11-01,2015-11,KD,kd,V,v,0.0,0.0,observed,0.0,0.0,observed,3.6,0.5,observed,6.1,0.6,observed,5.7,0.5,observed
2015M11,2015-11-01,2015-11,L,l,C,c,4.4,2.3,observed,26.4,5.8,observed,5.9,0.7,observed,6.1,0.5,observed,6.5,0.5,observed
2015M11,2015-11-01,2015-11,L,l,KD,kd,,,suppressed,5.6,3.3,observed,5.9,0.7,observed,3.6,0.5,observed,3.7,0.5,observed
2015M11,2015-11-01,2015-11,L,l,L,l,71.5,6.0,observed,0.0,0.0,observed,5.9,0.7,observed,5.9,0.7,observed,5.5,0.6,observed
2015M11,2015-11-01,2015-11,L,l,M,m,8.5,3.9,observed,39.2,6.5,observed,5.9,0.7,observed,23.3,1.1,observed,23.6,1.1,observed
2015M11,2015-11-01,2015-11,L,l,MP,mp,,,suppressed,4.3,3.1,observed,5.9,0.7,observed,6.2,0.6,observed,5.7,0.5,observed
2015M11,2015-11-01,2015-11,L,l,S,s,0.0,0.0,observed,8.5,3.8,observed,5.9,0.7,observed,29.4,1.1,observed,27.8,1.1,observed
2015M11,2015-11-01,2015-11,L,l,SD,SD,3.4,2.3,observed,3.9,2.4,observed,5.9,0.7,observed,17.5,1.0,observed,19.6,1.0,observed
2015M11,2015-11-01,2015-11,L,l,V,v,0.0,0.0,observed,,,suppressed,5.9,0.7,observed,6.1,0.6,observed,5.7,0.5,observed
2015M11,2015-11-01,2015-11,M,m,C,c,1.6,0.8,observed,20.3,2.6,observed,23.3,1.1,observed,6.1,0.5,observed,6.5,0.5,observed
2015M11,2015-11-01,2015-11,M,m,KD,kd,1.5,0.9,observed,8.5,1.8,observed,23.3,1.1,observed,3.6,0.5,observed,3.7,0.5,observed
2015M11,2015-11-01,2015-11,M,m,L,l,1.1,0.6,observed,26.6,2.8,observed,23.3,1.1,observed,5.9,0.7,observed,5.5,0.6,observed
2015M11,2015-11-01,2015-11,M,m,M,m,79.2,2.8,observed,0.0,0.0,observed,23.3,1.1,observed,23.3,1.1,observed,23.6,1.1,observed
2015M11,2015-11-01,2015-11,M,m,MP,mp,0.0,0.0,observed,3.7,1.5,observed,23.3,1.1,observed,6.2,0.6,observed,5.7,0.5,observed
2015M11,2015-11-01,2015-11,M,m,S,s,0.3,0.3,observed,7.0,1.7,observed,23.3,1.1,observed,29.4,1.1,observed,27.8,1.1,observed
2015M11,2015-11-01,2015-11,M,m,SD,SD,5.4,1.6,observed,9.9,2.0,observed,23.3,1.1,observed,17.5,1.0,observed,19.6,1.0,observed
2015M11,2015-11-01,2015-11,M,m,V,v,0.0,0.0,observed,1.0,0.8,observed,23.3,1.1,observed,6.1,0.6,observed,5.7,0.5,observed
2015M11,2015-11-01,2015-11,MP,mp,C,c,2.0,1.6,observed,6.2,2.6,observed,6.2,0.6,observed,6.1,0.5,observed,6.5,0.5,observed
2015M11,2015-11-01,2015-11,MP,mp,KD,kd,0.0,0.0,observed,,,suppressed,6.2,0.6,observed,3.6,0.5,observed,3.7,0.5,observed
2015M11,2015-11-01,2015-11,MP,mp,L,l,,,suppressed,3.6,2.0,observed,6.2,0.6,observed,5.9,0.7,observed,5.5,0.6,observed
2015M11,2015-11-01,2015-11,MP,mp,M,m,1.9,1.7,observed,6.0,2.8,observed,6.2,0.6,observed,23.3,1.1,observed,23.6,1.1,observed
2015M11,2015-11-01,2015-11,MP,mp,MP,mp,70.2,5.6,observed,0.0,0.0,observed,6.2,0.6,observed,6.2,0.6,observed,5.7,0.5,observed
2015M11,2015-11-01,2015-11,MP,mp,S,s,6.6,3.4,observed,41.9,5.9,observed,6.2,0.6,observed,29.4,1.1,observed,27.8,1.1,observed
2015M11,2015-11-01,2015-11,MP,mp,SD,SD,,,suppressed,1.7,1.7,observed,6.2,0.6,observed,17.5,1.0,observed,19.6,1.0,observed
2015M11,2015-11-01,2015-11,MP,mp,V,v,2.3,1.8,observed,12.5,4.1,observed,6.2,0.6,observed,6.1,0.6,observed,5.7,0.5,observed
2015M11,2015-11-01,2015-11,S,s,C,c,0.4,0.4,observed,4.9,1.2,observed,29.4,1.1,observed,6.1,0.5,observed,6.5,0.5,observed
2015M11,2015-11-01,2015-11,S,s,KD,kd,,,suppressed,1.3,0.8,observed,29.4,1.1,observed,3.6,0.5,observed,3.7,0.5,observed
2015M11,2015-11-01,2015-11,S,s,L,l,0.7,0.5,observed,7.9,1.5,observed,29.4,1.1,observed,5.9,0.7,observed,5.5,0.6,observed
2015M11,2015-11-01,2015-11,S,s,M,m,2.6,1.1,observed,10.7,1.9,observed,29.4,1.1,observed,23.3,1.1,observed,23.6,1.1,observed
2015M11,2015-11-01,2015-11,S,s,MP,mp,0.7,0.5,observed,20.0,2.3,observed,29.4,1.1,observed,6.2,0.6,observed,5.7,0.5,observed
2015M11,2015-11-01,2015-11,S,s,S,s,77.3,2.6,observed,0.0,0.0,observed,29.4,1.1,observed,29.4,1.1,observed,27.8,1.1,observed
2015M11,2015-11-01,2015-11,S,s,SD,SD,1.9,0.9,observed,4.0,1.2,observed,29.4,1.1,observed,17.5,1.0,observed,19.6,1.0,observed
2015M11,2015-11-01,2015-11,S,s,V,v,1.3,0.6,observed,16.5,2.0,observed,29.4,1.1,observed,6.1,0.6,observed,5.7,0.5,observed
2015M11,2015-11-01,2015-11,SD,SD,C,c,0.0,0.0,observed,2.4,1.2,observed,17.5,1.0,observed,6.1,0.5,observed,6.5,0.5,observed
2015M11,2015-11-01,2015-11,SD,SD,KD,kd,,,suppressed,11.7,2.7,observed,17.5,1.0,observed,3.6,0.5,observed,3.7,0.5,observed
2015M11,2015-11-01,2015-11,SD,SD,L,l,0.0,0.0,observed,4.6,1.8,observed,17.5,1.0,observed,5.9,0.7,observed,5.5,0.6,observed
2015M11,2015-11-01,2015-11,SD,SD,M,m,,,suppressed,34.4,4.0,observed,17.5,1.0,observed,23.3,1.1,observed,23.6,1.1,observed
2015M11,2015-11-01,2015-11,SD,SD,MP,mp,0.0,0.0,observed,,,suppressed,17.5,1.0,observed,6.2,0.6,observed,5.7,0.5,observed
2015M11,2015-11-01,2015-11,SD,SD,S,s,,,suppressed,8.1,2.2,observed,17.5,1.0,observed,29.4,1.1,observed,27.8,1.1,observed
2015M11,2015-11-01,2015-11,SD,SD,SD,SD,93.8,2.4,observed,0.0,0.0,observed,17.5,1.0,observed,17.5,1.0,observed,19.6,1.0,observed
2015M11,2015-11-01,2015-11,SD,SD,V,v,0.0,0.0,observed,0.8,0.7,observed,17.5,1.0,observed,6.1,0.6,observed,5.7,0.5,observed
2015M11,2015-11-01,2015-11,V,v,C,c,,,suppressed,,,suppressed,6.1,0.6,observed,6.1,0.5,observed,6.5,0.5,observed
2015M11,2015-11-01,2015-11,V,v,KD,kd,0.0,0.0,observed,0.0,0.0,observed,6.1,0.6,observed,3.6,0.5,observed,3.7,0.5,observed
2015M11,2015-11-01,2015-11,V,v,L,l,0.0,0.0,observed,,,suppressed,6.1,0.6,observed,5.9,0.7,observed,5.5,0.6,observed
2015M11,2015-11-01,2015-11,V,v,M,m,,,suppressed,,,suppressed,6.1,0.6,observed,23.3,1.1,observed,23.6,1.1,observed
2015M11,2015-11-01,2015-11,V,v,MP,mp,,,suppressed,28.2,6.0,observed,6.1,0.6,observed,6.2,0.6,observed,5.7,0.5,observed
2015M11,2015-11-01,2015-11,V,v,S,s,7.5,3.7,observed,43.6,6.7,observed,6.1,0.6,observed,29.4,1.1,observed,27.8,1.1,observed
2015M11,2015-11-01,2015-11,V,v,SD,SD,,,suppressed,,,suppressed,6.1,0.6,observed,17.5,1.0,observed,19.6,1.0,observed
2015M11,2015-11-01,2015-11,V,v,V,v,80.9,5.6,observed,0.0,0.0,observed,6.1,0.6,observed,6.1,0.6,observed,5.7,0.5,observed
2016M05,2016-05-01,2016-05,C,c,C,c,83.3,5.1,observed,0.0,0.0,observed,6.0,0.6,observed,6.0,0.6,observed,6.6,0.6,observed
2016M05,2016-05-01,2016-05,C,c,KD,kd,0.0,0.0,observed,4.5,2.6,observed,6.0,0.6,observed,3.2,0.5,observed,3.2,0.4,observed
2016M05,2016-05-01,2016-05,C,c,L,l,,,suppressed,14.4,4.3,observed,6.0,0.6,observed,5.9,0.6,observed,5.4,0.5,observed
2016M05,2016-05-01,2016-05,C,c,M,m,2.7,1.9,observed,41.7,6.5,observed,6.0,0.6,observed,24.9,1.1,observed,25.7,1.1,observed
2016M05,2016-05-01,2016-05,C,c,MP,mp,0.0,0.0,observed,5.4,2.9,observed,6.0,0.6,observed,4.7,0.6,observed,4.8,0.6,observed
2016M05,2016-05-01,2016-05,C,c,S,s,,,suppressed,10.3,4.1,observed,6.0,0.6,observed,30.4,1.1,observed,28.1,1.1,observed
2016M05,2016-05-01,2016-05,C,c,SD,SD,,,suppressed,1.6,1.6,observed,6.0,0.6,observed,16.4,1.0,observed,17.5,0.9,observed
2016M05,2016-05-01,2016-05,C,c,V,v,,,suppressed,,,suppressed,6.0,0.6,observed,6.2,0.6,observed,6.6,0.6,observed
2016M05,2016-05-01,2016-05,KD,kd,C,c,,,suppressed,12.8,5.9,observed,3.2,0.5,observed,6.0,0.6,observed,6.6,0.6,observed
2016M05,2016-05-01,2016-05,KD,kd,KD,kd,80.0,7.3,observed,0.0,0.0,observed,3.2,0.5,observed,3.2,0.5,observed,3.2,0.4,observed
2016M05,2016-05-01,2016-05,KD,kd,L,l,0.0,0.0,observed,14.5,6.4,observed,3.2,0.5,observed,5.9,0.6,observed,5.4,0.5,observed
2016M05,2016-05-01,2016-05,KD,kd,M,m,4.9,3.7,observed,37.9,8.8,observed,3.2,0.5,observed,24.9,1.1,observed,25.7,1.1,observed
2016M05,2016-05-01,2016-05,KD,kd,MP,mp,0.0,0.0,observed,5.0,4.0,observed,3.2,0.5,observed,4.7,0.6,observed,4.8,0.6,observed
2016M05,2016-05-01,2016-05,KD,kd,S,s,0.0,0.0,observed,3.4,3.4,observed,3.2,0.5,observed,30.4,1.1,observed,28.1,1.1,observed
2016M05,2016-05-01,2016-05,KD,kd,SD,SD,,,suppressed,7.7,5.0,observed,3.2,0.5,observed,16.4,1.0,observed,17.5,0.9,observed
2016M05,2016-05-01,2016-05,KD,kd,V,v,0.0,0.0,observed,,,suppressed,3.2,0.5,observed,6.2,0.6,observed,6.6,0.6,observed
2016M05,2016-05-01,2016-05,L,l,C,c,2.1,1.8,observed,20.4,5.0,observed,5.9,0.6,observed,6.0,0.6,observed,6.6,0.6,observed
2016M05,2016-05-01,2016-05,L,l,KD,kd,,,suppressed,4.7,2.5,observed,5.9,0.6,observed,3.2,0.5,observed,3.2,0.4,observed
2016M05,2016-05-01,2016-05,L,l,L,l,75.6,5.4,observed,0.0,0.0,observed,5.9,0.6,observed,5.9,0.6,observed,5.4,0.5,observed
2016M05,2016-05-01,2016-05,L,l,M,m,7.6,3.3,observed,40.6,6.1,observed,5.9,0.6,observed,24.9,1.1,observed,25.7,1.1,observed
2016M05,2016-05-01,2016-05,L,l,MP,mp,,,suppressed,4.6,2.5,observed,5.9,0.6,observed,4.7,0.6,observed,4.8,0.6,observed
2016M05,2016-05-01,2016-05,L,l,S,s,,,suppressed,10.3,3.9,observed,5.9,0.6,observed,30.4,1.1,observed,28.1,1.1,observed
2016M05,2016-05-01,2016-05,L,l,SD,SD,2.3,1.8,observed,2.5,2.1,observed,5.9,0.6,observed,16.4,1.0,observed,17.5,0.9,observed
2016M05,2016-05-01,2016-05,L,l,V,v,0.0,0.0,observed,,,suppressed,5.9,0.6,observed,6.2,0.6,observed,6.6,0.6,observed
2016M05,2016-05-01,2016-05,M,m,C,c,1.1,0.6,observed,17.2,2.3,observed,24.9,1.1,observed,6.0,0.6,observed,6.6,0.6,observed
2016M05,2016-05-01,2016-05,M,m,KD,kd,0.8,0.6,observed,7.6,1.6,observed,24.9,1.1,observed,3.2,0.5,observed,3.2,0.4,observed
2016M05,2016-05-01,2016-05,M,m,L,l,0.8,0.5,observed,29.6,2.7,observed,24.9,1.1,observed,5.9,0.6,observed,5.4,0.5,observed
2016M05,2016-05-01,2016-05,M,m,M,m,82.5,2.5,observed,0.0,0.0,observed,24.9,1.1,observed,24.9,1.1,observed,25.7,1.1,observed
2016M05,2016-05-01,2016-05,M,m,MP,mp,,,suppressed,3.7,1.4,observed,24.9,1.1,observed,4.7,0.6,observed,4.8,0.6,observed
2016M05,2016-05-01,2016-05,M,m,S,s,0.9,0.6,observed,8.4,1.8,observed,24.9,1.1,observed,30.4,1.1,observed,28.1,1.1,observed
2016M05,2016-05-01,2016-05,M,m,SD,SD,3.3,1.2,observed,11.3,2.1,observed,24.9,1.1,observed,16.4,1.0,observed,17.5,0.9,observed
2016M05,2016-05-01,2016-05,M,m,V,v,,,suppressed,0.9,0.7,observed,24.9,1.1,observed,6.2,0.6,observed,6.6,0.6,observed
2016M05,2016-05-01,2016-05,MP,mp,C,c,1.5,1.5,observed,9.9,3.9,observed,4.7,0.6,observed,6.0,0.6,observed,6.6,0.6,observed
2016M05,2016-05-01,2016-05,MP,mp,KD,kd,,,suppressed,0.0,0.0,observed,4.7,0.6,observed,3.2,0.5,observed,3.2,0.4,observed
2016M05,2016-05-01,2016-05,MP,mp,L,l,1.6,1.6,observed,7.4,4.2,observed,4.7,0.6,observed,5.9,0.6,observed,5.4,0.5,observed
2016M05,2016-05-01,2016-05,MP,mp,M,m,,,suppressed,2.5,1.9,observed,4.7,0.6,observed,24.9,1.1,observed,25.7,1.1,observed
2016M05,2016-05-01,2016-05,MP,mp,MP,mp,66.6,7.0,observed,0.0,0.0,observed,4.7,0.6,observed,4.7,0.6,observed,4.8,0.6,observed
2016M05,2016-05-01,2016-05,MP,mp,S,s,3.9,2.5,observed,37.5,7.3,observed,4.7,0.6,observed,30.4,1.1,observed,28.1,1.1,observed
2016M05,2016-05-01,2016-05,MP,mp,SD,SD,0.0,0.0,observed,,,suppressed,4.7,0.6,observed,16.4,1.0,observed,17.5,0.9,observed
2016M05,2016-05-01,2016-05,MP,mp,V,v,2.1,1.9,observed,16.1,5.3,observed,4.7,0.6,observed,6.2,0.6,observed,6.6,0.6,observed
2016M05,2016-05-01,2016-05,S,s,C,c,0.6,0.5,observed,5.4,1.3,observed,30.4,1.1,observed,6.0,0.6,observed,6.6,0.6,observed
2016M05,2016-05-01,2016-05,S,s,KD,kd,,,suppressed,1.3,0.7,observed,30.4,1.1,observed,3.2,0.5,observed,3.2,0.4,observed
2016M05,2016-05-01,2016-05,S,s,L,l,0.7,0.4,observed,6.5,1.5,observed,30.4,1.1,observed,5.9,0.6,observed,5.4,0.5,observed
2016M05,2016-05-01,2016-05,S,s,M,m,2.5,1.0,observed,11.7,2.0,observed,30.4,1.1,observed,24.9,1.1,observed,25.7,1.1,observed
2016M05,2016-05-01,2016-05,S,s,MP,mp,0.7,0.5,observed,15.5,2.2,observed,30.4,1.1,observed,4.7,0.6,observed,4.8,0.6,observed
2016M05,2016-05-01,2016-05,S,s,S,s,77.1,2.6,observed,0.0,0.0,observed,30.4,1.1,observed,30.4,1.1,observed,28.1,1.1,observed
2016M05,2016-05-01,2016-05,S,s,SD,SD,1.3,0.7,observed,2.7,1.1,observed,30.4,1.1,observed,16.4,1.0,observed,17.5,0.9,observed
2016M05,2016-05-01,2016-05,S,s,V,v,1.7,0.7,observed,23.2,2.3,observed,30.4,1.1,observed,6.2,0.6,observed,6.6,0.6,observed
2016M05,2016-05-01,2016-05,SD,SD,C,c,0.0,0.0,observed,1.7,1.2,observed,16.4,1.0,observed,6.0,0.6,observed,6.6,0.6,observed
2016M05,2016-05-01,2016-05,SD,SD,KD,kd,0.0,0.0,observed,7.8,2.5,observed,16.4,1.0,observed,3.2,0.5,observed,3.2,0.4,observed
2016M05,2016-05-01,2016-05,SD,SD,L,l,,,suppressed,3.5,1.6,observed,16.4,1.0,observed,5.9,0.6,observed,5.4,0.5,observed
2016M05,2016-05-01,2016-05,SD,SD,M,m,2.1,1.3,observed,40.2,4.4,observed,16.4,1.0,observed,24.9,1.1,observed,25.7,1.1,observed
2016M05,2016-05-01,2016-05,SD,SD,MP,mp,,,suppressed,0.8,0.8,observed,16.4,1.0,observed,4.7,0.6,observed,4.8,0.6,observed
2016M05,2016-05-01,2016-05,SD,SD,S,s,,,suppressed,13.6,3.1,observed,16.4,1.0,observed,30.4,1.1,observed,28.1,1.1,observed
2016M05,2016-05-01,2016-05,SD,SD,SD,SD,92.1,2.5,observed,0.0,0.0,observed,16.4,1.0,observed,16.4,1.0,observed,17.5,0.9,observed
2016M05,2016-05-01,2016-05,SD,SD,V,v,0.0,0.0,observed,0.8,0.8,observed,16.4,1.0,observed,6.2,0.6,observed,6.6,0.6,observed
2016M05,2016-05-01,2016-05,V,v,C,c,,,suppressed,,,suppressed,6.2,0.6,observed,6.0,0.6,observed,6.6,0.6,observed
2016M05,2016-05-01,2016-05,V,v,KD,kd,0.0,0.0,observed,0.0,0.0,observed,6.2,0.6,observed,3.2,0.5,observed,3.2,0.4,observed
2016M05,2016-05-01,2016-05,V,v,L,l,0.0,0.0,observed,,,suppressed,6.2,0.6,observed,5.9,0.6,observed,5.4,0.5,observed
2016M05,2016-05-01,2016-05,V,v,M,m,,,suppressed,3.2,2.2,observed,6.2,0.6,observed,24.9,1.1,observed,25.7,1.1,observed
2016M05,2016-05-01,2016-05,V,v,MP,mp,0.0,0.0,observed,17.3,4.7,observed,6.2,0.6,observed,4.7,0.6,observed,4.8,0.6,observed
