wave,survey_date,period,best_party_code_raw,best_party_raw,best_party,best_party_type,second_choice_code_raw,second_choice_raw,second_choice_party,second_choice_type,estimate_pct,margin_error_pp,value_status,source_table
2011M05,2011-05-01,2011-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,m,M,M,parliamentary_party,8.6,0.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,mp,MP,MP,parliamentary_party,11.3,0.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,s,S,S,parliamentary_party,7.5,0.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,v,V,V,parliamentary_party,5.6,0.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,29.9,1.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,övr,övriga,OTHER,other_party,1.0,0.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,SD,SD,SD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,c,C,C,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,kd,KD,KD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,l,L,L,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,m,M,M,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,mp,MP,MP,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,s,S,S,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,v,V,V,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,99.8,0.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,övr,övriga,OTHER,other_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,kd,KD,KD,parliamentary_party,SD,SD,SD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,kd,KD,KD,parliamentary_party,c,C,C,parliamentary_party,7.4,4.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,kd,KD,KD,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,20.4,7.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,kd,KD,KD,parliamentary_party,kd,KD,KD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,kd,KD,KD,parliamentary_party,l,L,L,parliamentary_party,12.3,5.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,kd,KD,KD,parliamentary_party,m,M,M,parliamentary_party,41.0,8.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,kd,KD,KD,parliamentary_party,mp,MP,MP,parliamentary_party,8.7,4.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,kd,KD,KD,parliamentary_party,s,S,S,parliamentary_party,4.4,3.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,kd,KD,KD,parliamentary_party,v,V,V,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,kd,KD,KD,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,4.3,3.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,kd,KD,KD,parliamentary_party,övr,övriga,OTHER,other_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,l,L,L,parliamentary_party,SD,SD,SD,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,l,L,L,parliamentary_party,c,C,C,parliamentary_party,7.6,3.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,l,L,L,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,13.1,4.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,l,L,L,parliamentary_party,kd,KD,KD,parliamentary_party,8.6,3.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,l,L,L,parliamentary_party,l,L,L,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,l,L,L,parliamentary_party,m,M,M,parliamentary_party,50.0,5.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,l,L,L,parliamentary_party,mp,MP,MP,parliamentary_party,8.5,3.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,l,L,L,parliamentary_party,s,S,S,parliamentary_party,6.0,2.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,l,L,L,parliamentary_party,v,V,V,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,l,L,L,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,5.5,2.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,l,L,L,parliamentary_party,övr,övriga,OTHER,other_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,m,M,M,parliamentary_party,SD,SD,SD,parliamentary_party,3.2,0.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,m,M,M,parliamentary_party,c,C,C,parliamentary_party,8.3,1.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,m,M,M,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,21.4,2.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,m,M,M,parliamentary_party,kd,KD,KD,parliamentary_party,7.2,1.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,m,M,M,parliamentary_party,l,L,L,parliamentary_party,35.2,2.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,m,M,M,parliamentary_party,m,M,M,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,m,M,M,parliamentary_party,mp,MP,MP,parliamentary_party,6.9,1.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,m,M,M,parliamentary_party,s,S,S,parliamentary_party,6.9,1.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,m,M,M,parliamentary_party,v,V,V,parliamentary_party,0.4,0.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,m,M,M,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,9.8,1.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,m,M,M,parliamentary_party,övr,övriga,OTHER,other_party,0.6,0.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,mp,MP,MP,parliamentary_party,SD,SD,SD,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,mp,MP,MP,parliamentary_party,c,C,C,parliamentary_party,4.2,1.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,mp,MP,MP,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,19.9,3.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,mp,MP,MP,parliamentary_party,kd,KD,KD,parliamentary_party,1.8,1.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,mp,MP,MP,parliamentary_party,l,L,L,parliamentary_party,4.9,2.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,mp,MP,MP,parliamentary_party,m,M,M,parliamentary_party,7.5,2.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,mp,MP,MP,parliamentary_party,mp,MP,MP,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,mp,MP,MP,parliamentary_party,s,S,S,parliamentary_party,33.7,4.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,mp,MP,MP,parliamentary_party,v,V,V,parliamentary_party,13.2,3.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,mp,MP,MP,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,10.9,3.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,mp,MP,MP,parliamentary_party,övr,övriga,OTHER,other_party,3.2,1.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,s,S,S,parliamentary_party,SD,SD,SD,parliamentary_party,2.7,0.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,s,S,S,parliamentary_party,c,C,C,parliamentary_party,2.0,0.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,s,S,S,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,24.5,2.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,s,S,S,parliamentary_party,kd,KD,KD,parliamentary_party,1.4,0.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,s,S,S,parliamentary_party,l,L,L,parliamentary_party,4.6,1.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,s,S,S,parliamentary_party,m,M,M,parliamentary_party,9.1,1.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,s,S,S,parliamentary_party,mp,MP,MP,parliamentary_party,26.3,2.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,s,S,S,parliamentary_party,s,S,S,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,s,S,S,parliamentary_party,v,V,V,parliamentary_party,16.4,1.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,s,S,S,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,12.1,1.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,s,S,S,parliamentary_party,övr,övriga,OTHER,other_party,0.8,0.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,v,V,V,parliamentary_party,SD,SD,SD,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,v,V,V,parliamentary_party,c,C,C,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,v,V,V,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,8.3,3.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,v,V,V,parliamentary_party,kd,KD,KD,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,v,V,V,parliamentary_party,l,L,L,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,v,V,V,parliamentary_party,m,M,M,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,v,V,V,parliamentary_party,mp,MP,MP,parliamentary_party,31.2,5.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,v,V,V,parliamentary_party,s,S,S,parliamentary_party,48.9,6.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,v,V,V,parliamentary_party,v,V,V,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,v,V,V,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,3.5,2.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,v,V,V,parliamentary_party,övr,övriga,OTHER,other_party,5.2,2.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,övr,övriga,OTHER,other_party,SD,SD,SD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,övr,övriga,OTHER,other_party,c,C,C,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,övr,övriga,OTHER,other_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,25.7,13.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,övr,övriga,OTHER,other_party,kd,KD,KD,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,övr,övriga,OTHER,other_party,l,L,L,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,övr,övriga,OTHER,other_party,m,M,M,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,övr,övriga,OTHER,other_party,mp,MP,MP,parliamentary_party,15.8,10.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,övr,övriga,OTHER,other_party,s,S,S,parliamentary_party,12.1,9.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,övr,övriga,OTHER,other_party,v,V,V,parliamentary_party,21.0,11.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,övr,övriga,OTHER,other_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2011M05,2011-05-01,2011-05,övr,övriga,OTHER,other_party,övr,övriga,OTHER,other_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,SD,SD,SD,parliamentary_party,SD,SD,SD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,SD,SD,SD,parliamentary_party,c,C,C,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,SD,SD,SD,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,23.7,6.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,SD,SD,SD,parliamentary_party,kd,KD,KD,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,SD,SD,SD,parliamentary_party,l,L,L,parliamentary_party,7.6,4.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,SD,SD,SD,parliamentary_party,m,M,M,parliamentary_party,21.8,6.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,SD,SD,SD,parliamentary_party,mp,MP,MP,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,SD,SD,SD,parliamentary_party,s,S,S,parliamentary_party,22.4,6.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,SD,SD,SD,parliamentary_party,v,V,V,parliamentary_party,2.0,2.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,SD,SD,SD,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,14.6,5.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,SD,SD,SD,parliamentary_party,övr,övriga,OTHER,other_party,2.8,2.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,c,C,C,parliamentary_party,SD,SD,SD,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,c,C,C,parliamentary_party,c,C,C,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,c,C,C,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,15.4,4.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,c,C,C,parliamentary_party,kd,KD,KD,parliamentary_party,7.6,3.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,c,C,C,parliamentary_party,l,L,L,parliamentary_party,13.2,4.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,c,C,C,parliamentary_party,m,M,M,parliamentary_party,38.9,6.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,c,C,C,parliamentary_party,mp,MP,MP,parliamentary_party,12.6,4.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,c,C,C,parliamentary_party,s,S,S,parliamentary_party,5.0,2.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,c,C,C,parliamentary_party,v,V,V,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,c,C,C,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,5.9,3.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,c,C,C,parliamentary_party,övr,övriga,OTHER,other_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,SD,SD,SD,parliamentary_party,1.4,0.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,c,C,C,parliamentary_party,5.1,0.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,13.1,0.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,kd,KD,KD,parliamentary_party,3.1,0.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,l,L,L,parliamentary_party,10.8,0.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,m,M,M,parliamentary_party,8.7,0.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,mp,MP,MP,parliamentary_party,10.3,0.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,s,S,S,parliamentary_party,7.8,0.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,v,V,V,parliamentary_party,6.0,0.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,32.9,1.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,övr,övriga,OTHER,other_party,0.7,0.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,SD,SD,SD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,c,C,C,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,kd,KD,KD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,l,L,L,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,m,M,M,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,mp,MP,MP,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,s,S,S,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,v,V,V,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,100.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,övr,övriga,OTHER,other_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,kd,KD,KD,parliamentary_party,SD,SD,SD,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,kd,KD,KD,parliamentary_party,c,C,C,parliamentary_party,6.8,4.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,kd,KD,KD,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,13.0,5.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,kd,KD,KD,parliamentary_party,kd,KD,KD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,kd,KD,KD,parliamentary_party,l,L,L,parliamentary_party,14.4,5.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,kd,KD,KD,parliamentary_party,m,M,M,parliamentary_party,40.7,8.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,kd,KD,KD,parliamentary_party,mp,MP,MP,parliamentary_party,11.7,5.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,kd,KD,KD,parliamentary_party,s,S,S,parliamentary_party,3.9,3.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,kd,KD,KD,parliamentary_party,v,V,V,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,kd,KD,KD,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,6.2,3.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2011M11,2011-11-01,2011-11,kd,KD,KD,parliamentary_party,övr,övriga,OTHER,other_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
