wave,survey_date,period,best_party_code_raw,best_party_raw,best_party,best_party_type,vote_party_code_raw,vote_party_raw,vote_party,vote_party_type,estimate_pct,margin_error_pp,value_status,source_table
2013M05,2013-05-01,2013-05,v,V,V,parliamentary_party,kd,KD,KD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M05,2013-05-01,2013-05,v,V,V,parliamentary_party,l,L,L,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M05,2013-05-01,2013-05,v,V,V,parliamentary_party,m,M,M,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M05,2013-05-01,2013-05,v,V,V,parliamentary_party,mp,MP,MP,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M05,2013-05-01,2013-05,v,V,V,parliamentary_party,s,S,S,parliamentary_party,6.0,3.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M05,2013-05-01,2013-05,v,V,V,parliamentary_party,v,V,V,parliamentary_party,85.5,4.5,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M05,2013-05-01,2013-05,v,V,V,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,4.4,2.5,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M05,2013-05-01,2013-05,v,V,V,parliamentary_party,övr,övriga,OTHER,other_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M05,2013-05-01,2013-05,övr,övriga,OTHER,other_party,SD,SD,SD,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M05,2013-05-01,2013-05,övr,övriga,OTHER,other_party,blankt,blankt,BLANK_VOTE,blank_vote,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M05,2013-05-01,2013-05,övr,övriga,OTHER,other_party,c,C,C,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M05,2013-05-01,2013-05,övr,övriga,OTHER,other_party,kd,KD,KD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M05,2013-05-01,2013-05,övr,övriga,OTHER,other_party,l,L,L,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M05,2013-05-01,2013-05,övr,övriga,OTHER,other_party,m,M,M,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M05,2013-05-01,2013-05,övr,övriga,OTHER,other_party,mp,MP,MP,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M05,2013-05-01,2013-05,övr,övriga,OTHER,other_party,s,S,S,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M05,2013-05-01,2013-05,övr,övriga,OTHER,other_party,v,V,V,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M05,2013-05-01,2013-05,övr,övriga,OTHER,other_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,12.9,10.6,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M05,2013-05-01,2013-05,övr,övriga,OTHER,other_party,övr,övriga,OTHER,other_party,62.1,14.9,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,SD,SD,SD,parliamentary_party,SD,SD,SD,parliamentary_party,90.5,3.6,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,SD,SD,SD,parliamentary_party,blankt,blankt,BLANK_VOTE,blank_vote,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,SD,SD,SD,parliamentary_party,c,C,C,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,SD,SD,SD,parliamentary_party,kd,KD,KD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,SD,SD,SD,parliamentary_party,l,L,L,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,SD,SD,SD,parliamentary_party,m,M,M,parliamentary_party,1.2,1.2,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,SD,SD,SD,parliamentary_party,mp,MP,MP,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,SD,SD,SD,parliamentary_party,s,S,S,parliamentary_party,1.9,1.6,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,SD,SD,SD,parliamentary_party,v,V,V,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,SD,SD,SD,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,4.9,2.8,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,SD,SD,SD,parliamentary_party,övr,övriga,OTHER,other_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,c,C,C,parliamentary_party,SD,SD,SD,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,c,C,C,parliamentary_party,blankt,blankt,BLANK_VOTE,blank_vote,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,c,C,C,parliamentary_party,c,C,C,parliamentary_party,72.5,7.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,c,C,C,parliamentary_party,kd,KD,KD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,c,C,C,parliamentary_party,l,L,L,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,c,C,C,parliamentary_party,m,M,M,parliamentary_party,2.2,2.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,c,C,C,parliamentary_party,mp,MP,MP,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,c,C,C,parliamentary_party,s,S,S,parliamentary_party,3.1,2.7,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,c,C,C,parliamentary_party,v,V,V,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,c,C,C,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,19.5,6.3,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,c,C,C,parliamentary_party,övr,övriga,OTHER,other_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,SD,SD,SD,parliamentary_party,7.4,0.6,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,blankt,blankt,BLANK_VOTE,blank_vote,2.5,0.5,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,c,C,C,parliamentary_party,3.1,0.4,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,kd,KD,KD,parliamentary_party,2.9,0.4,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,l,L,L,parliamentary_party,3.8,0.5,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,m,M,M,parliamentary_party,18.3,0.8,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,mp,MP,MP,parliamentary_party,6.4,0.6,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,s,S,S,parliamentary_party,27.1,1.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,v,V,V,parliamentary_party,5.1,0.5,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,22.2,1.2,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,övr,övriga,OTHER,other_party,1.1,0.3,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,SD,SD,SD,parliamentary_party,3.6,1.3,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,blankt,blankt,BLANK_VOTE,blank_vote,8.5,2.1,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,c,C,C,parliamentary_party,1.2,0.7,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,kd,KD,KD,parliamentary_party,0.8,0.6,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,l,L,L,parliamentary_party,1.2,0.7,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,m,M,M,parliamentary_party,5.0,1.5,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,mp,MP,MP,parliamentary_party,2.7,1.2,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,s,S,S,parliamentary_party,7.8,1.8,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,v,V,V,parliamentary_party,0.9,0.6,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,67.4,3.3,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,övr,övriga,OTHER,other_party,1.0,0.7,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,kd,KD,KD,parliamentary_party,SD,SD,SD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,kd,KD,KD,parliamentary_party,blankt,blankt,BLANK_VOTE,blank_vote,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,kd,KD,KD,parliamentary_party,c,C,C,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,kd,KD,KD,parliamentary_party,kd,KD,KD,parliamentary_party,79.1,7.1,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,kd,KD,KD,parliamentary_party,l,L,L,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,kd,KD,KD,parliamentary_party,m,M,M,parliamentary_party,2.9,2.8,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,kd,KD,KD,parliamentary_party,mp,MP,MP,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,kd,KD,KD,parliamentary_party,s,S,S,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,kd,KD,KD,parliamentary_party,v,V,V,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,kd,KD,KD,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,11.4,5.6,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,kd,KD,KD,parliamentary_party,övr,övriga,OTHER,other_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,l,L,L,parliamentary_party,SD,SD,SD,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,l,L,L,parliamentary_party,blankt,blankt,BLANK_VOTE,blank_vote,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,l,L,L,parliamentary_party,c,C,C,parliamentary_party,2.4,2.1,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,l,L,L,parliamentary_party,kd,KD,KD,parliamentary_party,1.9,1.8,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,l,L,L,parliamentary_party,l,L,L,parliamentary_party,73.1,5.9,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,l,L,L,parliamentary_party,m,M,M,parliamentary_party,3.5,2.3,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,l,L,L,parliamentary_party,mp,MP,MP,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,l,L,L,parliamentary_party,s,S,S,parliamentary_party,2.2,2.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,l,L,L,parliamentary_party,v,V,V,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,l,L,L,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,13.0,4.7,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,l,L,L,parliamentary_party,övr,övriga,OTHER,other_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,m,M,M,parliamentary_party,SD,SD,SD,parliamentary_party,1.9,0.8,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,m,M,M,parliamentary_party,blankt,blankt,BLANK_VOTE,blank_vote,0.8,0.5,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,m,M,M,parliamentary_party,c,C,C,parliamentary_party,0.7,0.5,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,m,M,M,parliamentary_party,kd,KD,KD,parliamentary_party,1.3,0.7,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,m,M,M,parliamentary_party,l,L,L,parliamentary_party,0.8,0.5,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,m,M,M,parliamentary_party,m,M,M,parliamentary_party,81.2,2.3,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,m,M,M,parliamentary_party,mp,MP,MP,parliamentary_party,0.6,0.5,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,m,M,M,parliamentary_party,s,S,S,parliamentary_party,0.9,0.6,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,m,M,M,parliamentary_party,v,V,V,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,m,M,M,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,11.4,1.9,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,m,M,M,parliamentary_party,övr,övriga,OTHER,other_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,mp,MP,MP,parliamentary_party,SD,SD,SD,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,mp,MP,MP,parliamentary_party,blankt,blankt,BLANK_VOTE,blank_vote,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,mp,MP,MP,parliamentary_party,c,C,C,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,mp,MP,MP,parliamentary_party,kd,KD,KD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,mp,MP,MP,parliamentary_party,l,L,L,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,mp,MP,MP,parliamentary_party,m,M,M,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,mp,MP,MP,parliamentary_party,mp,MP,MP,parliamentary_party,79.7,4.2,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,mp,MP,MP,parliamentary_party,s,S,S,parliamentary_party,3.4,1.9,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,mp,MP,MP,parliamentary_party,v,V,V,parliamentary_party,1.7,1.5,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,mp,MP,MP,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,11.1,3.3,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,mp,MP,MP,parliamentary_party,övr,övriga,OTHER,other_party,1.2,1.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,s,S,S,parliamentary_party,SD,SD,SD,parliamentary_party,1.4,0.7,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,s,S,S,parliamentary_party,blankt,blankt,BLANK_VOTE,blank_vote,0.5,0.4,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,s,S,S,parliamentary_party,c,C,C,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,s,S,S,parliamentary_party,kd,KD,KD,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,s,S,S,parliamentary_party,l,L,L,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,s,S,S,parliamentary_party,m,M,M,parliamentary_party,0.9,0.5,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,s,S,S,parliamentary_party,mp,MP,MP,parliamentary_party,0.9,0.6,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,s,S,S,parliamentary_party,s,S,S,parliamentary_party,86.1,1.9,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,s,S,S,parliamentary_party,v,V,V,parliamentary_party,1.3,0.6,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,s,S,S,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,8.2,1.5,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,s,S,S,parliamentary_party,övr,övriga,OTHER,other_party,0.2,0.2,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,v,V,V,parliamentary_party,SD,SD,SD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,v,V,V,parliamentary_party,blankt,blankt,BLANK_VOTE,blank_vote,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,v,V,V,parliamentary_party,c,C,C,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,v,V,V,parliamentary_party,kd,KD,KD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,v,V,V,parliamentary_party,l,L,L,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,v,V,V,parliamentary_party,m,M,M,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,v,V,V,parliamentary_party,mp,MP,MP,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,v,V,V,parliamentary_party,s,S,S,parliamentary_party,6.4,3.1,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,v,V,V,parliamentary_party,v,V,V,parliamentary_party,87.1,4.1,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,v,V,V,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,4.5,2.6,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,v,V,V,parliamentary_party,övr,övriga,OTHER,other_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,övr,övriga,OTHER,other_party,SD,SD,SD,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,övr,övriga,OTHER,other_party,blankt,blankt,BLANK_VOTE,blank_vote,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,övr,övriga,OTHER,other_party,c,C,C,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,övr,övriga,OTHER,other_party,kd,KD,KD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,övr,övriga,OTHER,other_party,l,L,L,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,övr,övriga,OTHER,other_party,m,M,M,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,övr,övriga,OTHER,other_party,mp,MP,MP,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,övr,övriga,OTHER,other_party,s,S,S,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,övr,övriga,OTHER,other_party,v,V,V,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,övr,övriga,OTHER,other_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,12.2,10.1,observed,ME/ME0201/ME0201A/Rostningssympati170
2013M11,2013-11-01,2013-11,övr,övriga,OTHER,other_party,övr,övriga,OTHER,other_party,56.2,13.9,observed,ME/ME0201/ME0201A/Rostningssympati170
2014M05,2014-05-01,2014-05,SD,SD,SD,parliamentary_party,SD,SD,SD,parliamentary_party,92.0,3.7,observed,ME/ME0201/ME0201A/Rostningssympati170
2014M05,2014-05-01,2014-05,SD,SD,SD,parliamentary_party,blankt,blankt,BLANK_VOTE,blank_vote,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2014M05,2014-05-01,2014-05,SD,SD,SD,parliamentary_party,c,C,C,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2014M05,2014-05-01,2014-05,SD,SD,SD,parliamentary_party,kd,KD,KD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2014M05,2014-05-01,2014-05,SD,SD,SD,parliamentary_party,l,L,L,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2014M05,2014-05-01,2014-05,SD,SD,SD,parliamentary_party,m,M,M,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2014M05,2014-05-01,2014-05,SD,SD,SD,parliamentary_party,mp,MP,MP,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2014M05,2014-05-01,2014-05,SD,SD,SD,parliamentary_party,s,S,S,parliamentary_party,3.0,2.5,observed,ME/ME0201/ME0201A/Rostningssympati170
2014M05,2014-05-01,2014-05,SD,SD,SD,parliamentary_party,v,V,V,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
