election_date,election_year,origin_date,horizon_days,variant,party,is_parliamentary,actual,forecast_mean,p05,p10,p25,p50,p75,p90,p95,actual_percentile,absolute_error,crps,inside_50,inside_80,inside_90,width_50,width_80,width_90,training_elections_count,training_elections
2022-09-11,2022,2022-07-17,56,bias_plus_noise,KD,True,5.3367,4.5595,0.1887,0.208,4.5611,5.3026,5.8805,6.456,6.8295,51.58,0.0341,0.363468,True,True,True,1.3194,6.248,6.6408,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,bias_plus_noise,S,True,30.3255,25.9994,1.2145,1.2877,29.1338,31.0402,32.6602,34.2704,35.1013,38.62,0.7147,1.63779,True,True,True,3.5264,32.9827,33.8868,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,bias_plus_noise,V,True,6.7467,5.8601,0.2439,0.2576,6.1807,6.9036,7.5667,7.9943,8.263,44.06,0.1569,0.438462,True,True,True,1.386,7.7367,8.0191,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,bias_plus_noise,MP,True,5.0825,2.9346,0.1468,0.1595,3.0033,3.4471,3.7672,4.0622,4.2421,99.88,1.6354,1.468599,False,False,False,0.7639,3.9026,4.0953,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,bias_plus_noise,SD,True,20.5361,34.476,15.7755,16.4479,18.6397,21.0182,23.3471,96.9191,97.0743,44.3,0.482,3.404492,True,True,True,4.7075,80.4712,81.2987,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,bias_plus_noise,REST,False,1.5476,1.1359,0.0373,0.0462,0.6596,1.173,1.6114,2.0291,2.3118,71.86,0.3746,0.256987,True,True,True,0.9518,1.9829,2.2745,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,base,M,True,19.1021,18.2791,17.1376,17.4083,17.8125,18.2874,18.7384,19.1515,19.4212,88.84,0.8147,0.516403,False,True,True,0.9259,1.7433,2.2836,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,base,L,True,4.6086,5.4034,4.6805,4.8313,5.0852,5.3847,5.6957,6.0034,6.1846,3.7,0.7762,0.546163,False,False,False,0.6105,1.1721,1.5041,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,base,C,True,6.7142,6.497,5.8724,6.0234,6.2324,6.4867,6.7501,6.9875,7.1268,72.06,0.2275,0.140316,True,True,True,0.5177,0.9641,1.2544,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,base,KD,True,5.3367,5.99,5.2307,5.3975,5.6714,5.9768,6.2784,6.5795,6.7927,8.08,0.6401,0.417778,False,False,True,0.6071,1.182,1.5619,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,base,S,True,30.3255,29.7536,28.1555,28.5565,29.1328,29.7443,30.3575,30.9482,31.3722,73.82,0.5812,0.357278,True,True,True,1.2247,2.3916,3.2167,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,base,V,True,6.7467,8.0893,7.4225,7.5667,7.8124,8.0861,8.3604,8.6139,8.7817,0.06,1.3394,1.111152,False,False,False,0.5481,1.0473,1.3592,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,base,MP,True,5.0825,5.2008,4.5521,4.7009,4.9211,5.1892,5.4605,5.7293,5.8954,39.18,0.1067,0.103906,True,True,True,0.5394,1.0285,1.3434,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,base,SD,True,20.5361,18.9874,17.6108,17.9406,18.4309,18.9769,19.5348,20.0475,20.3665,96.64,1.5593,1.105235,False,False,False,1.1039,2.1069,2.7556,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,base,REST,False,1.5476,1.7994,0.9445,1.0694,1.3312,1.6795,2.1549,2.6697,3.0258,40.44,0.1319,0.156305,True,True,True,0.8236,1.6003,2.0813,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,bias_only,M,True,19.1021,13.3364,12.4143,12.6297,12.9508,13.3245,13.7069,14.0386,14.2609,100.0,5.7776,5.441546,False,False,False,0.756,1.409,1.8467,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,bias_only,L,True,4.6086,3.672,3.1663,3.2722,3.4475,3.6583,3.8743,4.0888,4.2155,99.0,0.9502,0.756365,False,False,False,0.4268,0.8167,1.0492,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,bias_only,C,True,6.7142,4.9687,4.4883,4.5974,4.7671,4.9592,5.1627,5.3506,5.4612,100.0,1.755,1.578201,False,False,False,0.3956,0.7532,0.9728,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,bias_only,KD,True,5.3367,4.0305,3.5002,3.6142,3.8064,4.0209,4.2327,4.4465,4.6088,99.64,1.3159,1.115166,False,False,False,0.4263,0.8323,1.1087,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,bias_only,S,True,30.3255,23.0795,21.6347,21.993,22.5001,23.076,23.6393,24.1728,24.5287,100.0,7.2494,6.741895,False,False,False,1.1392,2.1798,2.894,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,bias_only,V,True,6.7467,5.121,4.7018,4.7904,4.9459,5.1201,5.2954,5.4451,5.5465,100.0,1.6266,1.479848,False,False,False,0.3495,0.6548,0.8447,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,bias_only,MP,True,5.0825,3.316,2.8937,2.9862,3.1368,3.3049,3.4892,3.6567,3.7693,100.0,1.7776,1.617829,False,False,False,0.3524,0.6704,0.8756,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,bias_only,SD,True,20.5361,41.4866,39.2864,39.8281,40.6097,41.4858,42.3661,43.1519,43.6407,0.0,20.9496,20.210163,False,False,False,1.7564,3.3237,4.3543,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,bias_only,REST,False,1.5476,0.9893,0.5182,0.5854,0.7284,0.921,1.1847,1.4749,1.6676,92.24,0.6265,0.402921,False,False,True,0.4563,0.8895,1.1494,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,noise_only,M,True,19.1021,17.5219,1.4903,1.5516,19.7681,21.1066,22.1861,22.9388,23.3613,21.12,2.0045,1.844204,False,True,True,2.418,21.3872,21.871,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,noise_only,L,True,4.6086,4.8378,0.587,0.6262,5.0344,5.6755,6.1592,6.5803,6.8869,20.96,1.0669,0.768227,False,True,True,1.1248,5.9541,6.2999,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,noise_only,C,True,6.7142,5.8149,0.7134,0.7473,6.3294,6.8643,7.3083,7.7736,8.0525,41.52,0.1501,0.39227,True,True,True,0.9789,7.0263,7.3391,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,noise_only,KD,True,5.3367,5.5801,0.5428,0.5802,5.8622,6.5865,7.1082,7.6341,7.9762,20.74,1.2497,0.905445,False,True,True,1.246,7.0538,7.4334,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,noise_only,S,True,30.3255,27.2292,2.9757,3.0942,31.2894,32.7428,33.9134,35.0759,35.7015,21.08,2.4173,2.495133,False,True,True,2.624,31.9818,32.7258,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,noise_only,V,True,6.7467,7.5763,0.7373,0.767,8.0078,8.9291,9.8169,10.309,10.5521,20.12,2.1824,1.553046,False,True,True,1.809,9.542,9.8149,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,noise_only,MP,True,5.0825,4.6783,0.55,0.5871,4.915,5.5305,5.9539,6.3052,6.5089,29.34,0.448,0.434186,True,True,True,1.0388,5.7181,5.9589,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,noise_only,SD,True,20.5361,25.021,6.3948,6.6248,7.6682,8.7708,9.6637,91.8824,92.1162,79.88,11.7654,10.354926,False,True,True,1.9955,85.2576,85.7214,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,noise_only,REST,False,1.5476,1.7406,0.1216,0.1551,0.921,1.7301,2.4459,3.2386,3.7242,43.72,0.1825,0.284885,True,True,True,1.5249,3.0835,3.6026,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,bias_plus_noise,M,True,19.1021,15.0361,0.5255,0.5474,16.9895,18.2189,19.2459,20.1858,20.631,71.94,0.8832,1.221762,True,True,True,2.2564,19.6383,20.1055,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,bias_plus_noise,L,True,4.6086,3.8485,0.1927,0.2059,4.0221,4.5682,4.9924,5.3583,5.6097,52.1,0.0403,0.305559,True,True,True,0.9703,5.1525,5.417,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,bias_plus_noise,C,True,6.7142,5.2025,0.2637,0.2766,5.7525,6.2522,6.6542,7.0356,7.2364,78.02,0.462,0.498724,False,True,True,0.9017,6.759,6.9727,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,bias_plus_noise,KD,True,5.3367,4.4105,0.1765,0.1889,4.6189,5.2173,5.7204,6.2056,6.5166,56.92,0.1195,0.357728,True,True,True,1.1015,6.0166,6.3401,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,bias_plus_noise,S,True,30.3255,24.7681,1.1144,1.1607,28.4985,29.9268,31.2871,32.9993,33.6512,59.0,0.3986,1.586027,True,True,True,2.7886,31.8386,32.5367,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,bias_plus_noise,V,True,6.7467,5.6287,0.2256,0.2348,6.0919,6.6948,7.3591,7.7248,7.9051,52.2,0.0519,0.434821,True,True,True,1.2672,7.4899,7.6795,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,bias_plus_noise,MP,True,5.0825,3.4928,0.1698,0.181,3.6752,4.1945,4.5319,4.7945,4.9625,97.14,0.888,0.784023,False,False,False,0.8567,4.6135,4.7927,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,bias_plus_noise,SD,True,20.5361,36.4922,17.0745,17.6321,20.1561,22.5871,24.4705,97.1615,97.2478,28.72,2.051,4.11102,True,True,True,4.3144,79.5294,80.1733,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,bias_plus_noise,REST,False,1.5476,1.1207,0.0323,0.0412,0.6059,1.1249,1.591,2.1016,2.422,73.14,0.4227,0.280571,True,True,True,0.9851,2.0604,2.3897,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,base,M,True,19.1021,18.3796,17.6621,17.829,18.092,18.3742,18.6658,18.9356,19.1058,94.86,0.7279,0.49552,False,False,True,0.5738,1.1066,1.4437,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,base,L,True,4.6086,5.1087,4.6212,4.7179,4.8954,5.0979,5.3146,5.5062,5.6298,4.68,0.4893,0.336479,False,False,False,0.4191,0.7882,1.0085,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,base,C,True,6.7142,6.7003,6.2802,6.3708,6.5168,6.6932,6.876,7.0411,7.1398,52.92,0.0211,0.062171,True,True,True,0.3592,0.6703,0.8595,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,base,KD,True,5.3367,5.7977,5.3004,5.4172,5.5886,5.7922,5.9957,6.1779,6.313,6.22,0.4555,0.304038,False,False,True,0.4072,0.7607,1.0126,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,base,S,True,30.3255,29.976,28.9941,29.2338,29.585,29.9733,30.3579,30.7324,30.9532,73.62,0.3522,0.219809,True,True,True,0.7729,1.4987,1.9591,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,base,V,True,6.7467,7.6988,7.2508,7.3527,7.517,7.6949,7.8749,8.0428,8.15,0.0,0.9481,0.799353,False,False,False,0.3579,0.6901,0.8992,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,base,MP,True,5.0825,5.2006,4.7626,4.8568,5.0187,5.1953,5.3765,5.5486,5.6528,32.72,0.1128,0.0813,True,True,True,0.3577,0.6918,0.8902,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,base,SD,True,20.5361,19.7849,18.9166,19.0972,19.4194,19.7846,20.1457,20.4697,20.6676,91.92,0.7516,0.489167,False,False,True,0.7263,1.3725,1.751,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,base,REST,False,1.5476,1.3534,0.829,0.9094,1.083,1.307,1.5691,1.86,2.0381,73.46,0.2406,0.14504,True,True,True,0.486,0.9506,1.209,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,bias_only,M,True,19.1021,13.2326,12.6567,12.785,13.0002,13.233,13.4611,13.6874,13.8199,100.0,5.8691,5.668662,False,False,False,0.4609,0.9025,1.1632,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,bias_only,L,True,4.6086,3.4259,3.0873,3.1535,3.2785,3.4179,3.569,3.7011,3.789,100.0,1.1907,1.060719,False,False,False,0.2905,0.5476,0.7017,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,bias_only,C,True,6.7142,5.0571,4.7318,4.8034,4.9158,5.0532,5.1904,5.3217,5.3938,100.0,1.6611,1.542415,False,False,False,0.2746,0.5184,0.662,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,bias_only,KD,True,5.3367,3.8493,3.5037,3.582,3.7051,3.8453,3.9855,4.112,4.2081,100.0,1.4915,1.36554,False,False,False,0.2804,0.53,0.7044,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,bias_only,S,True,30.3255,22.9445,22.0649,22.2876,22.5842,22.9377,23.2902,23.6373,23.8551,100.0,7.3878,7.07394,False,False,False,0.7061,1.3497,1.7901,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,bias_only,V,True,6.7467,4.8101,4.5318,4.5932,4.6932,4.8083,4.9237,5.0276,5.0955,100.0,1.9385,1.840132,False,False,False,0.2305,0.4344,0.5637,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,bias_only,MP,True,5.0825,3.2721,2.9892,3.0521,3.1561,3.2699,3.385,3.4969,3.5611,100.0,1.8126,1.712667,False,False,False,0.2289,0.4448,0.5719,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,bias_only,SD,True,20.5361,42.6745,41.3213,41.613,42.1128,42.6822,43.2343,43.7368,44.0358,0.0,22.146,21.667836,False,False,False,1.1215,2.1238,2.7146,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,bias_only,REST,False,1.5476,0.7339,0.4481,0.4925,0.5875,0.7086,0.8505,1.0103,1.1087,99.84,0.839,0.700173,False,False,False,0.263,0.5178,0.6606,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,noise_only,M,True,19.1021,17.6247,1.4619,1.4978,20.2534,21.3341,22.4179,22.9361,23.2021,20.5,2.232,2.070567,False,True,True,2.1644,21.4382,21.7402,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,noise_only,L,True,4.6086,4.5703,0.5405,0.5652,4.9487,5.4135,5.7915,6.1566,6.3482,20.9,0.805,0.634921,False,True,True,0.8427,5.5914,5.8077,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,noise_only,C,True,6.7142,6.0095,0.7183,0.7431,6.7419,7.1308,7.5109,8.0249,8.2514,24.02,0.4166,0.499646,False,True,True,0.769,7.2819,7.5331,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,noise_only,KD,True,5.3367,5.3993,0.5175,0.5399,5.9082,6.4171,6.8756,7.3243,7.5494,20.56,1.0804,0.840554,False,True,True,0.9674,6.7844,7.0319,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,noise_only,S,True,30.3255,27.4529,2.9234,2.9879,32.2183,33.2026,34.1305,35.3677,35.7612,20.48,2.8771,2.898563,False,True,True,1.9122,32.3797,32.8378,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,noise_only,V,True,6.7467,7.2092,0.6835,0.7021,7.7751,8.5023,9.4163,9.7555,9.9138,20.48,1.7556,1.335398,False,True,True,1.6412,9.0534,9.2302,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,noise_only,MP,True,5.0825,4.6852,0.5414,0.5629,5.0923,5.6155,5.9556,6.2026,6.3667,24.72,0.533,0.475546,False,True,True,0.8633,5.6396,5.8252,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,noise_only,SD,True,20.5361,25.7347,6.7813,6.925,8.1785,9.3155,9.9959,92.2827,92.4281,79.52,11.2206,10.145619,False,True,True,1.8174,85.3577,85.6468,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,noise_only,REST,False,1.5476,1.3143,0.0962,0.1145,0.7665,1.3902,1.8757,2.31,2.5899,58.44,0.1573,0.21504,True,True,True,1.1092,2.1955,2.4937,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,bias_plus_noise,M,True,19.1021,14.9871,0.514,0.527,17.2201,18.2849,19.1225,20.0896,20.4021,74.54,0.8172,1.213768,True,True,True,1.9024,19.5626,19.8881,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,bias_plus_noise,L,True,4.6086,3.6034,0.1771,0.1852,3.9038,4.3149,4.6666,4.974,5.1294,71.26,0.2937,0.338458,True,True,True,0.7627,4.7888,4.9522,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,bias_plus_noise,C,True,6.7142,5.3286,0.2649,0.2741,6.0482,6.4459,6.7917,7.1569,7.3447,69.9,0.2683,0.414329,True,True,True,0.7434,6.8828,7.0799,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,bias_plus_noise,KD,True,5.3367,4.2293,0.1678,0.1752,4.6031,5.0274,5.4865,5.9393,6.1295,68.68,0.3094,0.386873,True,True,True,0.8834,5.7641,5.9617,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,bias_plus_noise,S,True,30.3255,24.7486,1.0929,1.1182,29.044,30.0164,31.1482,33.1331,33.5144,58.98,0.3091,1.559915,True,True,True,2.1043,32.0149,32.4215,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,bias_plus_noise,V,True,6.7467,5.3074,0.2085,0.2144,5.8919,6.2956,6.9948,7.2518,7.3682,63.86,0.4511,0.48295,True,True,True,1.1029,7.0374,7.1597,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,bias_plus_noise,MP,True,5.0825,3.4669,0.1664,0.1732,3.755,4.2273,4.4978,4.6853,4.7873,99.66,0.8552,0.821685,False,False,False,0.7428,4.5121,4.6208,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,bias_plus_noise,SD,True,20.5361,37.4908,17.9588,18.2957,21.2373,23.7158,25.1164,97.3035,97.3563,20.66,3.1797,4.711671,False,True,True,3.8791,79.0078,79.3975,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,bias_plus_noise,REST,False,1.5476,0.8379,0.0255,0.0303,0.5083,0.8957,1.2013,1.4838,1.6662,92.16,0.6519,0.447721,False,False,True,0.693,1.4534,1.6408,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,base,M,True,19.1021,18.3938,17.8452,17.9641,18.1707,18.3917,18.617,18.8085,18.9419,97.96,0.7104,0.525895,False,False,False,0.4463,0.8443,1.0967,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,base,L,True,4.6086,4.9027,4.4669,4.5618,4.7192,4.8996,5.0758,5.2502,5.361,13.54,0.2911,0.177399,False,True,True,0.3565,0.6884,0.8941,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,base,C,True,6.7142,6.6963,6.3181,6.4011,6.5335,6.6906,6.8558,7.0011,7.0887,53.76,0.0236,0.056413,True,True,True,0.3222,0.6,0.7707,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,base,KD,True,5.3367,5.5981,5.2023,5.2896,5.4334,5.5923,5.7587,5.9177,6.0139,13.76,0.2555,0.156827,False,True,True,0.3253,0.6282,0.8115,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,base,S,True,30.3255,30.1723,29.3552,29.5403,29.8422,30.1689,30.5049,30.8133,30.9935,62.96,0.1565,0.135202,True,True,True,0.6626,1.273,1.6383,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,base,V,True,6.7467,7.5941,7.209,7.2923,7.4393,7.5903,7.7469,7.8957,7.9853,0.0,0.8436,0.715822,False,False,False,0.3076,0.6034,0.7762,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,base,MP,True,5.0825,5.2036,4.8051,4.8958,5.037,5.2005,5.3581,5.5175,5.6123,31.54,0.118,0.078621,True,True,True,0.3212,0.6217,0.8072,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,base,SD,True,20.5361,20.095,19.3515,19.5156,19.7913,20.0846,20.3942,20.6903,20.8486,82.84,0.4516,0.268585,False,True,True,0.6029,1.1747,1.4972,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,base,REST,False,1.5476,1.3441,0.8218,0.9202,1.086,1.3,1.5526,1.8289,2.0468,74.56,0.2476,0.147269,True,True,True,0.4666,0.9086,1.225,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,bias_only,M,True,19.1021,13.178,12.7453,12.8395,12.9986,13.1747,13.3555,13.519,13.6268,100.0,5.9274,5.773522,False,False,False,0.3569,0.6795,0.8815,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,bias_only,L,True,4.6086,3.2718,2.9697,3.0335,3.1453,3.2702,3.3945,3.5122,3.5868,100.0,1.3383,1.231318,False,False,False,0.2492,0.4787,0.6171,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,bias_only,C,True,6.7142,5.0295,4.7354,4.8001,4.9011,5.0262,5.1515,5.2641,5.3285,100.0,1.688,1.581832,False,False,False,0.2504,0.464,0.5931,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,bias_only,KD,True,5.3367,3.6984,3.4289,3.4896,3.5837,3.6946,3.8091,3.9186,3.9796,100.0,1.6421,1.543433,False,False,False,0.2253,0.4291,0.5508,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,bias_only,S,True,30.3255,22.982,22.2251,22.401,22.6787,22.9754,23.2813,23.5704,23.7487,100.0,7.3501,7.085335,False,False,False,0.6026,1.1694,1.5236,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,bias_only,V,True,6.7467,4.7216,4.48,4.5348,4.6217,4.7193,4.8193,4.9103,4.9657,100.0,2.0274,1.942467,False,False,False,0.1976,0.3756,0.4857,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,bias_only,MP,True,5.0825,3.2581,3.0068,3.0636,3.1516,3.2577,3.3582,3.4569,3.5147,100.0,1.8248,1.736757,False,False,False,0.2066,0.3933,0.5079,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,bias_only,SD,True,20.5361,43.1353,41.989,42.2403,42.6742,43.1225,43.5996,44.0473,44.2827,0.0,22.5863,22.206363,False,False,False,0.9254,1.8069,2.2937,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,bias_only,REST,False,1.5476,0.7252,0.4423,0.4955,0.5842,0.7007,0.8386,0.9892,1.1067,99.9,0.8469,0.712128,False,False,False,0.2545,0.4936,0.6644,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,noise_only,M,True,19.1021,17.7588,1.4529,1.4818,20.4935,21.3651,22.5179,22.9673,23.1955,20.12,2.263,2.127971,False,True,True,2.0244,21.4855,21.7426,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,noise_only,L,True,4.6086,4.418,0.5166,0.5365,4.8112,5.2199,5.5734,5.9112,6.0882,21.1,0.6113,0.518,False,True,True,0.7621,5.3747,5.5716,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,noise_only,C,True,6.7142,6.0295,0.7128,0.7342,6.8079,7.1422,7.4812,8.016,8.212,22.1,0.428,0.497837,False,True,True,0.6733,7.2819,7.4992,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,noise_only,KD,True,5.3367,5.2477,0.4983,0.516,5.7778,6.2159,6.6486,7.065,7.2515,20.2,0.8792,0.723986,False,True,True,0.8707,6.549,6.7532,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,noise_only,S,True,30.3255,27.8057,2.9226,2.9784,32.6377,33.5351,34.3854,35.6472,35.9921,20.12,3.2097,3.091276,False,True,True,1.7477,32.6688,33.0695,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,noise_only,V,True,6.7467,7.1506,0.669,0.6848,7.7229,8.3863,9.3245,9.6335,9.7617,20.12,1.6396,1.276689,False,True,True,1.6016,8.9487,9.0928,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,noise_only,MP,True,5.0825,4.7122,0.5366,0.5551,5.1585,5.6472,5.9597,6.1875,6.3281,23.58,0.5647,0.484773,False,True,True,0.8011,5.6324,5.7915,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,noise_only,SD,True,20.5361,25.5704,6.9298,7.0502,8.342,9.4877,10.1025,92.3855,92.5139,79.88,11.0485,10.022779,False,True,True,1.7606,85.3352,85.5841,5,"[2002, 2006, 2010, 2014, 2018]"
