model,origin_date,target_date,horizon_days,party,point_forecast,predictive_mean,actual,error,absolute_error,squared_error,p05,p10,p25,p50,p75,p90,p95,interval50_contains_actual,interval80_contains_actual,interval90_contains_actual,width_50,width_80,width_90,crps,samples_count,seed,origin_estimate_date,origin_estimate_age_days
no_change,2026-03-05,2026-03-12,7,C,5.7898,5.7957,6.0,-0.2102,0.2102,0.044175,5.4365,5.514,5.6442,5.7898,5.9385,6.0924,6.172,0,1,1,0.2943,0.5783,0.7355,0.125348,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-03-12,7,KD,4.5862,4.5941,4.7,-0.1138,0.1138,0.012947,4.2555,4.3277,4.4488,4.5862,4.7301,4.8713,4.9582,1,1,1,0.2813,0.5436,0.7028,0.072618,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-03-12,7,S,33.371,33.3663,33.2,0.171,0.171,0.029237,32.5888,32.7609,33.0554,33.371,33.6817,33.964,34.1375,1,1,1,0.6263,1.2031,1.5486,0.133962,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-03-12,7,V,7.793,7.796,7.8,-0.007,0.007,4.9e-05,7.4239,7.5107,7.6458,7.793,7.9389,8.0895,8.1704,1,1,1,0.2932,0.5788,0.7465,0.051773,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-03-12,7,MP,5.6892,5.6965,5.8,-0.1108,0.1108,0.012283,5.182,5.2883,5.4783,5.6892,5.908,6.113,6.2379,1,1,1,0.4297,0.8247,1.056,0.090036,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-03-12,7,SD,20.8779,20.883,20.6,0.2779,0.2779,0.077254,20.1944,20.3478,20.6049,20.8779,21.1599,21.4258,21.5656,0,1,1,0.555,1.078,1.3711,0.17117,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-03-12,7,REST,2.0209,2.0818,2.0,0.0209,0.0209,0.000439,1.2777,1.4277,1.6747,2.0209,2.4101,2.8153,3.1222,1,1,1,0.7354,1.3877,1.8445,0.127864,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-03-19,14,M,17.6944,17.6882,17.9,-0.2056,0.2056,0.042252,17.128,17.2484,17.4671,17.6944,17.9115,18.1098,18.2338,1,1,1,0.4443,0.8614,1.1058,0.129118,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-03-19,14,L,2.0956,2.0985,2.3,-0.2044,0.2044,0.041789,1.9225,1.9585,2.0231,2.0956,2.1698,2.2412,2.287,0,0,0,0.1468,0.2827,0.3645,0.143141,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-03-19,14,C,5.7898,5.7957,5.9,-0.1102,0.1102,0.012139,5.4365,5.514,5.6442,5.7898,5.9385,6.0924,6.172,1,1,1,0.2943,0.5783,0.7355,0.073079,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-03-19,14,KD,4.5862,4.5941,4.7,-0.1138,0.1138,0.012947,4.2555,4.3277,4.4488,4.5862,4.7301,4.8713,4.9582,1,1,1,0.2813,0.5436,0.7028,0.072618,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-03-19,14,S,33.371,33.3663,33.3,0.071,0.071,0.005039,32.5888,32.7609,33.0554,33.371,33.6817,33.964,34.1375,1,1,1,0.6263,1.2031,1.5486,0.113584,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-03-19,14,V,7.793,7.796,7.8,-0.007,0.007,4.9e-05,7.4239,7.5107,7.6458,7.793,7.9389,8.0895,8.1704,1,1,1,0.2932,0.5788,0.7465,0.051773,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-03-19,14,MP,5.6892,5.6965,6.0,-0.3108,0.3108,0.096616,5.182,5.2883,5.4783,5.6892,5.908,6.113,6.2379,0,1,1,0.4297,0.8247,1.056,0.185029,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-03-19,14,SD,20.8779,20.883,20.3,0.5779,0.5779,0.334022,20.1944,20.3478,20.6049,20.8779,21.1599,21.4258,21.5656,0,0,1,0.555,1.078,1.3711,0.378371,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-03-19,14,REST,2.0209,2.0818,1.8,0.2209,0.2209,0.048817,1.2777,1.4277,1.6747,2.0209,2.4101,2.8153,3.1222,1,1,1,0.7354,1.3877,1.8445,0.162687,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-04-02,28,M,17.6944,17.6882,17.9,-0.2056,0.2056,0.042252,17.128,17.2484,17.4671,17.6944,17.9115,18.1098,18.2338,1,1,1,0.4443,0.8614,1.1058,0.129118,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-04-02,28,L,2.0956,2.0985,2.5,-0.4044,0.4044,0.163559,1.9225,1.9585,2.0231,2.0956,2.1698,2.2412,2.287,0,0,0,0.1468,0.2827,0.3645,0.339194,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-04-02,28,C,5.7898,5.7957,6.2,-0.4102,0.4102,0.168246,5.4365,5.514,5.6442,5.7898,5.9385,6.0924,6.172,0,0,0,0.2943,0.5783,0.7355,0.285804,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-04-02,28,KD,4.5862,4.5941,4.9,-0.3138,0.3138,0.098461,4.2555,4.3277,4.4488,4.5862,4.7301,4.8713,4.9582,0,0,1,0.2813,0.5436,0.7028,0.203682,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-04-02,28,S,33.371,33.3663,32.9,0.471,0.471,0.221831,32.5888,32.7609,33.0554,33.371,33.6817,33.964,34.1375,0,1,1,0.6263,1.2031,1.5486,0.282488,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-04-02,28,V,7.793,7.796,7.7,0.093,0.093,0.008655,7.4239,7.5107,7.6458,7.793,7.9389,8.0895,8.1704,1,1,1,0.2932,0.5788,0.7465,0.067611,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-04-02,28,MP,5.6892,5.6965,6.2,-0.5108,0.5108,0.260948,5.182,5.2883,5.4783,5.6892,5.908,6.113,6.2379,0,0,1,0.4297,0.8247,1.056,0.340979,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-04-02,28,SD,20.8779,20.883,19.9,0.9779,0.9779,0.956379,20.1944,20.3478,20.6049,20.8779,21.1599,21.4258,21.5656,0,0,0,0.555,1.078,1.3711,0.749839,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-04-02,28,REST,2.0209,2.0818,1.8,0.2209,0.2209,0.048817,1.2777,1.4277,1.6747,2.0209,2.4101,2.8153,3.1222,1,1,1,0.7354,1.3877,1.8445,0.162687,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-04-30,56,M,17.6944,17.6882,17.9,-0.2056,0.2056,0.042252,17.128,17.2484,17.4671,17.6944,17.9115,18.1098,18.2338,1,1,1,0.4443,0.8614,1.1058,0.129118,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-04-30,56,L,2.0956,2.0985,2.4,-0.3044,0.3044,0.092674,1.9225,1.9585,2.0231,2.0956,2.1698,2.2412,2.287,0,0,0,0.1468,0.2827,0.3645,0.239593,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-04-30,56,C,5.7898,5.7957,6.2,-0.4102,0.4102,0.168246,5.4365,5.514,5.6442,5.7898,5.9385,6.0924,6.172,0,0,0,0.2943,0.5783,0.7355,0.285804,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-04-30,56,KD,4.5862,4.5941,4.9,-0.3138,0.3138,0.098461,4.2555,4.3277,4.4488,4.5862,4.7301,4.8713,4.9582,0,0,1,0.2813,0.5436,0.7028,0.203682,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-04-30,56,S,33.371,33.3663,32.6,0.771,0.771,0.594424,32.5888,32.7609,33.0554,33.371,33.6817,33.964,34.1375,0,0,1,0.6263,1.2031,1.5486,0.523022,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-04-30,56,V,7.793,7.796,8.1,-0.307,0.307,0.094229,7.4239,7.5107,7.6458,7.793,7.9389,8.0895,8.1704,0,0,1,0.2932,0.5788,0.7465,0.197422,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-04-30,56,MP,5.6892,5.6965,6.6,-0.9108,0.9108,0.829613,5.182,5.2883,5.4783,5.6892,5.908,6.113,6.2379,0,0,0,0.4297,0.8247,1.056,0.723991,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-04-30,56,SD,20.8779,20.883,19.4,1.4779,1.4779,2.184326,20.1944,20.3478,20.6049,20.8779,21.1599,21.4258,21.5656,0,0,0,0.555,1.078,1.3711,1.2477,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-04-30,56,REST,2.0209,2.0818,1.9,0.1209,0.1209,0.014628,1.2777,1.4277,1.6747,2.0209,2.4101,2.8153,3.1222,1,1,1,0.7354,1.3877,1.8445,0.137801,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-05-28,84,M,17.6944,17.6882,17.4,0.2944,0.2944,0.086699,17.128,17.2484,17.4671,17.6944,17.9115,18.1098,18.2338,0,1,1,0.4443,0.8614,1.1058,0.173481,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-05-28,84,L,2.0956,2.0985,2.1,-0.0044,0.0044,2e-05,1.9225,1.9585,2.0231,2.0956,2.1698,2.2412,2.287,1,1,1,0.1468,0.2827,0.3645,0.025918,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-05-28,84,C,5.7898,5.7957,6.1,-0.3102,0.3102,0.09621,5.4365,5.514,5.6442,5.7898,5.9385,6.0924,6.172,0,0,1,0.2943,0.5783,0.7355,0.198748,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-05-28,84,KD,4.5862,4.5941,5.5,-0.9138,0.9138,0.835002,4.2555,4.3277,4.4488,4.5862,4.7301,4.8713,4.9582,0,0,0,0.2813,0.5436,0.7028,0.787083,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-05-28,84,S,33.371,33.3663,32.3,1.071,1.071,1.147017,32.5888,32.7609,33.0554,33.371,33.6817,33.964,34.1375,0,0,0,0.6263,1.2031,1.5486,0.805517,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-05-28,84,V,7.793,7.796,8.5,-0.707,0.707,0.499802,7.4239,7.5107,7.6458,7.793,7.9389,8.0895,8.1704,0,0,0,0.2932,0.5788,0.7465,0.578097,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-05-28,84,MP,5.6892,5.6965,6.8,-1.1108,1.1108,1.233945,5.182,5.2883,5.4783,5.6892,5.908,6.113,6.2379,0,0,0,0.4297,0.8247,1.056,0.923506,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-05-28,84,SD,20.8779,20.883,19.3,1.5779,1.5779,2.489915,20.1944,20.3478,20.6049,20.8779,21.1599,21.4258,21.5656,0,0,0,0.555,1.078,1.3711,1.34763,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-05-28,84,REST,2.0209,2.0818,2.0,0.0209,0.0209,0.000439,1.2777,1.4277,1.6747,2.0209,2.4101,2.8153,3.1222,1,1,1,0.7354,1.3877,1.8445,0.127864,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-06-25,112,M,17.6944,17.6882,17.5,0.1944,0.1944,0.037809,17.128,17.2484,17.4671,17.6944,17.9115,18.1098,18.2338,1,1,1,0.4443,0.8614,1.1058,0.12046,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-06-25,112,L,2.0956,2.0985,1.9,0.1956,0.1956,0.03825,1.9225,1.9585,2.0231,2.0956,2.1698,2.2412,2.287,0,0,0,0.1468,0.2827,0.3645,0.138636,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-06-25,112,C,5.7898,5.7957,6.4,-0.6102,0.6102,0.372317,5.4365,5.514,5.6442,5.7898,5.9385,6.0924,6.172,0,0,0,0.2943,0.5783,0.7355,0.478739,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-06-25,112,KD,4.5862,4.5941,5.9,-1.3138,1.3138,1.726029,4.2555,4.3277,4.4488,4.5862,4.7301,4.8713,4.9582,0,0,0,0.2813,0.5436,0.7028,1.187083,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-06-25,112,S,33.371,33.3663,31.8,1.571,1.571,2.468006,32.5888,32.7609,33.0554,33.371,33.6817,33.964,34.1375,0,0,0,0.6263,1.2031,1.5486,1.301988,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-06-25,112,V,7.793,7.796,8.2,-0.407,0.407,0.165622,7.4239,7.5107,7.6458,7.793,7.9389,8.0895,8.1704,0,0,0,0.2932,0.5788,0.7465,0.28494,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-06-25,112,MP,5.6892,5.6965,7.1,-1.4108,1.4108,1.990443,5.182,5.2883,5.4783,5.6892,5.908,6.113,6.2379,0,0,0,0.4297,0.8247,1.056,1.223461,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-06-25,112,SD,20.8779,20.883,19.3,1.5779,1.5779,2.489915,20.1944,20.3478,20.6049,20.8779,21.1599,21.4258,21.5656,0,0,0,0.555,1.078,1.3711,1.34763,5000,1627153236,2026-03-05,0
no_change,2026-03-05,2026-06-25,112,REST,2.0209,2.0818,1.9,0.1209,0.1209,0.014628,1.2777,1.4277,1.6747,2.0209,2.4101,2.8153,3.1222,1,1,1,0.7354,1.3877,1.8445,0.137801,5000,1627153236,2026-03-05,0
no_change,2026-03-12,2026-03-19,7,M,17.6802,17.6851,17.9,-0.2198,0.2198,0.048315,17.1333,17.2573,17.4586,17.6802,17.9148,18.1183,18.2524,1,1,1,0.4563,0.861,1.1191,0.132542,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-03-19,7,L,2.1947,2.199,2.3,-0.1053,0.1053,0.011098,2.0122,2.0508,2.1177,2.1947,2.2751,2.3555,2.4044,0,1,1,0.1575,0.3047,0.3922,0.062194,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-03-19,7,C,5.9981,6.0015,5.9,0.0981,0.0981,0.009615,5.611,5.7017,5.8437,5.9981,6.153,6.3099,6.4022,1,1,1,0.3093,0.6082,0.7911,0.07124,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-03-19,7,KD,4.6902,4.6967,4.7,-0.0098,0.0098,9.7e-05,4.3335,4.4106,4.5408,4.6902,4.842,4.9874,5.0852,1,1,1,0.3012,0.5769,0.7518,0.053063,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-03-19,7,S,33.181,33.1663,33.3,-0.119,0.119,0.014152,32.3744,32.5543,32.8522,33.181,33.482,33.7563,33.9135,1,1,1,0.6298,1.2019,1.5391,0.121587,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-03-19,7,V,7.7884,7.7908,7.8,-0.0116,0.0116,0.000134,7.4198,7.4952,7.629,7.7884,7.9448,8.0975,8.1806,1,1,1,0.3158,0.6023,0.7608,0.054502,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-03-19,7,MP,5.8008,5.8103,6.0,-0.1992,0.1992,0.039665,5.2952,5.4069,5.5838,5.8008,6.0296,6.2274,6.3615,1,1,1,0.4457,0.8205,1.0663,0.12317,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-03-19,7,SD,20.576,20.5849,20.3,0.276,0.276,0.076176,19.9183,20.0639,20.3103,20.576,20.863,21.1145,21.2651,0,1,1,0.5526,1.0505,1.3468,0.169784,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-03-19,7,REST,1.9995,2.0656,1.8,0.1995,0.1995,0.039792,1.281,1.4067,1.6613,1.9995,2.3857,2.8039,3.0949,1,1,1,0.7244,1.3971,1.8138,0.155193,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-03-26,14,M,17.6802,17.6851,17.8,-0.1198,0.1198,0.014354,17.1333,17.2573,17.4586,17.6802,17.9148,18.1183,18.2524,1,1,1,0.4563,0.861,1.1191,0.095481,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-03-26,14,L,2.1947,2.199,2.3,-0.1053,0.1053,0.011098,2.0122,2.0508,2.1177,2.1947,2.2751,2.3555,2.4044,0,1,1,0.1575,0.3047,0.3922,0.062194,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-03-26,14,C,5.9981,6.0015,6.0,-0.0019,0.0019,4e-06,5.611,5.7017,5.8437,5.9981,6.153,6.3099,6.4022,1,1,1,0.3093,0.6082,0.7911,0.05425,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-03-26,14,KD,4.6902,4.6967,4.7,-0.0098,0.0098,9.7e-05,4.3335,4.4106,4.5408,4.6902,4.842,4.9874,5.0852,1,1,1,0.3012,0.5769,0.7518,0.053063,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-03-26,14,S,33.181,33.1663,33.1,0.081,0.081,0.006567,32.3744,32.5543,32.8522,33.181,33.482,33.7563,33.9135,1,1,1,0.6298,1.2019,1.5391,0.115823,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-03-26,14,V,7.7884,7.7908,7.9,-0.1116,0.1116,0.012451,7.4198,7.4952,7.629,7.7884,7.9448,8.0975,8.1806,1,1,1,0.3158,0.6023,0.7608,0.075398,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-03-26,14,MP,5.8008,5.8103,6.1,-0.2992,0.2992,0.089498,5.2952,5.4069,5.5838,5.8008,6.0296,6.2274,6.3615,0,1,1,0.4457,0.8205,1.0663,0.176813,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-03-26,14,SD,20.576,20.5849,20.2,0.376,0.376,0.141376,19.9183,20.0639,20.3103,20.576,20.863,21.1145,21.2651,0,1,1,0.5526,1.0505,1.3468,0.228058,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-03-26,14,REST,1.9995,2.0656,1.9,0.0995,0.0995,0.009896,1.281,1.4067,1.6613,1.9995,2.3857,2.8039,3.0949,1,1,1,0.7244,1.3971,1.8138,0.134692,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-04-09,28,M,17.6802,17.6851,17.9,-0.2198,0.2198,0.048315,17.1333,17.2573,17.4586,17.6802,17.9148,18.1183,18.2524,1,1,1,0.4563,0.861,1.1191,0.132542,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-04-09,28,L,2.1947,2.199,2.4,-0.2053,0.2053,0.042168,2.0122,2.0508,2.1177,2.1947,2.2751,2.3555,2.4044,0,0,1,0.1575,0.3047,0.3922,0.139691,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-04-09,28,C,5.9981,6.0015,6.1,-0.1019,0.1019,0.010393,5.611,5.7017,5.8437,5.9981,6.153,6.3099,6.4022,1,1,1,0.3093,0.6082,0.7911,0.071771,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-04-09,28,KD,4.6902,4.6967,4.9,-0.2098,0.2098,0.044034,4.3335,4.4106,4.5408,4.6902,4.842,4.9874,5.0852,0,1,1,0.3012,0.5769,0.7518,0.124543,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-04-09,28,S,33.181,33.1663,32.7,0.481,0.481,0.231399,32.3744,32.5543,32.8522,33.181,33.482,33.7563,33.9135,0,1,1,0.6298,1.2019,1.5391,0.28584,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-04-09,28,V,7.7884,7.7908,7.9,-0.1116,0.1116,0.012451,7.4198,7.4952,7.629,7.7884,7.9448,8.0975,8.1806,1,1,1,0.3158,0.6023,0.7608,0.075398,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-04-09,28,MP,5.8008,5.8103,6.3,-0.4992,0.4992,0.249162,5.2952,5.4069,5.5838,5.8008,6.0296,6.2274,6.3615,0,0,1,0.4457,0.8205,1.0663,0.328173,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-04-09,28,SD,20.576,20.5849,19.9,0.676,0.676,0.456977,19.9183,20.0639,20.3103,20.576,20.863,21.1145,21.2651,0,0,0,0.5526,1.0505,1.3468,0.468695,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-04-09,28,REST,1.9995,2.0656,1.9,0.0995,0.0995,0.009896,1.281,1.4067,1.6613,1.9995,2.3857,2.8039,3.0949,1,1,1,0.7244,1.3971,1.8138,0.134692,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-05-07,56,M,17.6802,17.6851,17.9,-0.2198,0.2198,0.048315,17.1333,17.2573,17.4586,17.6802,17.9148,18.1183,18.2524,1,1,1,0.4563,0.861,1.1191,0.132542,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-05-07,56,L,2.1947,2.199,2.3,-0.1053,0.1053,0.011098,2.0122,2.0508,2.1177,2.1947,2.2751,2.3555,2.4044,0,1,1,0.1575,0.3047,0.3922,0.062194,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-05-07,56,C,5.9981,6.0015,6.1,-0.1019,0.1019,0.010393,5.611,5.7017,5.8437,5.9981,6.153,6.3099,6.4022,1,1,1,0.3093,0.6082,0.7911,0.071771,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-05-07,56,KD,4.6902,4.6967,5.0,-0.3098,0.3098,0.096002,4.3335,4.4106,4.5408,4.6902,4.842,4.9874,5.0852,0,0,1,0.3012,0.5769,0.7518,0.198183,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-05-07,56,S,33.181,33.1663,32.5,0.681,0.681,0.463814,32.3744,32.5543,32.8522,33.181,33.482,33.7563,33.9135,0,0,1,0.6298,1.2019,1.5391,0.438437,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-05-07,56,V,7.7884,7.7908,8.3,-0.5116,0.5116,0.261717,7.4198,7.4952,7.629,7.7884,7.9448,8.0975,8.1806,0,0,0,0.3158,0.6023,0.7608,0.380702,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-05-07,56,MP,5.8008,5.8103,6.7,-0.8992,0.8992,0.808491,5.2952,5.4069,5.5838,5.8008,6.0296,6.2274,6.3615,0,0,0,0.4457,0.8205,1.0663,0.706256,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-05-07,56,SD,20.576,20.5849,19.3,1.276,1.276,1.628177,19.9183,20.0639,20.3103,20.576,20.863,21.1145,21.2651,0,0,0,0.5526,1.0505,1.3468,1.053172,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-05-07,56,REST,1.9995,2.0656,1.9,0.0995,0.0995,0.009896,1.281,1.4067,1.6613,1.9995,2.3857,2.8039,3.0949,1,1,1,0.7244,1.3971,1.8138,0.134692,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-06-04,84,M,17.6802,17.6851,17.2,0.4802,0.4802,0.230586,17.1333,17.2573,17.4586,17.6802,17.9148,18.1183,18.2524,0,0,1,0.4563,0.861,1.1191,0.316927,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-06-04,84,L,2.1947,2.199,2.0,0.1947,0.1947,0.037889,2.0122,2.0508,2.1177,2.1947,2.2751,2.3555,2.4044,0,0,0,0.1575,0.3047,0.3922,0.135595,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-06-04,84,C,5.9981,6.0015,6.2,-0.2019,0.2019,0.040782,5.611,5.7017,5.8437,5.9981,6.153,6.3099,6.4022,0,1,1,0.3093,0.6082,0.7911,0.120629,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-06-04,84,KD,4.6902,4.6967,5.7,-1.0098,1.0098,1.019781,4.3335,4.4106,4.5408,4.6902,4.842,4.9874,5.0852,0,0,0,0.3012,0.5769,0.7518,0.875851,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-06-04,84,S,33.181,33.1663,32.2,0.981,0.981,0.962438,32.3744,32.5543,32.8522,33.181,33.482,33.7563,33.9135,0,0,0,0.6298,1.2019,1.5391,0.709952,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-06-04,84,V,7.7884,7.7908,8.6,-0.8116,0.8116,0.658667,7.4198,7.4952,7.629,7.7884,7.9448,8.0975,8.1806,0,0,0,0.3158,0.6023,0.7608,0.678995,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-06-04,84,MP,5.8008,5.8103,6.8,-0.9992,0.9992,0.998324,5.2952,5.4069,5.5838,5.8008,6.0296,6.2274,6.3615,0,0,0,0.4457,0.8205,1.0663,0.805602,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-06-04,84,SD,20.576,20.5849,19.3,1.276,1.276,1.628177,19.9183,20.0639,20.3103,20.576,20.863,21.1145,21.2651,0,0,0,0.5526,1.0505,1.3468,1.053172,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-06-04,84,REST,1.9995,2.0656,2.0,-0.0005,0.0005,0.0,1.281,1.4067,1.6613,1.9995,2.3857,2.8039,3.0949,1,1,1,0.7244,1.3971,1.8138,0.128095,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-07-02,112,M,17.6802,17.6851,17.5,0.1802,0.1802,0.03247,17.1333,17.2573,17.4586,17.6802,17.9148,18.1183,18.2524,1,1,1,0.4563,0.861,1.1191,0.117562,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-07-02,112,L,2.1947,2.199,1.9,0.2947,0.2947,0.086819,2.0122,2.0508,2.1177,2.1947,2.2751,2.3555,2.4044,0,0,0,0.1575,0.3047,0.3922,0.232081,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-07-02,112,C,5.9981,6.0015,6.5,-0.5019,0.5019,0.25195,5.611,5.7017,5.8437,5.9981,6.153,6.3099,6.4022,0,0,0,0.3093,0.6082,0.7911,0.368996,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-07-02,112,KD,4.6902,4.6967,6.0,-1.3098,1.3098,1.715686,4.3335,4.4106,4.5408,4.6902,4.842,4.9874,5.0852,0,0,0,0.3012,0.5769,0.7518,1.175851,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-07-02,112,S,33.181,33.1663,31.7,1.481,1.481,2.193477,32.3744,32.5543,32.8522,33.181,33.482,33.7563,33.9135,0,0,0,0.6298,1.2019,1.5391,1.202166,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-07-02,112,V,7.7884,7.7908,8.2,-0.4116,0.4116,0.1694,7.4198,7.4952,7.629,7.7884,7.9448,8.0975,8.1806,0,0,0,0.3158,0.6023,0.7608,0.285911,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-07-02,112,MP,5.8008,5.8103,7.1,-1.2992,1.2992,1.687821,5.2952,5.4069,5.5838,5.8008,6.0296,6.2274,6.3615,0,0,0,0.4457,0.8205,1.0663,1.105286,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-07-02,112,SD,20.576,20.5849,19.3,1.276,1.276,1.628177,19.9183,20.0639,20.3103,20.576,20.863,21.1145,21.2651,0,0,0,0.5526,1.0505,1.3468,1.053172,5000,2112175113,2026-03-12,0
no_change,2026-03-12,2026-07-02,112,REST,1.9995,2.0656,1.8,0.1995,0.1995,0.039792,1.281,1.4067,1.6613,1.9995,2.3857,2.8039,3.0949,1,1,1,0.7244,1.3971,1.8138,0.155193,5000,2112175113,2026-03-12,0
no_change,2026-03-19,2026-03-26,7,M,17.8937,17.8917,17.8,0.0937,0.0937,0.008771,17.3258,17.4387,17.6573,17.8937,18.1322,18.3458,18.4628,1,1,1,0.4749,0.9071,1.137,0.092456,5000,547818590,2026-03-19,0
no_change,2026-03-19,2026-03-26,7,L,2.2973,2.3019,2.3,-0.0027,0.0027,7e-06,2.097,2.1405,2.2115,2.2973,2.3885,2.4692,2.5203,1,1,1,0.177,0.3287,0.4233,0.030455,5000,547818590,2026-03-19,0
