poll_id,pollster,pollster_original,house_original,publication_period,publication_date,interview_start,interview_end,collection_period_approximate,party,support,source_value,support_status,uncertain_share,sample_size,dataset_source_url,row_source_references_json,sources_index_url,source_row,retrieved_at
swp-39df083c9d9f8cac19d2,Sifo,Ruab,Sifo,2002-maj,2002-05-11,2002-04-26,2002-05-07,False,M,21.8,21.8,reported,,3112,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2006,
swp-39df083c9d9f8cac19d2,Sifo,Ruab,Sifo,2002-maj,2002-05-11,2002-04-26,2002-05-07,False,L,4.2,4.2,reported,,3112,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2006,
swp-39df083c9d9f8cac19d2,Sifo,Ruab,Sifo,2002-maj,2002-05-11,2002-04-26,2002-05-07,False,C,3.8,3.8,reported,,3112,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2006,
swp-39df083c9d9f8cac19d2,Sifo,Ruab,Sifo,2002-maj,2002-05-11,2002-04-26,2002-05-07,False,KD,6.6,6.6,reported,,3112,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2006,
swp-39df083c9d9f8cac19d2,Sifo,Ruab,Sifo,2002-maj,2002-05-11,2002-04-26,2002-05-07,False,S,48.9,48.9,reported,,3112,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2006,
swp-39df083c9d9f8cac19d2,Sifo,Ruab,Sifo,2002-maj,2002-05-11,2002-04-26,2002-05-07,False,V,9.7,9.7,reported,,3112,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2006,
swp-39df083c9d9f8cac19d2,Sifo,Ruab,Sifo,2002-maj,2002-05-11,2002-04-26,2002-05-07,False,MP,3.6,3.6,reported,,3112,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2006,
swp-39df083c9d9f8cac19d2,Sifo,Ruab,Sifo,2002-maj,2002-05-11,2002-04-26,2002-05-07,False,SD,,,unreported,,3112,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2006,
swp-39df083c9d9f8cac19d2,Sifo,Ruab,Sifo,2002-maj,2002-05-11,2002-04-26,2002-05-07,False,FI,,,unreported,,3112,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2006,
swp-39df083c9d9f8cac19d2,Sifo,Ruab,Sifo,2002-maj,2002-05-11,2002-04-26,2002-05-07,False,other,,,unreported,,3112,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2006,
swp-349328cfd0a114c41c50,YouGov,Zapera,YouGov,2002-maj,2002-05-01,2002-05-08,2002-05-14,False,M,23.1,23.1,reported,,,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2007,
swp-349328cfd0a114c41c50,YouGov,Zapera,YouGov,2002-maj,2002-05-01,2002-05-08,2002-05-14,False,L,4.9,4.9,reported,,,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2007,
swp-349328cfd0a114c41c50,YouGov,Zapera,YouGov,2002-maj,2002-05-01,2002-05-08,2002-05-14,False,C,5.0,5.0,reported,,,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2007,
swp-349328cfd0a114c41c50,YouGov,Zapera,YouGov,2002-maj,2002-05-01,2002-05-08,2002-05-14,False,KD,10.6,10.6,reported,,,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2007,
swp-349328cfd0a114c41c50,YouGov,Zapera,YouGov,2002-maj,2002-05-01,2002-05-08,2002-05-14,False,S,38.3,38.3,reported,,,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2007,
swp-349328cfd0a114c41c50,YouGov,Zapera,YouGov,2002-maj,2002-05-01,2002-05-08,2002-05-14,False,V,10.8,10.8,reported,,,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2007,
swp-349328cfd0a114c41c50,YouGov,Zapera,YouGov,2002-maj,2002-05-01,2002-05-08,2002-05-14,False,MP,3.6,3.6,reported,,,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2007,
swp-349328cfd0a114c41c50,YouGov,Zapera,YouGov,2002-maj,2002-05-01,2002-05-08,2002-05-14,False,SD,,,unreported,,,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2007,
swp-349328cfd0a114c41c50,YouGov,Zapera,YouGov,2002-maj,2002-05-01,2002-05-08,2002-05-14,False,FI,,,unreported,,,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2007,
swp-349328cfd0a114c41c50,YouGov,Zapera,YouGov,2002-maj,2002-05-01,2002-05-08,2002-05-14,False,other,,,unreported,,,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2007,
swp-5b531294fce604f9ab61,Skop,Skop,Skop,2002-maj,2002-05-01,2002-04-18,2002-05-18,False,M,21.4,21.4,reported,,,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2008,
swp-5b531294fce604f9ab61,Skop,Skop,Skop,2002-maj,2002-05-01,2002-04-18,2002-05-18,False,L,4.7,4.7,reported,,,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2008,
swp-5b531294fce604f9ab61,Skop,Skop,Skop,2002-maj,2002-05-01,2002-04-18,2002-05-18,False,C,6.0,6.0,reported,,,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2008,
swp-5b531294fce604f9ab61,Skop,Skop,Skop,2002-maj,2002-05-01,2002-04-18,2002-05-18,False,KD,10.7,10.7,reported,,,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2008,
swp-5b531294fce604f9ab61,Skop,Skop,Skop,2002-maj,2002-05-01,2002-04-18,2002-05-18,False,S,40.8,40.8,reported,,,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2008,
swp-5b531294fce604f9ab61,Skop,Skop,Skop,2002-maj,2002-05-01,2002-04-18,2002-05-18,False,V,10.4,10.4,reported,,,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2008,
swp-5b531294fce604f9ab61,Skop,Skop,Skop,2002-maj,2002-05-01,2002-04-18,2002-05-18,False,MP,3.9,3.9,reported,,,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2008,
swp-5b531294fce604f9ab61,Skop,Skop,Skop,2002-maj,2002-05-01,2002-04-18,2002-05-18,False,SD,,,unreported,,,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2008,
swp-5b531294fce604f9ab61,Skop,Skop,Skop,2002-maj,2002-05-01,2002-04-18,2002-05-18,False,FI,,,unreported,,,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2008,
swp-5b531294fce604f9ab61,Skop,Skop,Skop,2002-maj,2002-05-01,2002-04-18,2002-05-18,False,other,,,unreported,,,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2008,
swp-3c0e40eb18c383998d33,Demoskop,Demoskop,Demoskop,2002-maj,,2002-04-29,2002-05-06,False,M,22.4,22.4,reported,12.7,1001,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,"[""Data from Demoskop""]",https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2009,
swp-3c0e40eb18c383998d33,Demoskop,Demoskop,Demoskop,2002-maj,,2002-04-29,2002-05-06,False,L,5.5,5.5,reported,12.7,1001,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,"[""Data from Demoskop""]",https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2009,
swp-3c0e40eb18c383998d33,Demoskop,Demoskop,Demoskop,2002-maj,,2002-04-29,2002-05-06,False,C,6.4,6.4,reported,12.7,1001,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,"[""Data from Demoskop""]",https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2009,
swp-3c0e40eb18c383998d33,Demoskop,Demoskop,Demoskop,2002-maj,,2002-04-29,2002-05-06,False,KD,8.1,8.1,reported,12.7,1001,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,"[""Data from Demoskop""]",https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2009,
swp-3c0e40eb18c383998d33,Demoskop,Demoskop,Demoskop,2002-maj,,2002-04-29,2002-05-06,False,S,40.9,40.9,reported,12.7,1001,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,"[""Data from Demoskop""]",https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2009,
swp-3c0e40eb18c383998d33,Demoskop,Demoskop,Demoskop,2002-maj,,2002-04-29,2002-05-06,False,V,11.3,11.3,reported,12.7,1001,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,"[""Data from Demoskop""]",https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2009,
swp-3c0e40eb18c383998d33,Demoskop,Demoskop,Demoskop,2002-maj,,2002-04-29,2002-05-06,False,MP,3.7,3.7,reported,12.7,1001,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,"[""Data from Demoskop""]",https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2009,
swp-3c0e40eb18c383998d33,Demoskop,Demoskop,Demoskop,2002-maj,,2002-04-29,2002-05-06,False,SD,,,unreported,12.7,1001,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,"[""Data from Demoskop""]",https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2009,
swp-3c0e40eb18c383998d33,Demoskop,Demoskop,Demoskop,2002-maj,,2002-04-29,2002-05-06,False,FI,,,unreported,12.7,1001,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,"[""Data from Demoskop""]",https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2009,
swp-3c0e40eb18c383998d33,Demoskop,Demoskop,Demoskop,2002-maj,,2002-04-29,2002-05-06,False,other,,,unreported,12.7,1001,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,"[""Data from Demoskop""]",https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2009,
swp-9b3a046a164615305e0e,Ipsos,TEMO,Ipsos,2002-apr,2002-04-26,2002-04-15,2002-04-24,False,M,21.9,21.9,reported,11.3,1741,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2010,
swp-9b3a046a164615305e0e,Ipsos,TEMO,Ipsos,2002-apr,2002-04-26,2002-04-15,2002-04-24,False,L,4.1,4.1,reported,11.3,1741,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2010,
swp-9b3a046a164615305e0e,Ipsos,TEMO,Ipsos,2002-apr,2002-04-26,2002-04-15,2002-04-24,False,C,4.8,4.8,reported,11.3,1741,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2010,
swp-9b3a046a164615305e0e,Ipsos,TEMO,Ipsos,2002-apr,2002-04-26,2002-04-15,2002-04-24,False,KD,10.9,10.9,reported,11.3,1741,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2010,
swp-9b3a046a164615305e0e,Ipsos,TEMO,Ipsos,2002-apr,2002-04-26,2002-04-15,2002-04-24,False,S,41.7,41.7,reported,11.3,1741,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2010,
swp-9b3a046a164615305e0e,Ipsos,TEMO,Ipsos,2002-apr,2002-04-26,2002-04-15,2002-04-24,False,V,12.0,12.0,reported,11.3,1741,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2010,
swp-9b3a046a164615305e0e,Ipsos,TEMO,Ipsos,2002-apr,2002-04-26,2002-04-15,2002-04-24,False,MP,4.0,4.0,reported,11.3,1741,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2010,
swp-9b3a046a164615305e0e,Ipsos,TEMO,Ipsos,2002-apr,2002-04-26,2002-04-15,2002-04-24,False,SD,,,unreported,11.3,1741,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2010,
swp-9b3a046a164615305e0e,Ipsos,TEMO,Ipsos,2002-apr,2002-04-26,2002-04-15,2002-04-24,False,FI,,,unreported,11.3,1741,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2010,
swp-9b3a046a164615305e0e,Ipsos,TEMO,Ipsos,2002-apr,2002-04-26,2002-04-15,2002-04-24,False,other,,,unreported,11.3,1741,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2010,
swp-684dab7b8853de5762c7,Sifo,Sifo,Sifo,2002-apr,2002-04-21,2002-03-18,2002-04-18,False,M,21.9,21.9,reported,,4720,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2011,
swp-684dab7b8853de5762c7,Sifo,Sifo,Sifo,2002-apr,2002-04-21,2002-03-18,2002-04-18,False,L,4.1,4.1,reported,,4720,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2011,
swp-684dab7b8853de5762c7,Sifo,Sifo,Sifo,2002-apr,2002-04-21,2002-03-18,2002-04-18,False,C,5.8,5.8,reported,,4720,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2011,
swp-684dab7b8853de5762c7,Sifo,Sifo,Sifo,2002-apr,2002-04-21,2002-03-18,2002-04-18,False,KD,8.2,8.2,reported,,4720,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2011,
swp-684dab7b8853de5762c7,Sifo,Sifo,Sifo,2002-apr,2002-04-21,2002-03-18,2002-04-18,False,S,44.0,44.0,reported,,4720,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2011,
swp-684dab7b8853de5762c7,Sifo,Sifo,Sifo,2002-apr,2002-04-21,2002-03-18,2002-04-18,False,V,10.2,10.2,reported,,4720,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2011,
swp-684dab7b8853de5762c7,Sifo,Sifo,Sifo,2002-apr,2002-04-21,2002-03-18,2002-04-18,False,MP,4.2,4.2,reported,,4720,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2011,
swp-684dab7b8853de5762c7,Sifo,Sifo,Sifo,2002-apr,2002-04-21,2002-03-18,2002-04-18,False,SD,,,unreported,,4720,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2011,
swp-684dab7b8853de5762c7,Sifo,Sifo,Sifo,2002-apr,2002-04-21,2002-03-18,2002-04-18,False,FI,,,unreported,,4720,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2011,
swp-684dab7b8853de5762c7,Sifo,Sifo,Sifo,2002-apr,2002-04-21,2002-03-18,2002-04-18,False,other,,,unreported,,4720,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2011,
swp-fb743eb6f2cde75f6436,Sifo,Ruab,Sifo,2002-apr,2002-04-20,2002-04-09,2002-04-17,False,M,22.7,22.7,reported,,3074,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2012,
swp-fb743eb6f2cde75f6436,Sifo,Ruab,Sifo,2002-apr,2002-04-20,2002-04-09,2002-04-17,False,L,5.0,5.0,reported,,3074,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2012,
swp-fb743eb6f2cde75f6436,Sifo,Ruab,Sifo,2002-apr,2002-04-20,2002-04-09,2002-04-17,False,C,5.6,5.6,reported,,3074,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2012,
swp-fb743eb6f2cde75f6436,Sifo,Ruab,Sifo,2002-apr,2002-04-20,2002-04-09,2002-04-17,False,KD,6.8,6.8,reported,,3074,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2012,
swp-fb743eb6f2cde75f6436,Sifo,Ruab,Sifo,2002-apr,2002-04-20,2002-04-09,2002-04-17,False,S,45.8,45.8,reported,,3074,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2012,
swp-fb743eb6f2cde75f6436,Sifo,Ruab,Sifo,2002-apr,2002-04-20,2002-04-09,2002-04-17,False,V,9.4,9.4,reported,,3074,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2012,
swp-fb743eb6f2cde75f6436,Sifo,Ruab,Sifo,2002-apr,2002-04-20,2002-04-09,2002-04-17,False,MP,3.3,3.3,reported,,3074,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2012,
swp-fb743eb6f2cde75f6436,Sifo,Ruab,Sifo,2002-apr,2002-04-20,2002-04-09,2002-04-17,False,SD,,,unreported,,3074,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2012,
swp-fb743eb6f2cde75f6436,Sifo,Ruab,Sifo,2002-apr,2002-04-20,2002-04-09,2002-04-17,False,FI,,,unreported,,3074,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2012,
swp-fb743eb6f2cde75f6436,Sifo,Ruab,Sifo,2002-apr,2002-04-20,2002-04-09,2002-04-17,False,other,,,unreported,,3074,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2012,
swp-0b64ae9ebcf4a4a8549f,Demoskop,Demoskop,Demoskop,2002-apr,2002-04-10,2002-03-26,2002-04-02,False,M,23.0,23.0,reported,10.2,1001,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,"[""Data from Demoskop""]",https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2013,
swp-0b64ae9ebcf4a4a8549f,Demoskop,Demoskop,Demoskop,2002-apr,2002-04-10,2002-03-26,2002-04-02,False,L,4.4,4.4,reported,10.2,1001,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,"[""Data from Demoskop""]",https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2013,
swp-0b64ae9ebcf4a4a8549f,Demoskop,Demoskop,Demoskop,2002-apr,2002-04-10,2002-03-26,2002-04-02,False,C,4.7,4.7,reported,10.2,1001,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,"[""Data from Demoskop""]",https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2013,
swp-0b64ae9ebcf4a4a8549f,Demoskop,Demoskop,Demoskop,2002-apr,2002-04-10,2002-03-26,2002-04-02,False,KD,7.2,7.2,reported,10.2,1001,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,"[""Data from Demoskop""]",https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2013,
swp-0b64ae9ebcf4a4a8549f,Demoskop,Demoskop,Demoskop,2002-apr,2002-04-10,2002-03-26,2002-04-02,False,S,44.2,44.2,reported,10.2,1001,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,"[""Data from Demoskop""]",https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2013,
swp-0b64ae9ebcf4a4a8549f,Demoskop,Demoskop,Demoskop,2002-apr,2002-04-10,2002-03-26,2002-04-02,False,V,9.3,9.3,reported,10.2,1001,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,"[""Data from Demoskop""]",https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2013,
swp-0b64ae9ebcf4a4a8549f,Demoskop,Demoskop,Demoskop,2002-apr,2002-04-10,2002-03-26,2002-04-02,False,MP,4.0,4.0,reported,10.2,1001,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,"[""Data from Demoskop""]",https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2013,
swp-0b64ae9ebcf4a4a8549f,Demoskop,Demoskop,Demoskop,2002-apr,2002-04-10,2002-03-26,2002-04-02,False,SD,,,unreported,10.2,1001,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,"[""Data from Demoskop""]",https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2013,
swp-0b64ae9ebcf4a4a8549f,Demoskop,Demoskop,Demoskop,2002-apr,2002-04-10,2002-03-26,2002-04-02,False,FI,,,unreported,10.2,1001,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,"[""Data from Demoskop""]",https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2013,
swp-0b64ae9ebcf4a4a8549f,Demoskop,Demoskop,Demoskop,2002-apr,2002-04-10,2002-03-26,2002-04-02,False,other,,,unreported,10.2,1001,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,"[""Data from Demoskop""]",https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2013,
swp-1b6f857012e41737b688,Novus,Gallup,Novus,2002-apr,2002-04-01,2002-04-02,2002-04-16,False,M,22.7,22.7,reported,13.2,1432,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2014,
swp-1b6f857012e41737b688,Novus,Gallup,Novus,2002-apr,2002-04-01,2002-04-02,2002-04-16,False,L,3.7,3.7,reported,13.2,1432,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2014,
swp-1b6f857012e41737b688,Novus,Gallup,Novus,2002-apr,2002-04-01,2002-04-02,2002-04-16,False,C,4.7,4.7,reported,13.2,1432,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,2014,
