election_date,election_year,origin_date,horizon_days,variant,party,is_parliamentary,actual,forecast_mean,p05,p10,p25,p50,p75,p90,p95,actual_percentile,absolute_error,crps,inside_50,inside_80,inside_90,width_50,width_80,width_90,mean_lambda,p05_lambda,fraction_lambda_lt_0_99,fraction_lambda_lt_0_90,fraction_lambda_lt_0_75,training_elections_count,training_elections
2022-09-11,2022,2022-06-19,84,base,SD,True,20.5361,17.5882,14.9618,15.5558,16.6032,17.5538,18.5224,19.6119,20.3826,95.8,2.9823,2.125742,False,False,False,1.9192,4.0561,5.4208,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,base,REST,False,1.5476,1.8862,1.0267,1.1568,1.4221,1.7841,2.2314,2.716,3.0754,33.48,0.2365,0.179313,True,True,True,0.8093,1.5592,2.0487,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,pp_bias_only,M,True,19.1021,19.8987,17.4274,18.1007,18.8107,19.84,20.9586,21.6781,22.3967,32.12,0.738,0.499559,True,True,True,2.1479,3.5775,4.9692,0.9992,1.0,0.0042,0.0032,0.0014,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,pp_bias_only,L,True,4.6086,4.4417,3.508,3.6981,4.025,4.4086,4.8171,5.2078,5.4546,63.66,0.2,0.164689,True,True,True,0.792,1.5097,1.9466,0.9992,1.0,0.0042,0.0032,0.0014,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,pp_bias_only,C,True,6.7142,6.1378,5.1904,5.397,5.7086,6.1052,6.5295,6.9032,7.1809,83.18,0.609,0.359256,False,True,True,0.8209,1.5061,1.9905,0.9992,1.0,0.0042,0.0032,0.0014,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,pp_bias_only,KD,True,5.3367,5.6373,4.2102,4.6529,5.1049,5.5678,6.0648,6.6046,7.2707,37.64,0.2311,0.201825,True,True,True,0.9599,1.9517,3.0606,0.9992,1.0,0.0042,0.0032,0.0014,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,pp_bias_only,S,True,30.3255,34.0435,30.717,31.5107,32.7754,34.0524,35.2368,36.4672,37.5384,3.38,3.7269,2.653613,False,False,False,2.4614,4.9566,6.8214,0.9992,1.0,0.0042,0.0032,0.0014,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,pp_bias_only,V,True,6.7467,7.5134,6.302,6.5635,7.0356,7.4854,7.9649,8.5,8.8417,14.86,0.7386,0.458029,False,True,True,0.9293,1.9365,2.5397,0.9992,1.0,0.0042,0.0032,0.0014,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,pp_bias_only,MP,True,5.0825,2.6226,1.9101,2.0584,2.3269,2.5979,2.8864,3.2243,3.4313,100.0,2.4846,2.208952,False,False,False,0.5594,1.1659,1.5212,0.9992,1.0,0.0042,0.0032,0.0014,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,pp_bias_only,SD,True,20.5361,18.4816,15.8559,16.4499,17.4913,18.4478,19.4158,20.506,21.2768,90.12,2.0883,1.355908,False,False,True,1.9245,4.0561,5.4208,0.9992,1.0,0.0042,0.0032,0.0014,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,pp_bias_only,REST,False,1.5476,1.2233,0.3633,0.4934,0.7587,1.1207,1.568,2.0526,2.412,73.96,0.4269,0.248937,True,True,True,0.8093,1.5592,2.0487,0.9992,1.0,0.0042,0.0032,0.0014,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,pp_noise_only,M,True,19.1021,19.6436,15.3477,16.2129,18.1908,19.8945,21.259,22.4187,23.023,36.96,0.7924,0.641559,True,True,True,3.0683,6.2058,7.6753,0.9986,1.0,0.008,0.0048,0.002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,pp_noise_only,L,True,4.6086,4.8146,3.4224,3.6851,4.1391,4.7033,5.414,6.0815,6.459,45.34,0.0947,0.223628,True,True,True,1.2749,2.3964,3.0366,0.9986,1.0,0.008,0.0048,0.002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,pp_noise_only,C,True,6.7142,5.8043,4.5918,4.8011,5.2207,5.776,6.3396,6.8724,7.1539,86.22,0.9382,0.573051,False,True,True,1.1189,2.0712,2.5621,0.9986,1.0,0.008,0.0048,0.002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,pp_noise_only,KD,True,5.3367,6.1755,4.5427,4.954,5.5142,6.1016,6.7235,7.4251,7.9972,19.32,0.7649,0.465792,False,True,True,1.2093,2.4711,3.4545,0.9986,1.0,0.008,0.0048,0.002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,pp_noise_only,S,True,30.3255,31.9751,28.2642,29.181,30.4257,31.9526,33.4377,34.8489,35.7619,23.1,1.6272,0.968793,False,True,True,3.012,5.668,7.4978,0.9986,1.0,0.008,0.0048,0.002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,pp_noise_only,V,True,6.7467,8.5981,6.9249,7.2585,7.8105,8.5874,9.3518,9.9319,10.3667,3.18,1.8406,1.27664,False,False,False,1.5413,2.6733,3.4418,0.9986,1.0,0.008,0.0048,0.002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,pp_noise_only,MP,True,5.0825,3.5082,2.1571,2.3856,2.9235,3.6055,4.0801,4.4646,4.7091,98.84,1.477,1.130825,False,False,False,1.1566,2.079,2.552,0.9986,1.0,0.008,0.0048,0.002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,pp_noise_only,SD,True,20.5361,17.5933,14.3846,15.015,16.2072,17.5185,18.9487,20.2886,21.0033,92.04,3.0177,1.940346,False,False,True,2.7415,5.2736,6.6187,0.9986,1.0,0.008,0.0048,0.002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,pp_noise_only,REST,False,1.5476,1.8872,0.5033,0.8293,1.3454,1.8687,2.3905,2.9083,3.2716,34.08,0.3211,0.235929,True,True,True,1.0451,2.079,2.7683,0.9986,1.0,0.008,0.0048,0.002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,pp_bias_plus_noise,M,True,19.1021,19.8665,15.5987,16.4698,18.4398,20.1266,21.4601,22.5858,23.1832,33.64,1.0245,0.703539,True,True,True,3.0203,6.116,7.5845,0.9846,0.8926,0.0712,0.0526,0.026,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,pp_bias_plus_noise,L,True,4.6086,4.4536,3.0588,3.3208,3.7796,4.3463,5.0526,5.7184,6.0913,60.16,0.2622,0.24646,True,True,True,1.2731,2.3976,3.0325,0.9846,0.8926,0.0712,0.0526,0.026,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,pp_bias_plus_noise,C,True,6.7142,6.1334,4.9205,5.1292,5.5482,6.1054,6.6705,7.2027,7.4845,76.42,0.6088,0.363871,False,True,True,1.1223,2.0735,2.5641,0.9846,0.8926,0.0712,0.0526,0.026,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,pp_bias_plus_noise,KD,True,5.3367,5.6342,4.0038,4.4139,4.9755,5.5612,6.1753,6.87,7.4581,40.08,0.2245,0.238915,True,True,True,1.1998,2.4561,3.4544,0.9846,0.8926,0.0712,0.0526,0.026,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,pp_bias_plus_noise,S,True,30.3255,33.9978,30.3242,31.2388,32.4904,33.9941,35.434,36.8638,37.7078,5.0,3.6687,2.515121,False,False,True,2.9437,5.625,7.3836,0.9846,0.8926,0.0712,0.0526,0.026,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,pp_bias_plus_noise,V,True,6.7467,7.5396,5.8834,6.2314,6.773,7.5314,8.2729,8.8465,9.2806,24.08,0.7847,0.462017,False,True,True,1.4999,2.6151,3.3972,0.9846,0.8926,0.0712,0.0526,0.026,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,pp_bias_plus_noise,MP,True,5.0825,2.6277,1.2674,1.4959,2.0361,2.7338,3.1991,3.586,3.8275,100.0,2.3486,2.005093,False,False,False,1.1631,2.0901,2.5601,0.9846,0.8926,0.0712,0.0526,0.026,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,pp_bias_plus_noise,SD,True,20.5361,18.5002,15.3009,15.9256,17.1196,18.4222,19.8428,21.1827,21.8974,83.82,2.1139,1.25371,False,True,True,2.7232,5.2571,6.5965,0.9846,0.8926,0.0712,0.0526,0.026,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-06-19,84,pp_bias_plus_noise,REST,False,1.5476,1.2468,0.01,0.1659,0.682,1.2053,1.7271,2.2449,2.6082,67.34,0.3423,0.243356,True,True,True,1.0451,2.079,2.5982,0.9846,0.8926,0.0712,0.0526,0.026,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,base,M,True,19.1021,19.5788,17.7602,18.1479,18.7578,19.5466,20.3586,21.0113,21.4694,36.18,0.4445,0.341402,True,True,True,1.6009,2.8634,3.7093,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,base,L,True,4.6086,5.3174,4.4255,4.6331,4.9332,5.2813,5.6602,6.0336,6.281,9.5,0.6728,0.432803,False,False,True,0.7269,1.4004,1.8555,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,base,C,True,6.7142,5.9872,5.2165,5.3963,5.6686,5.968,6.2999,6.5931,6.7928,93.58,0.7462,0.49222,False,False,True,0.6314,1.1968,1.5762,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,base,KD,True,5.3367,6.119,5.0062,5.3183,5.6867,6.0798,6.4826,6.9361,7.3682,10.42,0.7431,0.47528,False,True,True,0.796,1.6178,2.362,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,base,S,True,30.3255,30.8152,28.3288,29.0259,29.9052,30.8124,31.719,32.5898,33.308,35.98,0.4869,0.388043,True,True,True,1.8138,3.564,4.9793,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,base,V,True,6.7467,8.295,7.361,7.5611,7.9226,8.2709,8.6492,9.0515,9.3186,0.26,1.5242,1.222946,False,False,False,0.7265,1.4904,1.9576,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,base,MP,True,5.0825,4.3058,3.6267,3.7665,4.0262,4.2836,4.5633,4.8592,5.0628,95.36,0.7989,0.558157,False,False,False,0.5371,1.0927,1.4361,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,base,SD,True,20.5361,17.7881,15.7816,16.2598,17.0208,17.7601,18.5351,19.3324,19.9009,98.4,2.776,2.08955,False,False,False,1.5143,3.0726,4.1193,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,base,REST,False,1.5476,1.7932,0.9752,1.1219,1.3772,1.7053,2.1157,2.5731,2.879,38.04,0.1577,0.147848,True,True,True,0.7385,1.4512,1.9038,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,pp_bias_only,M,True,19.1021,19.8297,18.0111,18.3989,19.0087,19.7971,20.6096,21.2623,21.7204,28.02,0.695,0.430824,True,True,True,1.6009,2.8634,3.7093,0.9995,1.0,0.0046,0.0024,0.0002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,pp_bias_only,L,True,4.6086,4.9499,4.0577,4.2654,4.5655,4.9136,5.2925,5.6658,5.9133,28.06,0.3051,0.194887,True,True,True,0.7269,1.4004,1.8555,0.9995,1.0,0.0046,0.0024,0.0002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,pp_bias_only,C,True,6.7142,6.318,5.5466,5.7272,5.9994,6.2989,6.6308,6.924,7.1218,80.38,0.4153,0.241761,False,True,True,0.6314,1.1968,1.5752,0.9995,1.0,0.0046,0.0024,0.0002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,pp_bias_only,KD,True,5.3367,5.5804,4.4673,4.7794,5.1477,5.541,5.9437,6.3972,6.8293,36.42,0.2042,0.170406,True,True,True,0.796,1.6178,2.362,0.9995,1.0,0.0046,0.0024,0.0002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,pp_bias_only,S,True,30.3255,32.884,30.3973,31.0958,31.9735,32.8823,33.7884,34.6566,35.368,4.7,2.5568,1.802377,False,False,False,1.8148,3.5608,4.9707,0.9995,1.0,0.0046,0.0024,0.0002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,pp_bias_only,V,True,6.7467,7.2094,6.2776,6.4751,6.8364,7.1848,7.5634,7.9655,8.2324,20.26,0.4381,0.269131,False,True,True,0.7269,1.4904,1.9548,0.9995,1.0,0.0046,0.0024,0.0002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,pp_bias_only,MP,True,5.0825,3.4167,2.7377,2.877,3.1368,3.3941,3.6744,3.9696,4.1731,99.98,1.6884,1.424932,False,False,False,0.5376,1.0926,1.4354,0.9995,1.0,0.0046,0.0024,0.0002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,pp_bias_only,SD,True,20.5361,18.6818,16.6713,17.1539,17.9149,18.6542,19.4292,20.2265,20.7938,93.1,1.8819,1.265467,False,False,True,1.5143,3.0726,4.1226,0.9995,1.0,0.0046,0.0024,0.0002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,pp_bias_only,REST,False,1.5476,1.1302,0.3118,0.4585,0.7138,1.0419,1.4523,1.9097,2.2156,79.16,0.5056,0.29149,False,True,True,0.7385,1.4512,1.9038,0.9995,1.0,0.0046,0.0024,0.0002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,pp_noise_only,M,True,19.1021,19.5675,15.5779,16.3702,18.3722,19.9273,21.0156,21.9666,22.4382,34.84,0.8252,0.600468,True,True,True,2.6435,5.5964,6.8603,0.9987,1.0,0.0088,0.0046,0.0016,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,pp_noise_only,L,True,4.6086,5.3266,3.9491,4.2245,4.6549,5.2149,5.9311,6.6117,6.997,23.36,0.6063,0.383417,False,True,True,1.2762,2.3872,3.0479,0.9987,1.0,0.0088,0.0046,0.0016,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,pp_noise_only,C,True,6.7142,5.9928,4.932,5.1131,5.4771,5.9458,6.4942,6.9213,7.1536,83.36,0.7684,0.442113,False,True,True,1.0171,1.8081,2.2216,0.9987,1.0,0.0088,0.0046,0.0016,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,pp_noise_only,KD,True,5.3367,6.1224,4.7848,5.1107,5.537,6.0696,6.6337,7.2284,7.6247,16.9,0.7329,0.446927,False,True,True,1.0967,2.1177,2.8399,0.9987,1.0,0.0088,0.0046,0.0016,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,pp_noise_only,S,True,30.3255,30.8377,27.923,28.612,29.5951,30.7699,32.0252,33.1736,33.8821,40.22,0.4444,0.463794,True,True,True,2.4301,4.5617,5.9591,0.9987,1.0,0.0088,0.0046,0.0016,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,pp_noise_only,V,True,6.7467,8.286,6.8136,7.0908,7.5565,8.2689,9.0082,9.4918,9.767,3.94,1.5221,1.029125,False,False,False,1.4518,2.401,2.9534,0.9987,1.0,0.0088,0.0046,0.0016,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,pp_noise_only,MP,True,5.0825,4.3203,3.0084,3.2187,3.7631,4.42,4.8789,5.2602,5.471,84.2,0.6625,0.429003,False,True,True,1.1157,2.0415,2.4626,0.9987,1.0,0.0088,0.0046,0.0016,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,pp_noise_only,SD,True,20.5361,17.7606,14.9774,15.5107,16.5417,17.7264,18.9493,20.0709,20.6721,94.12,2.8097,1.866105,False,False,True,2.4076,4.5602,5.6947,0.9987,1.0,0.0088,0.0046,0.0016,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,pp_noise_only,REST,False,1.5476,1.7861,0.4412,0.7187,1.2763,1.7945,2.2816,2.7646,3.0894,37.04,0.2469,0.207845,True,True,True,1.0053,2.0459,2.6483,0.9987,1.0,0.0088,0.0046,0.0016,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,pp_bias_plus_noise,M,True,19.1021,19.7846,15.8289,16.6369,18.6215,20.1469,21.2022,22.1366,22.6069,31.24,1.0448,0.66901,True,True,True,2.5807,5.4997,6.778,0.9818,0.8484,0.0854,0.062,0.0308,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,pp_bias_plus_noise,L,True,4.6086,4.967,3.5833,3.8598,4.293,4.8617,5.5735,6.2463,6.6293,38.72,0.2531,0.246844,True,True,True,1.2805,2.3865,3.0459,0.9818,0.8484,0.0854,0.062,0.0308,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,pp_bias_plus_noise,C,True,6.7142,6.3217,5.26,5.442,5.8075,6.2752,6.8197,7.2512,7.4845,70.32,0.439,0.26479,True,True,True,1.0122,1.8092,2.2245,0.9818,0.8484,0.0854,0.062,0.0308,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,pp_bias_plus_noise,KD,True,5.3367,5.5805,4.2459,4.5718,4.9978,5.5307,6.0888,6.6802,7.0723,40.7,0.1939,0.209552,True,True,True,1.091,2.1084,2.8264,0.9818,0.8484,0.0854,0.062,0.0308,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,pp_bias_plus_noise,S,True,30.3255,32.8515,29.9836,30.6662,31.6433,32.7758,34.0067,35.1213,35.88,6.9,2.4503,1.636577,False,False,True,2.3634,4.4551,5.8964,0.9818,0.8484,0.0854,0.062,0.0308,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,pp_bias_plus_noise,V,True,6.7467,7.2328,5.7722,6.0497,6.5305,7.2215,7.9302,8.4063,8.6887,32.52,0.4748,0.320364,True,True,True,1.3997,2.3566,2.9165,0.9818,0.8484,0.0854,0.062,0.0308,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,pp_bias_plus_noise,MP,True,5.0825,3.4415,2.1198,2.3303,2.8765,3.5511,4.0079,4.3831,4.5958,99.1,1.5313,1.204351,False,False,False,1.1314,2.0527,2.476,0.9818,0.8484,0.0854,0.062,0.0308,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,pp_bias_plus_noise,SD,True,20.5361,18.6702,15.9159,16.4402,17.4661,18.6328,19.8482,20.965,21.5658,84.6,1.9033,1.145277,False,True,True,2.3821,4.5248,5.6499,0.9818,0.8484,0.0854,0.062,0.0308,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-07-17,56,pp_bias_plus_noise,REST,False,1.5476,1.1502,0.01,0.0554,0.6129,1.1311,1.6182,2.1012,2.426,71.88,0.4165,0.270476,True,True,True,1.0053,2.0459,2.416,0.9818,0.8484,0.0854,0.062,0.0308,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,base,M,True,19.1021,18.2791,17.1376,17.4083,17.8125,18.2874,18.7384,19.1515,19.4212,88.84,0.8147,0.516403,False,True,True,0.9259,1.7433,2.2836,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,base,L,True,4.6086,5.4034,4.6805,4.8313,5.0852,5.3847,5.6957,6.0034,6.1846,3.7,0.7762,0.546163,False,False,False,0.6105,1.1721,1.5041,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,base,C,True,6.7142,6.497,5.8724,6.0234,6.2324,6.4867,6.7501,6.9875,7.1268,72.06,0.2275,0.140316,True,True,True,0.5177,0.9641,1.2544,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,base,KD,True,5.3367,5.99,5.2307,5.3975,5.6714,5.9768,6.2784,6.5795,6.7927,8.08,0.6401,0.417778,False,False,True,0.6071,1.182,1.5619,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,base,S,True,30.3255,29.7536,28.1555,28.5565,29.1328,29.7443,30.3575,30.9482,31.3722,73.82,0.5812,0.357278,True,True,True,1.2247,2.3916,3.2167,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,base,V,True,6.7467,8.0893,7.4225,7.5667,7.8124,8.0861,8.3604,8.6139,8.7817,0.06,1.3394,1.111152,False,False,False,0.5481,1.0473,1.3592,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,base,MP,True,5.0825,5.2008,4.5521,4.7009,4.9211,5.1892,5.4605,5.7293,5.8954,39.18,0.1067,0.103906,True,True,True,0.5394,1.0285,1.3434,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,base,SD,True,20.5361,18.9874,17.6108,17.9406,18.4309,18.9769,19.5348,20.0475,20.3665,96.64,1.5593,1.105235,False,False,False,1.1039,2.1069,2.7556,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,base,REST,False,1.5476,1.7994,0.9445,1.0694,1.3312,1.6795,2.1549,2.6697,3.0258,40.44,0.1319,0.156305,True,True,True,0.8236,1.6003,2.0813,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,pp_bias_only,M,True,19.1021,18.53,17.3886,17.6593,18.0635,18.5384,18.9893,19.4025,19.6721,80.16,0.5637,0.341046,False,True,True,0.9259,1.7433,2.2835,0.9997,1.0,0.0044,0.0008,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,pp_bias_only,L,True,4.6086,5.0357,4.3127,4.4637,4.7175,5.017,5.3279,5.6357,5.8168,17.84,0.4084,0.246198,False,True,True,0.6105,1.172,1.5041,0.9997,1.0,0.0044,0.0008,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,pp_bias_only,C,True,6.7142,6.8278,6.2025,6.3543,6.5629,6.8175,7.081,7.3184,7.4576,38.22,0.1033,0.100353,True,True,True,0.5181,0.9641,1.2551,0.9997,1.0,0.0044,0.0008,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,pp_bias_only,KD,True,5.3367,5.4512,4.6923,4.8586,5.1324,5.4381,5.7395,6.0406,6.2537,40.86,0.1014,0.115713,True,True,True,0.6071,1.182,1.5615,0.9997,1.0,0.0044,0.0008,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,pp_bias_only,S,True,30.3255,31.8229,30.2254,30.6264,31.2027,31.8142,32.4274,33.0169,33.4421,5.86,1.4887,1.014593,False,False,True,1.2247,2.3905,3.2167,0.9997,1.0,0.0044,0.0008,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,pp_bias_only,V,True,6.7467,7.0034,6.3368,6.4805,6.7262,7.0,7.2747,7.5279,7.6955,27.0,0.2532,0.155053,True,True,True,0.5485,1.0474,1.3587,0.9997,1.0,0.0044,0.0008,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,pp_bias_only,MP,True,5.0825,4.3114,3.6624,3.8112,4.0315,4.2997,4.5709,4.8399,5.0058,96.42,0.7828,0.557087,False,False,False,0.5394,1.0287,1.3434,0.9997,1.0,0.0044,0.0008,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,pp_bias_only,SD,True,20.5361,19.8812,18.5046,18.8347,19.325,19.8709,20.4289,20.9394,21.2606,79.1,0.6652,0.393209,False,True,True,1.1039,2.1048,2.756,0.9997,1.0,0.0044,0.0008,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,pp_bias_only,REST,False,1.5476,1.1362,0.2811,0.406,0.6678,1.0161,1.4915,2.0063,2.3625,76.96,0.5315,0.300463,False,True,True,0.8236,1.6003,2.0813,0.9997,1.0,0.0044,0.0008,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,pp_noise_only,M,True,19.1021,18.2759,14.6828,15.1672,17.548,18.6784,19.5713,20.2793,20.6421,62.7,0.4237,0.445965,True,True,True,2.0233,5.1122,5.9593,0.9986,1.0,0.01,0.0062,0.0016,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,pp_noise_only,L,True,4.6086,5.3949,4.1592,4.3691,4.772,5.2851,5.9669,6.6272,6.9406,18.14,0.6766,0.42669,False,True,True,1.195,2.2581,2.7815,0.9986,1.0,0.01,0.0062,0.0016,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,pp_noise_only,C,True,6.7142,6.4959,5.5567,5.7112,6.0024,6.433,6.9918,7.3579,7.5446,62.76,0.2812,0.204049,True,True,True,0.9894,1.6467,1.9879,0.9986,1.0,0.01,0.0062,0.0016,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,pp_noise_only,KD,True,5.3367,5.982,4.9356,5.1605,5.5034,5.9361,6.4275,6.9037,7.1471,16.46,0.5994,0.367568,False,True,True,0.9242,1.7432,2.2115,0.9986,1.0,0.01,0.0062,0.0016,5,"[2002, 2006, 2010, 2014, 2018]"
